Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
2/11/2019,11:00,0.303,-,1.43
2/11/2019,12:00,0.01,-,1.03
2/11/2019,13:00,-0.487,-,0.55
2/11/2019,14:00,-1.045,-,-0.09
2/11/2019,15:00,-1.515,-,-0.67
2/11/2019,16:00,-1.786,-,-1.02
2/11/2019,17:00,-1.785,-,-1.06
2/11/2019,18:00,-1.451,-,-0.68
2/11/2019,19:00,-0.83,-,-0.06
2/11/2019,20:00,-0.124,-,0.73
2/11/2019,21:00,0.461,-,1.43
2/11/2019,22:00,0.817,-,1.78
2/11/2019,23:00,0.871,-,1.8
2/12/2019,0:00,0.594,-,1.43
2/12/2019,1:00,0.061,-,0.93
2/12/2019,2:00,-0.59,-,0.32
2/12/2019,3:00,-1.216,-,-0.31
2/12/2019,4:00,-1.699,-,-0.78
2/12/2019,5:00,-1.97,-,-1.07
2/12/2019,6:00,-1.969,-,-0.91
2/12/2019,7:00,-1.671,-,-0.56
2/12/2019,8:00,-1.178,-,-0.04
2/12/2019,9:00,-0.665,-,0.57
2/12/2019,10:00,-0.244,-,1.1
2/12/2019,11:00,0.012,-,1.36
2/12/2019,12:00,0.033,-,1.35
2/12/2019,13:00,-0.183,-,1.13
2/12/2019,14:00,-0.555,-,0.79
2/12/2019,15:00,-0.971,-,0.37
2/12/2019,16:00,-1.308,-,0.04
2/12/2019,17:00,-1.471,-,-0.16
2/12/2019,18:00,-1.401,-,-0.03
2/12/2019,19:00,-1.054,-,0.34
2/12/2019,20:00,-0.485,-,0.85
2/12/2019,21:00,0.126,-,1.45
2/12/2019,22:00,0.607,-,1.85
2/12/2019,23:00,0.867,-,1.93
2/13/2019,0:00,0.841,-,1.91
2/13/2019,1:00,0.522,-,1.4
2/13/2019,2:00,-0.013,-,0.9
2/13/2019,3:00,-0.645,-,0.39
2/13/2019,4:00,-1.251,-,-0.41
2/13/2019,5:00,-1.727,-,-1.22
2/13/2019,6:00,-2.019,-,-1.79
2/13/2019,7:00,-2.075,-,-2.33
2/13/2019,8:00,-1.86,-,-2.1
2/13/2019,9:00,-1.454,-,-1.74
2/13/2019,10:00,-0.996,-,-1.59
2/13/2019,11:00,-0.579,-,-0.99
2/13/2019,12:00,-0.274,-,-0.53
2/13/2019,13:00,-0.151,-,-0.09
2/13/2019,14:00,-0.227,-,-0.04
2/13/2019,15:00,-0.457,-,-0.3
2/13/2019,16:00,-0.751,-,-0.77
2/13/2019,17:00,-0.998,-,-1.3
2/13/2019,18:00,-1.123,-,-1.66
2/13/2019,19:00,-1.071,-,-1.7
2/13/2019,20:00,-0.784,-,-1.42
2/13/2019,21:00,-0.296,-,-1.01
2/13/2019,22:00,0.231,-,-0.35
2/13/2019,23:00,0.647,-,0.17
2/14/2019,0:00,0.871,-,0.5
2/14/2019,1:00,0.843,-,0.64
2/14/2019,2:00,0.547,-,0.33
2/14/2019,3:00,0.036,-,-0.17
2/14/2019,4:00,-0.589,-,-0.75
2/14/2019,5:00,-1.208,-,-1.28
2/14/2019,6:00,-1.734,-,-1.86
2/14/2019,7:00,-2.122,-,-2.36
2/14/2019,8:00,-2.291,-,-2.49
2/14/2019,9:00,-2.173,-,-2.33
2/14/2019,10:00,-1.828,-,-2.01
2/14/2019,11:00,-1.378,-,-1.51
2/14/2019,12:00,-0.899,-,-0.92
2/14/2019,13:00,-0.471,-,-0.44
2/14/2019,14:00,-0.193,-,-0.06
2/14/2019,15:00,-0.122,-,0.04
2/14/2019,16:00,-0.235,-,-0.11
2/14/2019,17:00,-0.453,-,-0.36
2/14/2019,18:00,-0.677,-,-0.49
2/14/2019,19:00,-0.845,-,-0.54
2/14/2019,20:00,-0.876,-,-0.45
2/14/2019,21:00,-0.672,-,-0.26
2/14/2019,22:00,-0.253,-,0.13
2/14/2019,23:00,0.226,-,0.71
2/15/2019,0:00,0.638,-,1.18
2/15/2019,1:00,0.904,-,1.43
2/15/2019,2:00,0.936,-,1.46
2/15/2019,3:00,0.684,-,1.13
2/15/2019,4:00,0.186,-,0.68
2/15/2019,5:00,-0.459,-,-0.02
2/15/2019,6:00,-1.138,-,-0.63
2/15/2019,7:00,-1.778,-,-1.27
2/15/2019,8:00,-2.31,-,-1.73
2/15/2019,9:00,-2.599,-,-1.97
2/15/2019,10:00,-2.553,-,-1.85
2/15/2019,11:00,-2.227,-,-1.36
2/15/2019,12:00,-1.723,-,-0.79
2/15/2019,13:00,-1.114,-,-0.21
2/15/2019,14:00,-0.519,-,0.37
2/15/2019,15:00,-0.092,-,0.73
2/15/2019,16:00,0.088,-,0.88
2/15/2019,17:00,0.038,-,0.7
2/15/2019,18:00,-0.169,-,0.44
2/15/2019,19:00,-0.448,-,0.07
2/15/2019,20:00,-0.717,-,-0.24
2/15/2019,21:00,-0.847,-,-0.37
2/15/2019,22:00,-0.708,-,-0.19
2/15/2019,23:00,-0.323,-,0.06
2/16/2019,0:00,0.167,-,0.62
2/16/2019,1:00,0.65,-,1.2
2/16/2019,2:00,1.014,-,1.69
2/16/2019,3:00,1.122,-,1.84
2/16/2019,4:00,0.901,-,1.73
2/16/2019,5:00,0.392,-,1.28
2/16/2019,6:00,-0.31,-,0.66
2/16/2019,7:00,-1.1,-,-0.16
2/16/2019,8:00,-1.892,-,-1.04
2/16/2019,9:00,-2.563,-,-1.67
2/16/2019,10:00,-2.939,-,-2.18
2/16/2019,11:00,-2.921,-,-2.13
2/16/2019,12:00,-2.556,-,-1.67
2/16/2019,13:00,-1.934,-,-0.91
2/16/2019,14:00,-1.159,-,-0.06
2/16/2019,15:00,-0.416,-,0.76
2/16/2019,16:00,0.11,-,1.51
2/16/2019,17:00,0.337,-,2
2/16/2019,18:00,0.28,-,1.97
2/16/2019,19:00,0.009,-,1.63
2/16/2019,20:00,-0.377,-,1.19
2/16/2019,21:00,-0.76,-,0.72
2/16/2019,22:00,-0.966,-,0.32
2/16/2019,23:00,-0.857,-,0.19
2/17/2019,0:00,-0.453,-,0.48
2/17/2019,1:00,0.118,-,1.06
2/17/2019,2:00,0.723,-,1.7
2/17/2019,3:00,1.196,-,2.31
2/17/2019,4:00,1.358,-,2.56
2/17/2019,5:00,1.143,-,2.35
2/17/2019,6:00,0.59,-,1.81
2/17/2019,7:00,-0.208,-,1.03
2/17/2019,8:00,-1.132,-,0.1
2/17/2019,9:00,-2.059,-,-0.84
2/17/2019,10:00,-2.829,-,-1.67
2/17/2019,11:00,-3.24,-,-2.24
2/17/2019,12:00,-3.19,-,-2.25
2/17/2019,13:00,-2.722,-,-1.65
2/17/2019,14:00,-1.946,-,-0.92
2/17/2019,15:00,-1.026,-,0.03
2/17/2019,16:00,-0.195,-,0.87
2/17/2019,17:00,0.357,-,1.55
2/17/2019,18:00,0.555,-,1.93
2/17/2019,19:00,0.416,-,1.83
2/17/2019,20:00,0.03,-,1.41
2/17/2019,21:00,-0.476,-,0.81
2/17/2019,22:00,-0.951,-,0.22
2/17/2019,23:00,-1.199,-,-0.17
2/18/2019,0:00,-1.068,-,-0.2
2/18/2019,1:00,-0.582,-,0.2
2/18/2019,2:00,0.116,-,0.91
2/18/2019,3:00,0.847,-,1.74
2/18/2019,4:00,1.399,-,2.53
2/18/2019,5:00,1.585,-,2.88
2/18/2019,6:00,1.341,-,2.69
2/18/2019,7:00,0.711,-,2.1
2/18/2019,8:00,-0.194,-,1.22
2/18/2019,9:00,-1.226,-,0.21
2/18/2019,10:00,-2.241,-,-0.76
2/18/2019,11:00,-3.05,-,-1.64
2/18/2019,12:00,-3.429,-,-2.29
2/18/2019,13:00,-3.276,-,-2.4
2/18/2019,14:00,-2.665,-,-1.74
2/18/2019,15:00,-1.75,-,-0.98
2/18/2019,16:00,-0.747,-,-0.04
2/18/2019,17:00,0.096,-,0.86
2/18/2019,18:00,0.592,-,1.52
2/18/2019,19:00,0.682,-,1.78
2/18/2019,20:00,0.408,-,1.55
2/18/2019,21:00,-0.104,-,0.99
2/18/2019,22:00,-0.712,-,0.25
2/18/2019,23:00,-1.25,-,-0.45
2/19/2019,0:00,-1.491,-,-0.94
2/19/2019,1:00,-1.281,-,-0.82
2/19/2019,2:00,-0.671,-,-0.3
2/19/2019,3:00,0.154,-,0.48
2/19/2019,4:00,0.978,-,1.33
2/19/2019,5:00,1.568,-,2.08
2/19/2019,6:00,1.738,-,2.3
2/19/2019,7:00,1.432,-,1.91
2/19/2019,8:00,0.716,-,1.2
2/19/2019,9:00,-0.267,-,0.27
2/19/2019,10:00,-1.357,-,-0.73
2/19/2019,11:00,-2.4,-,-1.64
2/19/2019,12:00,-3.174,-,-2.47
2/19/2019,13:00,-3.44,-,-3.01
2/19/2019,14:00,-3.133,-,-2.78
2/19/2019,15:00,-2.381,-,-2.1
2/19/2019,16:00,-1.38,-,-1.21
2/19/2019,17:00,-0.366,-,-0.25
2/19/2019,18:00,0.404,-,0.6
2/19/2019,19:00,0.765,-,1.19
2/19/2019,20:00,0.691,-,1.31
2/19/2019,21:00,0.271,-,0.94
2/19/2019,22:00,-0.356,-,0.33
2/19/2019,23:00,-1.045,-,-0.38
2/20/2019,0:00,-1.602,-,-1
2/20/2019,1:00,-1.779,-,-1.41
2/20/2019,2:00,-1.447,-,-1.16
2/20/2019,3:00,-0.716,-,-0.58
2/20/2019,4:00,0.199,-,0.28
2/20/2019,5:00,1.07,-,1.16
2/20/2019,6:00,1.649,-,1.85
2/20/2019,7:00,1.76,-,2.04
2/20/2019,8:00,1.377,-,1.69
2/20/2019,9:00,0.602,-,1.03
2/20/2019,10:00,-0.41,-,0.19
2/20/2019,11:00,-1.502,-,-0.71
2/20/2019,12:00,-2.5,-,-1.52
2/20/2019,13:00,-3.152,-,-2.16
2/20/2019,14:00,-3.24,-,-2.34
2/20/2019,15:00,-2.769,-,-1.74
2/20/2019,16:00,-1.914,-,-1.04
2/20/2019,17:00,-0.887,-,-0.12
2/20/2019,18:00,0.059,-,0.73
2/20/2019,19:00,0.676,-,1.49
2/20/2019,20:00,0.845,-,1.78
2/20/2019,21:00,0.595,-,1.55
2/20/2019,22:00,0.038,-,1.05
2/20/2019,23:00,-0.685,-,0.39
2/21/2019,0:00,-1.418,-,-0.38
2/21/2019,1:00,-1.938,-,-0.91
2/21/2019,2:00,-2.004,-,-1.05
2/21/2019,3:00,-1.551,-,-0.64
2/21/2019,4:00,-0.734,-,0
2/21/2019,5:00,0.223,-,0.92
2/21/2019,6:00,1.084,-,1.8
2/21/2019,7:00,1.599,-,2.37
2/21/2019,8:00,1.626,-,2.36
2/21/2019,9:00,1.184,-,1.88
2/21/2019,10:00,0.391,-,1.11
2/21/2019,11:00,-0.602,-,0.23
2/21/2019,12:00,-1.632,-,-0.7
2/21/2019,13:00,-2.5,-,-1.53
2/21/2019,14:00,-2.956,-,-2.2
2/21/2019,15:00,-2.843,-,-2.16
2/21/2019,16:00,-2.232,-,-1.5
2/21/2019,17:00,-1.322,-,-0.75
2/21/2019,18:00,-0.34,-,0.21
2/21/2019,19:00,0.46,-,1.1
2/21/2019,20:00,0.87,-,1.69
2/21/2019,21:00,0.835,-,1.81
2/21/2019,22:00,0.42,-,1.43
2/21/2019,23:00,-0.256,-,0.74
2/22/2019,0:00,-1.041,-,-0.1
2/22/2019,1:00,-1.76,-,-0.89
2/22/2019,2:00,-2.193,-,-1.46
2/22/2019,3:00,-2.14,-,-1.47
2/22/2019,4:00,-1.596,-,-0.85
2/22/2019,5:00,-0.741,-,-0.11
2/22/2019,6:00,0.2,-,0.82
2/22/2019,7:00,0.987,-,1.61
2/22/2019,8:00,1.402,-,2.12
2/22/2019,9:00,1.352,-,2.06
2/22/2019,10:00,0.883,-,1.54
2/22/2019,11:00,0.11,-,0.86
2/22/2019,12:00,-0.811,-,0
2/22/2019,13:00,-1.703,-,-0.82
2/22/2019,14:00,-2.371,-,-1.55
2/22/2019,15:00,-2.601,-,-1.93
2/22/2019,16:00,-2.301,-,-1.53
2/22/2019,17:00,-1.591,-,-0.99
2/22/2019,18:00,-0.69,-,-0.04
2/22/2019,19:00,0.174,-,0.91
2/22/2019,20:00,0.774,-,1.6
2/22/2019,21:00,0.967,-,1.87
2/22/2019,22:00,0.745,-,1.62
2/22/2019,23:00,0.188,-,0.95
2/23/2019,0:00,-0.567,-,0.16
2/23/2019,1:00,-1.354,-,-0.64
2/23/2019,2:00,-2.008,-,-1.35
2/23/2019,3:00,-2.334,-,-1.83
2/23/2019,4:00,-2.182,-,-1.58
2/23/2019,5:00,-1.59,-,-1
2/23/2019,6:00,-0.757,-,-0.21
2/23/2019,7:00,0.1,-,0.66
2/23/2019,8:00,0.77,-,1.39
2/23/2019,9:00,1.082,-,1.8
2/23/2019,10:00,0.98,-,1.67
2/23/2019,11:00,0.514,-,1.16
2/23/2019,12:00,-0.195,-,0.48
2/23/2019,13:00,-0.979,-,-0.27
2/23/2019,14:00,-1.674,-,-0.91
2/23/2019,15:00,-2.116,-,-1.42
2/23/2019,16:00,-2.13,-,-1.42
2/23/2019,17:00,-1.682,-,-0.89
2/23/2019,18:00,-0.935,-,-0.2
2/23/2019,19:00,-0.117,-,0.74
2/23/2019,20:00,0.576,-,1.55
2/23/2019,21:00,0.968,-,2.01
2/23/2019,22:00,0.965,-,1.98
2/23/2019,23:00,0.586,-,1.58
2/24/2019,0:00,-0.065,-,0.91
2/24/2019,1:00,-0.834,-,0.12
2/24/2019,2:00,-1.566,-,-0.65
2/24/2019,3:00,-2.128,-,-1.32
2/24/2019,4:00,-2.357,-,-1.62
2/24/2019,5:00,-2.14,-,-1.31
2/24/2019,6:00,-1.56,-,-0.77
2/24/2019,7:00,-0.818,-,-0.03
2/24/2019,8:00,-0.091,-,0.66
2/24/2019,9:00,0.457,-,1.23
2/24/2019,10:00,0.689,-,1.51
2/24/2019,11:00,0.562,-,1.43
2/24/2019,12:00,0.137,-,1.09
2/24/2019,13:00,-0.452,-,0.58
2/24/2019,14:00,-1.05,-,-0.01
2/24/2019,15:00,-1.533,-,-0.54
2/24/2019,16:00,-1.763,-,-0.7
2/24/2019,17:00,-1.603,-,-0.45
2/24/2019,18:00,-1.074,-,0.05
2/24/2019,19:00,-0.372,-,0.78
2/24/2019,20:00,0.309,-,1.35
2/24/2019,21:00,0.821,-,1.65
2/24/2019,22:00,1.03,-,1.65
2/24/2019,23:00,0.871,-,1.32
2/25/2019,0:00,0.391,-,0.78
2/25/2019,1:00,-0.282,-,0.06
2/25/2019,2:00,-0.999,-,-0.6
2/25/2019,3:00,-1.646,-,-1.26
2/25/2019,4:00,-2.121,-,-1.71
2/25/2019,5:00,-2.279,-,-1.77
2/25/2019,6:00,-2.053,-,-1.53
2/25/2019,7:00,-1.554,-,-1.32
2/25/2019,8:00,-0.948,-,-1.05
2/25/2019,9:00,-0.355,-,-0.73
2/25/2019,10:00,0.095,-,-0.63
2/25/2019,11:00,0.277,-,-0.77
2/25/2019,12:00,0.167,-,-0.94
2/25/2019,13:00,-0.163,-,-1.3
2/25/2019,14:00,-0.59,-,-1.68
2/25/2019,15:00,-0.998,-,-1.94
2/25/2019,16:00,-1.295,-,-1.94
2/25/2019,17:00,-1.362,-,-1.61
2/25/2019,18:00,-1.101,-,-1.1
2/25/2019,19:00,-0.581,-,-0.41
2/25/2019,20:00,0.014,-,0.26
2/25/2019,21:00,0.545,-,0.91
2/25/2019,22:00,0.903,-,1.32
2/25/2019,23:00,0.973,-,1.31
2/26/2019,0:00,0.719,-,0.88
2/26/2019,1:00,0.219,-,0.34
2/26/2019,2:00,-0.406,-,-0.36
2/26/2019,3:00,-1.04,-,-1.05
2/26/2019,4:00,-1.606,-,-1.69
2/26/2019,5:00,-2.017,-,-2.11
2/26/2019,6:00,-2.153,-,-2.19
2/26/2019,7:00,-1.984,-,-1.67
2/26/2019,8:00,-1.612,-,-1.16
2/26/2019,9:00,-1.142,-,-0.6
2/26/2019,10:00,-0.651,-,-0.04
2/26/2019,11:00,-0.261,-,0.24
2/26/2019,12:00,-0.08,-,0.42
2/26/2019,13:00,-0.119,-,0.33
2/26/2019,14:00,-0.316,-,0.13
2/26/2019,15:00,-0.583,-,-0.21
2/26/2019,16:00,-0.838,-,-0.49
2/26/2019,17:00,-1.006,-,-0.37
2/26/2019,18:00,-0.986,-,-0.63
2/26/2019,19:00,-0.717,-,-0.29
2/26/2019,20:00,-0.279,-,0.39
2/26/2019,21:00,0.191,-,0.89
2/26/2019,22:00,0.598,-,1.26
2/26/2019,23:00,0.848,-,1.45
2/27/2019,0:00,0.844,-,1.39
2/27/2019,1:00,0.58,-,1.14
2/27/2019,2:00,0.129,-,0.56
2/27/2019,3:00,-0.417,-,0.18
2/27/2019,4:00,-0.973,-,-0.65
