Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
3/5/2019,7:00,0.822,-,1.36
3/5/2019,8:00,0.259,-,0.73
3/5/2019,9:00,-0.479,-,0.09
3/5/2019,10:00,-1.282,-,-0.68
3/5/2019,11:00,-2.01,-,-1.45
3/5/2019,12:00,-2.462,-,-2.11
3/5/2019,13:00,-2.501,-,-2.24
3/5/2019,14:00,-2.142,-,-2.07
3/5/2019,15:00,-1.483,-,-1.45
3/5/2019,16:00,-0.67,-,-0.76
3/5/2019,17:00,0.081,-,-0.01
3/5/2019,18:00,0.571,-,0.49
3/5/2019,19:00,0.703,-,0.82
3/5/2019,20:00,0.487,-,0.7
3/5/2019,21:00,0.023,-,0.31
3/5/2019,22:00,-0.566,-,-0.28
3/5/2019,23:00,-1.151,-,-0.89
3/6/2019,0:00,-1.538,-,-1.36
3/6/2019,1:00,-1.546,-,-1.57
3/6/2019,2:00,-1.173,-,-1.42
3/6/2019,3:00,-0.547,-,-1.12
3/6/2019,4:00,0.176,-,-0.64
3/6/2019,5:00,0.803,-,-0.06
3/6/2019,6:00,1.138,-,0.3
3/6/2019,7:00,1.084,-,0.31
3/6/2019,8:00,0.663,-,-0.05
3/6/2019,9:00,-0.012,-,-0.73
3/6/2019,10:00,-0.804,-,-1.54
3/6/2019,11:00,-1.596,-,-2.29
3/6/2019,12:00,-2.225,-,-3.05
3/6/2019,13:00,-2.483,-,-3.61
3/6/2019,14:00,-2.287,-,-3.64
3/6/2019,15:00,-1.733,-,-3.1
3/6/2019,16:00,-0.966,-,-2.41
3/6/2019,17:00,-0.157,-,-1.52
3/6/2019,18:00,0.478,-,-0.7
3/6/2019,19:00,0.771,-,-0.13
3/6/2019,20:00,0.681,-,0.12
3/6/2019,21:00,0.279,-,-0.02
3/6/2019,22:00,-0.306,-,-0.46
3/6/2019,23:00,-0.95,-,-1.06
3/7/2019,0:00,-1.505,-,-1.66
3/7/2019,1:00,-1.761,-,-2.07
3/7/2019,2:00,-1.582,-,-1.96
3/7/2019,3:00,-1.042,-,-1.62
3/7/2019,4:00,-0.315,-,-0.92
3/7/2019,5:00,0.426,-,-0.05
3/7/2019,6:00,0.98,-,0.67
3/7/2019,7:00,1.17,-,1.11
3/7/2019,8:00,0.949,-,1.02
3/7/2019,9:00,0.394,-,0.54
3/7/2019,10:00,-0.354,-,-0.12
3/7/2019,11:00,-1.156,-,-0.84
3/7/2019,12:00,-1.876,-,-1.6
3/7/2019,13:00,-2.328,-,-2.14
3/7/2019,14:00,-2.336,-,-2.36
3/7/2019,15:00,-1.906,-,-1.9
3/7/2019,16:00,-1.199,-,-1.25
3/7/2019,17:00,-0.39,-,-0.41
3/7/2019,18:00,0.337,-,0.45
3/7/2019,19:00,0.778,-,1.15
3/7/2019,20:00,0.829,-,1.45
3/7/2019,21:00,0.52,-,1.14
3/7/2019,22:00,-0.038,-,0.63
3/7/2019,23:00,-0.708,-,-0.1
3/8/2019,0:00,-1.354,-,-0.9
3/8/2019,1:00,-1.808,-,-1.46
3/8/2019,2:00,-1.878,-,-1.58
3/8/2019,3:00,-1.505,-,-1.19
3/8/2019,4:00,-0.831,-,-0.53
3/8/2019,5:00,-0.053,-,0.32
3/8/2019,6:00,0.646,-,1.19
3/8/2019,7:00,1.068,-,1.8
3/8/2019,8:00,1.083,-,1.86
3/8/2019,9:00,0.709,-,1.43
3/8/2019,10:00,0.057,-,0.73
3/8/2019,11:00,-0.723,-,-0.03
3/8/2019,12:00,-1.478,-,-0.75
3/8/2019,13:00,-2.054,-,-1.39
3/8/2019,14:00,-2.272,-,-1.74
3/8/2019,15:00,-2.022,-,-1.4
3/8/2019,16:00,-1.395,-,-0.69
3/8/2019,17:00,-0.598,-,0.14
3/8/2019,18:00,0.178,-,1.08
3/8/2019,19:00,0.742,-,1.8
3/8/2019,20:00,0.943,-,2.07
3/8/2019,21:00,0.75,-,1.77
3/8/2019,22:00,0.249,-,1.18
3/8/2019,23:00,-0.432,-,0.44
3/9/2019,0:00,-1.139,-,-0.39
3/9/2019,1:00,-1.721,-,-1.11
3/9/2019,2:00,-2.018,-,-1.54
3/9/2019,3:00,-1.889,-,-1.31
3/9/2019,4:00,-1.35,-,-0.7
3/9/2019,5:00,-0.589,-,0.12
3/9/2019,6:00,0.183,-,1.08
3/9/2019,7:00,0.78,-,1.86
3/9/2019,8:00,1.039,-,2.15
3/9/2019,9:00,0.894,-,1.86
3/9/2019,10:00,0.406,-,1.25
3/9/2019,11:00,-0.301,-,0.41
3/9/2019,12:00,-1.06,-,-0.39
3/9/2019,13:00,-1.703,-,-1.13
3/9/2019,14:00,-2.079,-,-1.58
3/9/2019,15:00,-2.049,-,-1.41
3/9/2019,16:00,-1.574,-,-0.85
3/9/2019,17:00,-0.81,-,-0.07
3/9/2019,18:00,0.002,-,0.88
3/9/2019,19:00,0.662,-,1.79
3/9/2019,20:00,1.013,-,2.22
3/9/2019,21:00,0.968,-,2.14
3/9/2019,22:00,0.56,-,1.65
3/9/2019,23:00,-0.098,-,0.9
3/10/2019,0:00,-0.853,-,0.05
3/10/2019,1:00,-1.534,-,-0.74
3/10/2019,2:00,-1.999,-,-1.39
3/10/2019,3:00,-2.125,-,-1.53
3/10/2019,4:00,-1.821,-,-1.04
3/10/2019,5:00,-1.162,-,-0.26
3/10/2019,6:00,-0.374,-,0.69
3/10/2019,7:00,0.331,-,1.52
3/10/2019,8:00,0.793,-,2.17
3/10/2019,9:00,0.902,-,2.28
3/10/2019,10:00,0.639,-,1.84
3/10/2019,11:00,0.082,-,1.17
3/10/2019,12:00,-0.625,-,0.38
3/10/2019,13:00,-1.297,-,-0.4
3/10/2019,14:00,-1.773,-,-1.05
3/10/2019,15:00,-1.937,-,-1.29
3/10/2019,16:00,-1.687,-,-0.85
3/10/2019,17:00,-1.044,-,-0.24
3/10/2019,18:00,-0.224,-,0.6
3/10/2019,19:00,0.517,-,1.54
3/10/2019,20:00,1.005,-,2.12
3/10/2019,21:00,1.136,-,2.25
3/10/2019,22:00,0.876,-,1.7
3/10/2019,23:00,0.294,-,1.01
3/11/2019,0:00,-0.469,-,0.17
3/11/2019,1:00,-1.232,-,-0.65
3/11/2019,2:00,-1.833,-,-1.36
3/11/2019,3:00,-2.168,-,-1.81
3/11/2019,4:00,-2.144,-,-1.59
3/11/2019,5:00,-1.711,-,-1.03
3/11/2019,6:00,-0.999,-,-0.27
3/11/2019,7:00,-0.253,-,0.55
3/11/2019,8:00,0.345,-,1.31
3/11/2019,9:00,0.684,-,1.65
3/11/2019,10:00,0.687,-,1.67
3/11/2019,11:00,0.356,-,1.2
3/11/2019,12:00,-0.209,-,0.61
3/11/2019,13:00,-0.844,-,-0.07
3/11/2019,14:00,-1.374,-,-0.65
3/11/2019,15:00,-1.674,-,-0.99
3/11/2019,16:00,-1.652,-,-0.85
3/11/2019,17:00,-1.239,-,-0.4
3/11/2019,18:00,-0.512,-,0.31
3/11/2019,19:00,0.272,-,1.12
3/11/2019,20:00,0.88,-,1.78
3/11/2019,21:00,1.189,-,2.1
3/11/2019,22:00,1.131,-,1.88
3/11/2019,23:00,0.703,-,1.32
3/12/2019,0:00,0.008,-,0.6
3/12/2019,1:00,-0.784,-,-0.2
3/12/2019,2:00,-1.497,-,-0.98
3/12/2019,3:00,-2.005,-,-1.63
3/12/2019,4:00,-2.234,-,-1.9
3/12/2019,5:00,-2.107,-,-1.63
3/12/2019,6:00,-1.617,-,-1.08
3/12/2019,7:00,-0.932,-,-0.37
3/12/2019,8:00,-0.277,-,0.39
3/12/2019,9:00,0.221,-,1.01
3/12/2019,10:00,0.48,-,1.29
3/12/2019,11:00,0.432,-,1.21
3/12/2019,12:00,0.102,-,0.76
3/12/2019,13:00,-0.396,-,0.17
3/12/2019,14:00,-0.904,-,-0.44
3/12/2019,15:00,-1.281,-,-0.97
3/12/2019,16:00,-1.433,-,-1.22
3/12/2019,17:00,-1.281,-,-0.94
3/12/2019,18:00,-0.786,-,-0.38
3/12/2019,19:00,-0.074,-,0.23
3/12/2019,20:00,0.605,-,0.99
3/12/2019,21:00,1.069,-,1.61
3/12/2019,22:00,1.232,-,1.83
3/12/2019,23:00,1.039,-,1.63
3/13/2019,0:00,0.515,-,1.02
3/13/2019,1:00,-0.21,-,0.3
3/13/2019,2:00,-0.968,-,-0.51
3/13/2019,3:00,-1.614,-,-1.27
3/13/2019,4:00,-2.053,-,-1.89
3/13/2019,5:00,-2.225,-,-2.3
3/13/2019,6:00,-2.068,-,-1.92
3/13/2019,7:00,-1.607,-,-1.37
3/13/2019,8:00,-1.009,-,-0.72
3/13/2019,9:00,-0.446,-,-0.05
3/13/2019,10:00,-0.008,-,0.44
3/13/2019,11:00,0.226,-,0.77
3/13/2019,12:00,0.197,-,0.8
3/13/2019,13:00,-0.056,-,0.63
3/13/2019,14:00,-0.429,-,0.28
3/13/2019,15:00,-0.799,-,-0.06
3/13/2019,16:00,-1.053,-,-0.2
3/13/2019,17:00,-1.113,-,-0.2
3/13/2019,18:00,-0.912,-,0.15
3/13/2019,19:00,-0.433,-,0.73
3/13/2019,20:00,0.191,-,1.41
3/13/2019,21:00,0.75,-,2
3/13/2019,22:00,1.104,-,2.25
3/13/2019,23:00,1.178,-,2.16
3/14/2019,0:00,0.926,-,1.71
3/14/2019,1:00,0.397,-,1.15
3/14/2019,2:00,-0.287,-,0.53
3/14/2019,3:00,-0.988,-,-0.16
3/14/2019,4:00,-1.586,-,-0.75
3/14/2019,5:00,-2.005,-,-1.16
3/14/2019,6:00,-2.191,-,-1.35
3/14/2019,7:00,-2.092,-,-1.13
3/14/2019,8:00,-1.725,-,-0.68
3/14/2019,9:00,-1.225,-,-0.16
3/14/2019,10:00,-0.72,-,0.43
3/14/2019,11:00,-0.288,-,0.84
3/14/2019,12:00,-0.012,-,1.1
3/14/2019,13:00,0.053,-,1.13
3/14/2019,14:00,-0.069,-,1.06
3/14/2019,15:00,-0.311,-,0.84
3/14/2019,16:00,-0.575,-,0.54
3/14/2019,17:00,-0.764,-,0.27
3/14/2019,18:00,-0.81,-,0.34
3/14/2019,19:00,-0.651,-,0.62
3/14/2019,20:00,-0.259,-,1
3/14/2019,21:00,0.259,-,1.55
3/14/2019,22:00,0.728,-,1.97
3/14/2019,23:00,1.031,-,2.22
3/15/2019,0:00,1.094,-,2.09
3/15/2019,1:00,0.878,-,1.79
3/15/2019,2:00,0.417,-,1.3
3/15/2019,3:00,-0.199,-,0.73
3/15/2019,4:00,-0.859,-,0.14
3/15/2019,5:00,-1.453,-,-0.43
3/15/2019,6:00,-1.917,-,-0.86
3/15/2019,7:00,-2.199,-,-1.08
3/15/2019,8:00,-2.216,-,-1.02
3/15/2019,9:00,-1.956,-,-0.71
3/15/2019,10:00,-1.524,-,-0.17
3/15/2019,11:00,-1.027,-,0.36
3/15/2019,12:00,-0.537,-,0.86
3/15/2019,13:00,-0.151,-,1.2
3/15/2019,14:00,0.053,-,1.45
3/15/2019,15:00,0.059,-,1.47
3/15/2019,16:00,-0.092,-,1.31
3/15/2019,17:00,-0.309,-,1.07
3/15/2019,18:00,-0.509,-,0.8
3/15/2019,19:00,-0.629,-,0.62
3/15/2019,20:00,-0.576,-,0.52
3/15/2019,21:00,-0.286,-,0.6
3/15/2019,22:00,0.155,-,0.91
3/15/2019,23:00,0.59,-,1.28
3/16/2019,0:00,0.919,-,1.61
3/16/2019,1:00,1.063,-,1.84
3/16/2019,2:00,0.952,-,1.8
3/16/2019,3:00,0.583,-,1.45
3/16/2019,4:00,0.019,-,0.97
3/16/2019,5:00,-0.634,-,0.34
3/16/2019,6:00,-1.278,-,-0.4
3/16/2019,7:00,-1.858,-,-1.02
3/16/2019,8:00,-2.284,-,-1.55
3/16/2019,9:00,-2.422,-,-1.77
3/16/2019,10:00,-2.239,-,-1.53
3/16/2019,11:00,-1.826,-,-1.18
3/16/2019,12:00,-1.274,-,-0.79
3/16/2019,13:00,-0.664,-,-0.14
3/16/2019,14:00,-0.134,-,0.41
3/16/2019,15:00,0.194,-,0.92
3/16/2019,16:00,0.276,-,1.27
3/16/2019,17:00,0.153,-,1.19
3/16/2019,18:00,-0.093,-,1
3/16/2019,19:00,-0.386,-,0.6
3/16/2019,20:00,-0.638,-,0.21
3/16/2019,21:00,-0.7,-,-0.14
3/16/2019,22:00,-0.483,-,-0.2
3/16/2019,23:00,-0.07,-,-0.03
3/17/2019,0:00,0.405,-,0.32
3/17/2019,1:00,0.845,-,0.76
3/17/2019,2:00,1.13,-,1.14
3/17/2019,3:00,1.141,-,1.41
3/17/2019,4:00,0.845,-,1.2
3/17/2019,5:00,0.302,-,0.75
3/17/2019,6:00,-0.39,-,0.17
3/17/2019,7:00,-1.141,-,-0.66
3/17/2019,8:00,-1.871,-,-1.48
3/17/2019,9:00,-2.43,-,-2.09
3/17/2019,10:00,-2.648,-,-2.48
3/17/2019,11:00,-2.488,-,-2.27
3/17/2019,12:00,-2.033,-,-1.74
3/17/2019,13:00,-1.364,-,-1.03
3/17/2019,14:00,-0.608,-,-0.2
3/17/2019,15:00,0.04,-,0.4
3/17/2019,16:00,0.426,-,0.97
3/17/2019,17:00,0.514,-,1.24
3/17/2019,18:00,0.341,-,1.02
3/17/2019,19:00,-0.013,-,0.54
3/17/2019,20:00,-0.453,-,0.03
3/17/2019,21:00,-0.84,-,-0.41
3/17/2019,22:00,-0.983,-,-0.71
3/17/2019,23:00,-0.791,-,-0.53
3/18/2019,0:00,-0.341,-,-0.21
3/18/2019,1:00,0.249,-,0.33
3/18/2019,2:00,0.852,-,0.97
3/18/2019,3:00,1.282,-,1.41
3/18/2019,4:00,1.386,-,1.59
3/18/2019,5:00,1.127,-,1.36
3/18/2019,6:00,0.564,-,0.78
3/18/2019,7:00,-0.211,-,-0.03
3/18/2019,8:00,-1.091,-,-0.89
3/18/2019,9:00,-1.947,-,-1.7
3/18/2019,10:00,-2.585,-,-2.5
3/18/2019,11:00,-2.819,-,-3.02
3/18/2019,12:00,-2.617,-,-2.84
3/18/2019,13:00,-2.054,-,-2.34
3/18/2019,14:00,-1.24,-,-1.58
3/18/2019,15:00,-0.37,-,-0.66
3/18/2019,16:00,0.322,-,0.22
3/18/2019,17:00,0.688,-,0.68
3/18/2019,18:00,0.698,-,1.07
3/18/2019,19:00,0.399,-,0.79
3/18/2019,20:00,-0.109,-,0.27
3/18/2019,21:00,-0.697,-,-0.4
3/18/2019,22:00,-1.183,-,-0.99
3/18/2019,23:00,-1.36,-,-1.45
3/19/2019,0:00,-1.135,-,-1.44
3/19/2019,1:00,-0.579,-,-0.92
3/19/2019,2:00,0.169,-,-0.36
3/19/2019,3:00,0.926,-,0.34
3/19/2019,4:00,1.461,-,1.04
3/19/2019,5:00,1.611,-,1.35
3/19/2019,6:00,1.347,-,1.15
3/19/2019,7:00,0.722,-,0.62
3/19/2019,8:00,-0.148,-,-0.22
3/19/2019,9:00,-1.124,-,-1.09
3/19/2019,10:00,-2.045,-,-2.02
3/19/2019,11:00,-2.689,-,-2.8
3/19/2019,12:00,-2.866,-,-3.31
3/19/2019,13:00,-2.549,-,-2.99
3/19/2019,14:00,-1.842,-,-2.44
3/19/2019,15:00,-0.912,-,-1.53
3/19/2019,16:00,-0.001,-,-0.47
3/19/2019,17:00,0.65,-,0.35
3/19/2019,18:00,0.912,-,0.84
3/19/2019,19:00,0.769,-,1.01
3/19/2019,20:00,0.299,-,0.71
3/19/2019,21:00,-0.362,-,0.1
3/19/2019,22:00,-1.063,-,-0.67
3/19/2019,23:00,-1.603,-,-1.38
3/20/2019,0:00,-1.755,-,-1.81
3/20/2019,1:00,-1.433,-,-1.61
3/20/2019,2:00,-0.735,-,-1.06
3/20/2019,3:00,0.159,-,-0.29
3/20/2019,4:00,1.021,-,0.45
3/20/2019,5:00,1.602,-,0.96
3/20/2019,6:00,1.747,-,1.23
3/20/2019,7:00,1.431,-,1.02
3/20/2019,8:00,0.734,-,0.52
3/20/2019,9:00,-0.198,-,-0.25
3/20/2019,10:00,-1.211,-,-1.07
3/20/2019,11:00,-2.124,-,-1.86
3/20/2019,12:00,-2.693,-,-2.49
3/20/2019,13:00,-2.73,-,-2.66
3/20/2019,14:00,-2.254,-,-2.17
3/20/2019,15:00,-1.42,-,-1.39
3/20/2019,16:00,-0.439,-,-0.41
3/20/2019,17:00,0.43,-,0.44
3/20/2019,18:00,0.957,-,1.04
3/20/2019,19:00,1.039,-,1.32
3/20/2019,20:00,0.702,-,1.1
3/20/2019,21:00,0.067,-,0.45
3/20/2019,22:00,-0.715,-,-0.35
3/20/2019,23:00,-1.487,-,-1.16
3/21/2019,0:00,-2.021,-,-1.76
3/21/2019,1:00,-2.085,-,-1.89
3/21/2019,2:00,-1.629,-,-1.36
3/21/2019,3:00,-0.801,-,-0.58
3/21/2019,4:00,0.187,-,0.42
3/21/2019,5:00,1.089,-,1.32
3/21/2019,6:00,1.654,-,2.02
3/21/2019,7:00,1.74,-,2.18
3/21/2019,8:00,1.353,-,1.71
3/21/2019,9:00,0.609,-,0.97
3/21/2019,10:00,-0.332,-,0.1
3/21/2019,11:00,-1.317,-,-0.79
3/21/2019,12:00,-2.145,-,-1.56
3/21/2019,13:00,-2.553,-,-2.1
3/21/2019,14:00,-2.399,-,-1.96
3/21/2019,15:00,-1.768,-,-1.22
3/21/2019,16:00,-0.859,-,-0.24
3/21/2019,17:00,0.1,-,0.8
3/21/2019,18:00,0.846,-,1.65
3/21/2019,19:00,1.176,-,2.19
3/21/2019,20:00,1.04,-,2.07
3/21/2019,21:00,0.517,-,1.59
3/21/2019,22:00,-0.25,-,0.76
3/21/2019,23:00,-1.112,-,-0.07
3/22/2019,0:00,-1.897,-,-0.85
3/22/2019,1:00,-2.359,-,-1.43
3/22/2019,2:00,-2.29,-,-1.56
3/22/2019,3:00,-1.708,-,-1.13
3/22/2019,4:00,-0.797,-,-0.41
3/22/2019,5:00,0.222,-,0.42
3/22/2019,6:00,1.096,-,1.11
3/22/2019,7:00,1.581,-,1.52
3/22/2019,8:00,1.578,-,1.5
3/22/2019,9:00,1.136,-,1.07
3/22/2019,10:00,0.387,-,0.41
3/22/2019,11:00,-0.515,-,-0.35
3/22/2019,12:00,-1.409,-,-1.11
3/22/2019,13:00,-2.07,-,-1.74
3/22/2019,14:00,-2.259,-,-2.02
3/22/2019,15:00,-1.909,-,-1.69
3/22/2019,16:00,-1.166,-,-0.94
3/22/2019,17:00,-0.245,-,-0.01
3/22/2019,18:00,0.618,-,0.9
3/22/2019,19:00,1.172,-,1.55
3/22/2019,20:00,1.269,-,1.76
3/22/2019,21:00,0.924,-,1.45
3/22/2019,22:00,0.251,-,0.83
3/22/2019,23:00,-0.606,-,0.01
3/23/2019,0:00,-1.493,-,-0.8
3/23/2019,1:00,-2.223,-,-1.52
3/23/2019,2:00,-2.557,-,-1.99
3/23/2019,3:00,-2.352,-,-1.79
3/23/2019,4:00,-1.682,-,-1.15
3/23/2019,5:00,-0.746,-,-0.33
3/23/2019,6:00,0.237,-,0.64
3/23/2019,7:00,1.014,-,1.4
3/23/2019,8:00,1.382,-,1.81
3/23/2019,9:00,1.296,-,1.8
3/23/2019,10:00,0.828,-,1.38
3/23/2019,11:00,0.11,-,0.66
3/23/2019,12:00,-0.704,-,-0.08
3/23/2019,13:00,-1.44,-,-0.78
3/23/2019,14:00,-1.881,-,-1.34
3/23/2019,15:00,-1.842,-,-1.31
3/23/2019,16:00,-1.331,-,-0.75
3/23/2019,17:00,-0.533,-,-0.06
3/23/2019,18:00,0.332,-,0.85
3/23/2019,19:00,1.03,-,1.71
3/23/2019,20:00,1.354,-,2.2
3/23/2019,21:00,1.23,-,2.17
3/23/2019,22:00,0.717,-,1.59
3/23/2019,23:00,-0.061,-,0.84
3/24/2019,0:00,-0.95,-,-0.04
3/24/2019,1:00,-1.792,-,-0.91
3/24/2019,2:00,-2.407,-,-1.59
3/24/2019,3:00,-2.599,-,-1.91
3/24/2019,4:00,-2.284,-,-1.68
3/24/2019,5:00,-1.575,-,-0.97
3/24/2019,6:00,-0.675,-,-0.09
3/24/2019,7:00,0.204,-,0.73
3/24/2019,8:00,0.841,-,1.34
3/24/2019,9:00,1.093,-,1.67
3/24/2019,10:00,0.947,-,1.41
3/24/2019,11:00,0.481,-,0.89
3/24/2019,12:00,-0.171,-,0.22
3/24/2019,13:00,-0.844,-,-0.43
3/24/2019,14:00,-1.377,-,-0.93
3/24/2019,15:00,-1.591,-,-1.12
3/24/2019,16:00,-1.359,-,-0.79
3/24/2019,17:00,-0.745,-,-0.2
3/24/2019,18:00,0.041,-,0.66
3/24/2019,19:00,0.779,-,1.58
3/24/2019,20:00,1.274,-,2.17
3/24/2019,21:00,1.381,-,2.29
3/24/2019,22:00,1.079,-,1.85
3/24/2019,23:00,0.448,-,1.18
3/25/2019,0:00,-0.374,-,0.34
3/25/2019,1:00,-1.222,-,-0.5
3/25/2019,2:00,-1.957,-,-1.27
3/25/2019,3:00,-2.434,-,-1.76
3/25/2019,4:00,-2.499,-,-1.74
3/25/2019,5:00,-2.115,-,-1.14
3/25/2019,6:00,-1.426,-,-0.4
3/25/2019,7:00,-0.628,-,0.45
3/25/2019,8:00,0.106,-,1.17
3/25/2019,9:00,0.604,-,1.61
3/25/2019,10:00,0.764,-,1.72
3/25/2019,11:00,0.584,-,1.46
3/25/2019,12:00,0.151,-,1
3/25/2019,13:00,-0.388,-,0.44
3/25/2019,14:00,-0.886,-,-0.01
3/25/2019,15:00,-1.219,-,-0.28
3/25/2019,16:00,-1.242,-,-0.22
3/25/2019,17:00,-0.873,-,0.28
3/25/2019,18:00,-0.231,-,0.98
3/25/2019,19:00,0.465,-,1.78
3/25/2019,20:00,1.034,-,2.4
3/25/2019,21:00,1.335,-,2.61
3/25/2019,22:00,1.27,-,2.29
3/25/2019,23:00,0.847,-,1.7
3/26/2019,0:00,0.164,-,0.95
3/26/2019,1:00,-0.623,-,0.13
3/26/2019,2:00,-1.368,-,-0.61
3/26/2019,3:00,-1.972,-,-1.26
3/26/2019,4:00,-2.323,-,-1.56
3/26/2019,5:00,-2.295,-,-1.39
3/26/2019,6:00,-1.899,-,-0.94
3/26/2019,7:00,-1.296,-,-0.32
3/26/2019,8:00,-0.638,-,0.36
3/26/2019,9:00,-0.046,-,0.96
3/26/2019,10:00,0.343,-,1.31
3/26/2019,11:00,0.441,-,1.32
3/26/2019,12:00,0.264,-,1.11
3/26/2019,13:00,-0.091,-,0.71
3/26/2019,14:00,-0.488,-,0.26
3/26/2019,15:00,-0.821,-,-0.04
3/26/2019,16:00,-0.994,-,-0.16
3/26/2019,17:00,-0.884,-,-0.04
3/26/2019,18:00,-0.459,-,0.39
3/26/2019,19:00,0.126,-,1.07
3/26/2019,20:00,0.683,-,1.68
3/26/2019,21:00,1.089,-,2.04
3/26/2019,22:00,1.24,-,2.09
3/26/2019,23:00,1.063,-,1.85
3/27/2019,0:00,0.589,-,1.27
3/27/2019,1:00,-0.063,-,0.61
3/27/2019,2:00,-0.752,-,-0.07
3/27/2019,3:00,-1.373,-,-0.67
3/27/2019,4:00,-1.86,-,-1.22
3/27/2019,5:00,-2.117,-,-1.42
3/27/2019,6:00,-2.052,-,-1.39
