Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
3/9/2018,2:00,-0.385,-,0.13
3/9/2018,3:00,-0.963,-,-0.38
3/9/2018,4:00,-1.452,-,-0.87
3/9/2018,5:00,-1.798,-,-1.39
3/9/2018,6:00,-1.921,-,-1.58
3/9/2018,7:00,-1.779,-,-1.53
3/9/2018,8:00,-1.455,-,-1.49
3/9/2018,9:00,-1.056,-,-1.2
3/9/2018,10:00,-0.635,-,-0.84
3/9/2018,11:00,-0.276,-,-0.49
3/9/2018,12:00,-0.089,-,-0.29
3/9/2018,13:00,-0.101,-,-0.16
3/9/2018,14:00,-0.268,-,-0.18
3/9/2018,15:00,-0.508,-,-0.16
3/9/2018,16:00,-0.731,-,-0.22
3/9/2018,17:00,-0.872,-,-0.3
3/9/2018,18:00,-0.858,-,-0.22
3/9/2018,19:00,-0.626,-,-0.01
3/9/2018,20:00,-0.229,-,0.31
3/9/2018,21:00,0.194,-,0.66
3/9/2018,22:00,0.546,-,1.02
3/9/2018,23:00,0.762,-,1.23
3/10/2018,0:00,0.758,-,1.23
3/10/2018,1:00,0.516,-,0.98
3/10/2018,2:00,0.096,-,0.7
3/10/2018,3:00,-0.41,-,0.3
3/10/2018,4:00,-0.91,-,-0.08
3/10/2018,5:00,-1.343,-,-0.48
3/10/2018,6:00,-1.67,-,-0.72
3/10/2018,7:00,-1.821,-,-0.86
3/10/2018,8:00,-1.756,-,-0.79
3/10/2018,9:00,-1.53,-,-0.62
3/10/2018,10:00,-1.206,-,-0.27
3/10/2018,11:00,-0.822,-,0.16
3/10/2018,12:00,-0.46,-,0.39
3/10/2018,13:00,-0.218,-,0.64
3/10/2018,14:00,-0.138,-,0.9
3/10/2018,15:00,-0.205,-,0.88
3/10/2018,16:00,-0.36,-,1.01
3/10/2018,17:00,-0.525,-,0.8
3/10/2018,18:00,-0.649,-,0.84
3/10/2018,19:00,-0.666,-,0.84
3/10/2018,20:00,-0.507,-,0.86
3/10/2018,21:00,-0.206,-,1.02
3/10/2018,22:00,0.128,-,1.21
3/10/2018,23:00,0.422,-,1.5
3/11/2018,0:00,0.618,-,1.65
3/11/2018,1:00,0.641,-,1.86
3/11/2018,2:00,0.463,-,1.77
3/11/2018,3:00,0.118,-,1.45
3/11/2018,4:00,-0.327,-,1
3/11/2018,5:00,-0.788,-,0.61
3/11/2018,6:00,-1.224,-,0.23
3/11/2018,7:00,-1.602,-,-0.08
3/11/2018,8:00,-1.829,-,-0.38
3/11/2018,9:00,-1.842,-,-0.5
3/11/2018,10:00,-1.676,-,-0.32
3/11/2018,11:00,-1.373,-,-0.05
3/11/2018,12:00,-0.962,-,0.19
3/11/2018,13:00,-0.529,-,0.64
3/11/2018,14:00,-0.194,-,0.86
3/11/2018,15:00,-0.028,-,1.08
3/11/2018,16:00,-0.036,-,1.14
3/11/2018,17:00,-0.162,-,1.09
3/11/2018,18:00,-0.341,-,1.01
3/11/2018,19:00,-0.528,-,0.89
3/11/2018,20:00,-0.633,-,0.78
3/11/2018,21:00,-0.556,-,0.83
3/11/2018,22:00,-0.322,-,0.89
3/11/2018,23:00,-0.025,-,1.18
3/12/2018,0:00,0.279,-,1.57
3/12/2018,1:00,0.531,-,1.86
3/12/2018,2:00,0.635,-,1.95
3/12/2018,3:00,0.531,-,1.91
3/12/2018,4:00,0.234,-,1.71
3/12/2018,5:00,-0.19,-,1.42
3/12/2018,6:00,-0.671,-,1.03
3/12/2018,7:00,-1.176,-,0.39
3/12/2018,8:00,-1.646,-,0.08
3/12/2018,9:00,-1.943,-,-0.34
3/12/2018,10:00,-1.994,-,-0.49
3/12/2018,11:00,-1.831,-,-0.6
3/12/2018,12:00,-1.482,-,-0.38
3/12/2018,13:00,-0.977,-,-0.15
3/12/2018,14:00,-0.439,-,0.26
3/12/2018,15:00,-0.026,-,0.59
3/12/2018,16:00,0.177,-,0.66
3/12/2018,17:00,0.168,-,0.54
3/12/2018,18:00,0.002,-,0.46
3/12/2018,19:00,-0.264,-,0.19
3/12/2018,20:00,-0.564,-,-0.02
3/12/2018,21:00,-0.757,-,-0.23
3/12/2018,22:00,-0.728,-,-0.44
3/12/2018,23:00,-0.51,-,-0.47
3/13/2018,0:00,-0.183,-,-0.33
3/13/2018,1:00,0.205,-,-0.22
3/13/2018,2:00,0.561,-,-0.03
3/13/2018,3:00,0.743,-,0.03
3/13/2018,4:00,0.679,-,-0.08
3/13/2018,5:00,0.384,-,-0.26
3/13/2018,6:00,-0.076,-,-0.57
3/13/2018,7:00,-0.637,-,-1.05
3/13/2018,8:00,-1.248,-,-1.61
3/13/2018,9:00,-1.796,-,-2.06
3/13/2018,10:00,-2.117,-,-2.3
3/13/2018,11:00,-2.147,-,-2.41
3/13/2018,12:00,-1.919,-,-2.34
3/13/2018,13:00,-1.454,-,-1.97
3/13/2018,14:00,-0.822,-,-1.44
3/13/2018,15:00,-0.203,-,-0.74
3/13/2018,16:00,0.231,-,-0.18
3/13/2018,17:00,0.405,-,0.2
3/13/2018,18:00,0.325,-,0.44
3/13/2018,19:00,0.051,-,0.37
3/13/2018,20:00,-0.346,-,0.14
3/13/2018,21:00,-0.75,-,-0.13
3/13/2018,22:00,-0.989,-,-0.32
3/13/2018,23:00,-0.956,-,-0.5
3/14/2018,0:00,-0.689,-,-0.45
3/14/2018,1:00,-0.261,-,-0.09
3/14/2018,2:00,0.254,-,0.38
3/14/2018,3:00,0.702,-,0.84
3/14/2018,4:00,0.92,-,1.15
3/14/2018,5:00,0.842,-,1.23
3/14/2018,6:00,0.493,-,0.87
3/14/2018,7:00,-0.059,-,0.34
3/14/2018,8:00,-0.73,-,-0.32
3/14/2018,9:00,-1.43,-,-0.98
3/14/2018,10:00,-2.004,-,-1.53
3/14/2018,11:00,-2.286,-,-1.92
3/14/2018,12:00,-2.226,-,-2.1
3/14/2018,13:00,-1.861,-,-1.95
3/14/2018,14:00,-1.245,-,-1.53
3/14/2018,15:00,-0.512,-,-0.82
3/14/2018,16:00,0.124,-,-0.2
3/14/2018,17:00,0.506,-,0.28
3/14/2018,18:00,0.578,-,0.55
3/14/2018,19:00,0.363,-,0.49
3/14/2018,20:00,-0.058,-,0.25
3/14/2018,21:00,-0.574,-,-0.23
3/14/2018,22:00,-1.04,-,-0.62
3/14/2018,23:00,-1.27,-,-0.84
3/15/2018,0:00,-1.169,-,-0.87
3/15/2018,1:00,-0.783,-,-0.58
3/15/2018,2:00,-0.212,-,-0.07
3/15/2018,3:00,0.416,-,0.48
3/15/2018,4:00,0.907,-,0.94
3/15/2018,5:00,1.101,-,1.19
3/15/2018,6:00,0.952,-,0.99
3/15/2018,7:00,0.495,-,0.51
3/15/2018,8:00,-0.174,-,-0.14
3/15/2018,9:00,-0.937,-,-0.9
3/15/2018,10:00,-1.674,-,-1.59
3/15/2018,11:00,-2.21,-,-2.18
3/15/2018,12:00,-2.381,-,-2.48
3/15/2018,13:00,-2.158,-,-2.25
3/15/2018,14:00,-1.617,-,-1.61
3/15/2018,15:00,-0.872,-,-0.88
3/15/2018,16:00,-0.104,-,-0.07
3/15/2018,17:00,0.473,-,0.57
3/15/2018,18:00,0.729,-,1.01
3/15/2018,19:00,0.633,-,1.07
3/15/2018,20:00,0.246,-,0.67
3/15/2018,21:00,-0.31,-,0.1
3/15/2018,22:00,-0.906,-,-0.49
3/15/2018,23:00,-1.379,-,-1.01
3/16/2018,0:00,-1.536,-,-1.22
3/16/2018,1:00,-1.298,-,-0.91
3/16/2018,2:00,-0.753,-,-0.36
3/16/2018,3:00,-0.049,-,0.41
3/16/2018,4:00,0.641,-,1.19
3/16/2018,5:00,1.114,-,1.78
3/16/2018,6:00,1.227,-,1.93
3/16/2018,7:00,0.954,-,1.64
3/16/2018,8:00,0.366,-,1.03
3/16/2018,9:00,-0.4,-,0.27
3/16/2018,10:00,-1.208,-,-0.56
3/16/2018,11:00,-1.922,-,-1.26
3/16/2018,12:00,-2.349,-,-1.71
3/16/2018,13:00,-2.335,-,-1.76
3/16/2018,14:00,-1.907,-,-1.22
3/16/2018,15:00,-1.206,-,-0.5
3/16/2018,16:00,-0.392,-,0.34
3/16/2018,17:00,0.335,-,1.15
3/16/2018,18:00,0.777,-,1.72
3/16/2018,19:00,0.838,-,1.8
3/16/2018,20:00,0.539,-,1.4
3/16/2018,21:00,-0.009,-,0.82
3/16/2018,22:00,-0.664,-,0.02
3/16/2018,23:00,-1.292,-,-0.67
3/17/2018,0:00,-1.712,-,-1.21
3/17/2018,1:00,-1.729,-,-1.33
3/17/2018,2:00,-1.312,-,-0.8
3/17/2018,3:00,-0.615,-,-0.02
3/17/2018,4:00,0.177,-,0.86
3/17/2018,5:00,0.872,-,1.71
3/17/2018,6:00,1.268,-,2.15
3/17/2018,7:00,1.248,-,2.1
3/17/2018,8:00,0.83,-,1.55
3/17/2018,9:00,0.133,-,0.87
3/17/2018,10:00,-0.686,-,0.04
3/17/2018,11:00,-1.487,-,-0.79
3/17/2018,12:00,-2.115,-,-1.51
3/17/2018,13:00,-2.358,-,-1.91
3/17/2018,14:00,-2.114,-,-1.64
3/17/2018,15:00,-1.492,-,-1
3/17/2018,16:00,-0.683,-,-0.19
3/17/2018,17:00,0.129,-,0.8
3/17/2018,18:00,0.738,-,1.58
3/17/2018,19:00,0.975,-,1.96
3/17/2018,20:00,0.806,-,1.73
3/17/2018,21:00,0.313,-,1.2
3/17/2018,22:00,-0.362,-,0.41
3/17/2018,23:00,-1.077,-,-0.42
3/18/2018,0:00,-1.686,-,-1.13
3/18/2018,1:00,-1.987,-,-1.53
3/18/2018,2:00,-1.817,-,-1.14
3/18/2018,3:00,-1.225,-,-0.47
3/18/2018,4:00,-0.416,-,0.49
3/18/2018,5:00,0.411,-,1.43
3/18/2018,6:00,1.054,-,2.15
3/18/2018,7:00,1.323,-,2.45
3/18/2018,8:00,1.151,-,2.15
3/18/2018,9:00,0.61,-,1.49
3/18/2018,10:00,-0.153,-,0.71
3/18/2018,11:00,-0.979,-,-0.15
3/18/2018,12:00,-1.718,-,-0.94
3/18/2018,13:00,-2.189,-,-1.56
3/18/2018,14:00,-2.201,-,-1.58
3/18/2018,15:00,-1.731,-,-1
3/18/2018,16:00,-0.962,-,-0.16
3/18/2018,17:00,-0.112,-,0.78
3/18/2018,18:00,0.623,-,1.6
3/18/2018,19:00,1.044,-,2.13
3/18/2018,20:00,1.039,-,2.11
3/18/2018,21:00,0.649,-,1.65
3/18/2018,22:00,-0.006,-,0.88
3/18/2018,23:00,-0.773,-,0.03
3/19/2018,0:00,-1.502,-,-0.83
3/19/2018,1:00,-2.03,-,-1.43
3/19/2018,2:00,-2.165,-,-1.59
3/19/2018,3:00,-1.809,-,-0.97
3/19/2018,4:00,-1.08,-,-0.23
3/19/2018,5:00,-0.208,-,0.75
3/19/2018,6:00,0.599,-,1.66
3/19/2018,7:00,1.139,-,2.29
3/19/2018,8:00,1.26,-,2.42
3/19/2018,9:00,0.958,-,2.15
3/19/2018,10:00,0.339,-,1.5
3/19/2018,11:00,-0.446,-,0.63
3/19/2018,12:00,-1.227,-,-0.21
3/19/2018,13:00,-1.84,-,-0.82
3/19/2018,14:00,-2.104,-,-1.16
3/19/2018,15:00,-1.883,-,-0.65
3/19/2018,16:00,-1.233,-,-0.12
3/19/2018,17:00,-0.38,-,0.79
3/19/2018,18:00,0.438,-,1.69
3/19/2018,19:00,1.023,-,2.35
3/19/2018,20:00,1.215,-,2.5
3/19/2018,21:00,0.978,-,2.35
3/19/2018,22:00,0.401,-,1.81
3/19/2018,23:00,-0.377,-,1.1
3/20/2018,0:00,-1.191,-,0.28
3/20/2018,1:00,-1.877,-,-0.57
3/20/2018,2:00,-2.28,-,-1.13
3/20/2018,3:00,-2.245,-,-0.98
3/20/2018,4:00,-1.736,-,-0.48
3/20/2018,5:00,-0.921,-,0.34
3/20/2018,6:00,-0.044,-,1.32
3/20/2018,7:00,0.688,-,2.19
3/20/2018,8:00,1.098,-,2.74
3/20/2018,9:00,1.094,-,2.77
3/20/2018,10:00,0.709,-,2.32
3/20/2018,11:00,0.058,-,1.71
3/20/2018,12:00,-0.696,-,0.94
3/20/2018,13:00,-1.372,-,0.26
3/20/2018,14:00,-1.81,-,-0.22
3/20/2018,15:00,-1.864,-,-0.02
3/20/2018,16:00,-1.449,-,0.43
3/20/2018,17:00,-0.68,-,1.13
3/20/2018,18:00,0.179,-,2.11
3/20/2018,19:00,0.89,-,2.64
3/20/2018,20:00,1.282,-,2.95
3/20/2018,21:00,1.254,-,2.84
3/20/2018,22:00,0.824,-,2.41
3/20/2018,23:00,0.104,-,1.8
3/21/2018,0:00,-0.746,-,0.97
3/21/2018,1:00,-1.545,-,0.11
3/21/2018,2:00,-2.143,-,-0.56
3/21/2018,3:00,-2.415,-,-0.78
3/21/2018,4:00,-2.241,-,-0.65
3/21/2018,5:00,-1.634,-,-0.36
3/21/2018,6:00,-0.799,-,-0.1
3/21/2018,7:00,0.019,-,0.35
3/21/2018,8:00,0.644,-,0.92
3/21/2018,9:00,0.943,-,1.13
3/21/2018,10:00,0.859,-,1.02
3/21/2018,11:00,0.44,-,0.95
3/21/2018,12:00,-0.187,-,0.49
3/21/2018,13:00,-0.848,-,-0.13
3/21/2018,14:00,-1.371,-,-0.64
3/21/2018,15:00,-1.632,-,-0.99
3/21/2018,16:00,-1.51,-,-1.18
3/21/2018,17:00,-0.961,-,-1
3/21/2018,18:00,-0.154,-,-0.57
3/21/2018,19:00,0.63,-,-0.01
3/21/2018,20:00,1.187,-,0.54
3/21/2018,21:00,1.393,-,0.94
3/21/2018,22:00,1.188,-,1.08
3/21/2018,23:00,0.618,-,0.72
3/22/2018,0:00,-0.183,-,0.1
3/22/2018,1:00,-1.036,-,-0.57
3/22/2018,2:00,-1.77,-,-1.25
3/22/2018,3:00,-2.272,-,-1.79
3/22/2018,4:00,-2.442,-,-2.23
3/22/2018,5:00,-2.182,-,-2.39
3/22/2018,6:00,-1.549,-,-2.15
3/22/2018,7:00,-0.769,-,-1.8
3/22/2018,8:00,-0.052,-,-1.3
3/22/2018,9:00,0.475,-,-0.95
3/22/2018,10:00,0.705,-,-0.74
3/22/2018,11:00,0.592,-,-0.67
3/22/2018,12:00,0.198,-,-0.78
3/22/2018,13:00,-0.341,-,-1.06
3/22/2018,14:00,-0.861,-,-1.41
3/22/2018,15:00,-1.229,-,-1.56
3/22/2018,16:00,-1.346,-,-1.42
3/22/2018,17:00,-1.105,-,-1.17
3/22/2018,18:00,-0.504,-,-0.65
3/22/2018,19:00,0.251,-,-0.01
3/22/2018,20:00,0.907,-,0.5
3/22/2018,21:00,1.313,-,0.8
3/22/2018,22:00,1.377,-,0.76
3/22/2018,23:00,1.056,-,0.48
3/23/2018,0:00,0.419,-,-0.02
3/23/2018,1:00,-0.382,-,-0.69
3/23/2018,2:00,-1.176,-,-1.33
3/23/2018,3:00,-1.832,-,-1.98
3/23/2018,4:00,-2.266,-,-2.5
3/23/2018,5:00,-2.383,-,-2.66
3/23/2018,6:00,-2.109,-,-2.52
3/23/2018,7:00,-1.534,-,-2.15
3/23/2018,8:00,-0.864,-,-1.68
3/23/2018,9:00,-0.245,-,-1.16
3/23/2018,10:00,0.222,-,-0.77
3/23/2018,11:00,0.431,-,-0.56
3/23/2018,12:00,0.348,-,-0.52
3/23/2018,13:00,0.043,-,-0.62
3/23/2018,14:00,-0.362,-,-0.9
3/23/2018,15:00,-0.74,-,-1.13
3/23/2018,16:00,-0.99,-,-1.27
3/23/2018,17:00,-1.021,-,-1.18
3/23/2018,18:00,-0.74,-,-0.79
3/23/2018,19:00,-0.18,-,-0.26
3/23/2018,20:00,0.462,-,0.37
3/23/2018,21:00,0.988,-,0.89
3/23/2018,22:00,1.288,-,1.16
3/23/2018,23:00,1.274,-,1.09
3/24/2018,0:00,0.917,-,0.63
3/24/2018,1:00,0.303,-,0.02
3/24/2018,2:00,-0.428,-,-0.65
3/24/2018,3:00,-1.143,-,-1.29
3/24/2018,4:00,-1.742,-,-1.89
3/24/2018,5:00,-2.152,-,-2.3
3/24/2018,6:00,-2.284,-,-2.38
3/24/2018,7:00,-2.079,-,-2.14
3/24/2018,8:00,-1.622,-,-1.73
3/24/2018,9:00,-1.064,-,-1.17
3/24/2018,10:00,-0.51,-,-0.59
3/24/2018,11:00,-0.058,-,-0.09
3/24/2018,12:00,0.186,-,0.21
3/24/2018,13:00,0.195,-,0.43
3/24/2018,14:00,0.02,-,0.36
3/24/2018,15:00,-0.255,-,0.17
3/24/2018,16:00,-0.53,-,-0.15
3/24/2018,17:00,-0.722,-,-0.3
3/24/2018,18:00,-0.746,-,-0.2
3/24/2018,19:00,-0.516,-,0.17
3/24/2018,20:00,-0.061,-,0.65
3/24/2018,21:00,0.461,-,1.3
3/24/2018,22:00,0.899,-,1.76
3/24/2018,23:00,1.156,-,1.97
3/25/2018,0:00,1.145,-,1.86
3/25/2018,1:00,0.846,-,1.51
3/25/2018,2:00,0.327,-,1.09
3/25/2018,3:00,-0.31,-,0.53
3/25/2018,4:00,-0.962,-,-0.1
3/25/2018,5:00,-1.542,-,-0.71
3/25/2018,6:00,-1.989,-,-1.16
3/25/2018,7:00,-2.21,-,-1.39
3/25/2018,8:00,-2.128,-,-1.3
3/25/2018,9:00,-1.793,-,-0.95
3/25/2018,10:00,-1.314,-,-0.44
3/25/2018,11:00,-0.777,-,0.07
3/25/2018,12:00,-0.284,-,0.53
3/25/2018,13:00,0.053,-,0.88
3/25/2018,14:00,0.186,-,1.12
3/25/2018,15:00,0.128,-,1.15
3/25/2018,16:00,-0.063,-,1.05
3/25/2018,17:00,-0.301,-,0.79
3/25/2018,18:00,-0.514,-,0.56
3/25/2018,19:00,-0.616,-,0.44
3/25/2018,20:00,-0.498,-,0.45
3/25/2018,21:00,-0.157,-,0.64
3/25/2018,22:00,0.281,-,0.97
3/25/2018,23:00,0.692,-,1.34
3/26/2018,0:00,0.984,-,1.6
3/26/2018,1:00,1.066,-,1.69
3/26/2018,2:00,0.891,-,1.59
3/26/2018,3:00,0.488,-,1.24
3/26/2018,4:00,-0.072,-,0.74
3/26/2018,5:00,-0.695,-,0.09
3/26/2018,6:00,-1.31,-,-0.56
3/26/2018,7:00,-1.856,-,-1.13
3/26/2018,8:00,-2.204,-,-1.63
3/26/2018,9:00,-2.24,-,-1.87
3/26/2018,10:00,-1.988,-,-1.69
3/26/2018,11:00,-1.536,-,-1.28
3/26/2018,12:00,-0.958,-,-0.85
3/26/2018,13:00,-0.371,-,-0.36
3/26/2018,14:00,0.084,-,0.15
3/26/2018,15:00,0.318,-,0.51
3/26/2018,16:00,0.32,-,0.65
3/26/2018,17:00,0.144,-,0.49
3/26/2018,18:00,-0.135,-,0.16
3/26/2018,19:00,-0.452,-,-0.12
3/26/2018,20:00,-0.685,-,-0.36
3/26/2018,21:00,-0.683,-,-0.56
3/26/2018,22:00,-0.422,-,-0.46
3/26/2018,23:00,-0.012,-,-0.11
3/27/2018,0:00,0.446,-,0.21
3/27/2018,1:00,0.854,-,0.52
3/27/2018,2:00,1.082,-,0.77
3/27/2018,3:00,1.042,-,0.77
3/27/2018,4:00,0.73,-,0.53
