Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
4/7/2019,18:00,0.835,-,1.9
4/7/2019,19:00,1.31,-,2.44
4/7/2019,20:00,1.397,-,2.47
4/7/2019,21:00,1.07,-,2
4/7/2019,22:00,0.425,-,1.26
4/7/2019,23:00,-0.395,-,0.42
4/8/2019,0:00,-1.226,-,-0.5
4/8/2019,1:00,-1.914,-,-1.26
4/8/2019,2:00,-2.323,-,-1.85
4/8/2019,3:00,-2.321,-,-1.58
4/8/2019,4:00,-1.866,-,-0.92
4/8/2019,5:00,-1.107,-,-0.13
4/8/2019,6:00,-0.27,-,0.76
4/8/2019,7:00,0.454,-,1.55
4/8/2019,8:00,0.905,-,2.1
4/8/2019,9:00,0.987,-,2.1
4/8/2019,10:00,0.721,-,1.67
4/8/2019,11:00,0.205,-,1.05
4/8/2019,12:00,-0.415,-,0.41
4/8/2019,13:00,-0.967,-,-0.22
4/8/2019,14:00,-1.307,-,-0.53
4/8/2019,15:00,-1.307,-,-0.32
4/8/2019,16:00,-0.892,-,0.24
4/8/2019,17:00,-0.166,-,1.05
4/8/2019,18:00,0.615,-,1.92
4/8/2019,19:00,1.221,-,2.64
4/8/2019,20:00,1.5,-,2.87
4/8/2019,21:00,1.371,-,2.71
4/8/2019,22:00,0.861,-,2.1
4/8/2019,23:00,0.089,-,1.24
4/9/2019,0:00,-0.784,-,0.28
4/9/2019,1:00,-1.581,-,-0.61
4/9/2019,2:00,-2.164,-,-1.26
4/9/2019,3:00,-2.429,-,-1.15
4/9/2019,4:00,-2.277,-,-1.07
4/9/2019,5:00,-1.713,-,-0.35
4/9/2019,6:00,-0.924,-,0.46
4/9/2019,7:00,-0.142,-,1.24
4/9/2019,8:00,0.474,-,1.93
4/9/2019,9:00,0.81,-,2.12
4/9/2019,10:00,0.805,-,2.21
4/9/2019,11:00,0.494,-,1.99
4/9/2019,12:00,-0.013,-,1.6
4/9/2019,13:00,-0.555,-,0.87
4/9/2019,14:00,-0.972,-,0.45
4/9/2019,15:00,-1.154,-,0.24
4/9/2019,16:00,-0.999,-,0.43
4/9/2019,17:00,-0.468,-,0.87
4/9/2019,18:00,0.285,-,1.65
4/9/2019,19:00,0.985,-,2.33
4/9/2019,20:00,1.438,-,2.84
4/9/2019,21:00,1.54,-,3.02
4/9/2019,22:00,1.25,-,2.61
4/9/2019,23:00,0.619,-,1.9
4/10/2019,0:00,-0.216,-,1.05
4/10/2019,1:00,-1.075,-,0.2
4/10/2019,2:00,-1.793,-,-0.6
4/10/2019,3:00,-2.27,-,-1.18
4/10/2019,4:00,-2.425,-,-1.29
4/10/2019,5:00,-2.176,-,-0.96
4/10/2019,6:00,-1.573,-,-0.36
4/10/2019,7:00,-0.827,-,0.34
4/10/2019,8:00,-0.136,-,0.92
4/10/2019,9:00,0.386,-,1.55
4/10/2019,10:00,0.65,-,1.76
4/10/2019,11:00,0.605,-,1.51
4/10/2019,12:00,0.301,-,1.15
4/10/2019,13:00,-0.141,-,0.73
4/10/2019,14:00,-0.569,-,0.24
4/10/2019,15:00,-0.86,-,-0.08
4/10/2019,16:00,-0.926,-,-0.03
4/10/2019,17:00,-0.675,-,0.23
4/10/2019,18:00,-0.105,-,0.81
4/10/2019,19:00,0.593,-,1.48
4/10/2019,20:00,1.171,-,2.03
4/10/2019,21:00,1.488,-,2.3
4/10/2019,22:00,1.469,-,2.13
4/10/2019,23:00,1.085,-,1.65
4/11/2019,0:00,0.407,-,0.93
4/11/2019,1:00,-0.411,-,0.15
4/11/2019,2:00,-1.203,-,-0.63
4/11/2019,3:00,-1.837,-,-1.28
4/11/2019,4:00,-2.241,-,-1.7
4/11/2019,5:00,-2.338,-,-1.75
4/11/2019,6:00,-2.066,-,-1.39
4/11/2019,7:00,-1.503,-,-0.88
4/11/2019,8:00,-0.848,-,-0.26
4/11/2019,9:00,-0.243,-,0.36
4/11/2019,10:00,0.226,-,0.85
4/11/2019,11:00,0.464,-,1.15
4/11/2019,12:00,0.434,-,1.17
4/11/2019,13:00,0.193,-,0.96
4/11/2019,14:00,-0.148,-,0.64
4/11/2019,15:00,-0.47,-,0.33
4/11/2019,16:00,-0.676,-,0.14
4/11/2019,17:00,-0.686,-,0.18
4/11/2019,18:00,-0.416,-,0.55
4/11/2019,19:00,0.109,-,1.12
4/11/2019,20:00,0.702,-,1.72
4/11/2019,21:00,1.168,-,2.21
4/11/2019,22:00,1.403,-,2.41
4/11/2019,23:00,1.334,-,2.27
4/12/2019,0:00,0.939,-,1.79
4/12/2019,1:00,0.302,-,1.17
4/12/2019,2:00,-0.439,-,0.4
4/12/2019,3:00,-1.151,-,-0.29
4/12/2019,4:00,-1.73,-,-0.91
4/12/2019,5:00,-2.112,-,-1.34
4/12/2019,6:00,-2.22,-,-1.39
4/12/2019,7:00,-2.002,-,-1.13
4/12/2019,8:00,-1.535,-,-0.73
4/12/2019,9:00,-0.971,-,-0.17
4/12/2019,10:00,-0.415,-,0.51
4/12/2019,11:00,0.046,-,1.03
4/12/2019,12:00,0.312,-,1.32
4/12/2019,13:00,0.351,-,1.42
4/12/2019,14:00,0.206,-,1.23
4/12/2019,15:00,-0.045,-,0.92
4/12/2019,16:00,-0.306,-,0.68
4/12/2019,17:00,-0.49,-,0.52
4/12/2019,18:00,-0.518,-,0.44
4/12/2019,19:00,-0.31,-,0.6
4/12/2019,20:00,0.116,-,0.95
4/12/2019,21:00,0.607,-,1.36
4/12/2019,22:00,1.011,-,1.7
4/12/2019,23:00,1.235,-,1.89
4/13/2019,0:00,1.199,-,1.79
4/13/2019,1:00,0.883,-,1.43
4/13/2019,2:00,0.352,-,0.97
4/13/2019,3:00,-0.296,-,0.4
4/13/2019,4:00,-0.95,-,-0.25
4/13/2019,5:00,-1.519,-,-0.8
4/13/2019,6:00,-1.94,-,-1.18
4/13/2019,7:00,-2.13,-,-1.36
4/13/2019,8:00,-2.017,-,-1.23
4/13/2019,9:00,-1.647,-,-0.71
4/13/2019,10:00,-1.139,-,-0.09
4/13/2019,11:00,-0.585,-,0.47
4/13/2019,12:00,-0.082,-,1.08
4/13/2019,13:00,0.263,-,1.45
4/13/2019,14:00,0.397,-,1.76
4/13/2019,15:00,0.329,-,1.77
4/13/2019,16:00,0.118,-,1.58
4/13/2019,17:00,-0.145,-,1.23
4/13/2019,18:00,-0.381,-,0.84
4/13/2019,19:00,-0.505,-,0.55
4/13/2019,20:00,-0.41,-,0.49
4/13/2019,21:00,-0.084,-,0.71
4/13/2019,22:00,0.35,-,1.09
4/13/2019,23:00,0.758,-,1.59
4/14/2019,0:00,1.049,-,1.97
4/14/2019,1:00,1.132,-,2.1
4/14/2019,2:00,0.956,-,2.01
4/14/2019,3:00,0.543,-,1.85
4/14/2019,4:00,-0.032,-,1.39
4/14/2019,5:00,-0.667,-,0.75
4/14/2019,6:00,-1.277,-,0.15
4/14/2019,7:00,-1.796,-,-0.46
4/14/2019,8:00,-2.103,-,-0.84
4/14/2019,9:00,-2.087,-,-0.84
4/14/2019,10:00,-1.776,-,-0.48
4/14/2019,11:00,-1.275,-,0.08
4/14/2019,12:00,-0.671,-,0.75
4/14/2019,13:00,-0.079,-,1.36
4/14/2019,14:00,0.362,-,1.87
4/14/2019,15:00,0.562,-,2.23
4/14/2019,16:00,0.512,-,2.41
4/14/2019,17:00,0.274,-,2.33
4/14/2019,18:00,-0.063,-,2.15
4/14/2019,19:00,-0.424,-,1.61
4/14/2019,20:00,-0.688,-,1.29
4/14/2019,21:00,-0.702,-,0.88
4/14/2019,22:00,-0.436,-,1.13
4/14/2019,23:00,-0.002,-,1.22
4/15/2019,0:00,0.482,-,1.43
4/15/2019,1:00,0.917,-,1.95
4/15/2019,2:00,1.166,-,2.12
4/15/2019,3:00,1.133,-,2.26
4/15/2019,4:00,0.813,-,2.23
4/15/2019,5:00,0.275,-,1.79
4/15/2019,6:00,-0.384,-,1.16
4/15/2019,7:00,-1.083,-,0.48
4/15/2019,8:00,-1.722,-,-0.22
4/15/2019,9:00,-2.124,-,-0.82
4/15/2019,10:00,-2.155,-,-1.35
4/15/2019,11:00,-1.848,-,-1.58
4/15/2019,12:00,-1.297,-,-1.41
4/15/2019,13:00,-0.596,-,-1.04
4/15/2019,14:00,0.096,-,-0.56
4/15/2019,15:00,0.594,-,-0.01
4/15/2019,16:00,0.791,-,0.54
4/15/2019,17:00,0.689,-,0.84
4/15/2019,18:00,0.354,-,0.68
4/15/2019,19:00,-0.126,-,0.35
4/15/2019,20:00,-0.65,-,-0.24
4/15/2019,21:00,-1.044,-,-0.7
4/15/2019,22:00,-1.124,-,-0.97
4/15/2019,23:00,-0.863,-,-1.02
4/16/2019,0:00,-0.366,-,-0.86
4/16/2019,1:00,0.261,-,-0.51
4/16/2019,2:00,0.874,-,-0.04
4/16/2019,3:00,1.28,-,0.38
4/16/2019,4:00,1.35,-,0.56
4/16/2019,5:00,1.079,-,0.56
4/16/2019,6:00,0.535,-,0.17
4/16/2019,7:00,-0.186,-,-0.42
4/16/2019,8:00,-0.985,-,-1.07
4/16/2019,9:00,-1.708,-,-1.72
4/16/2019,10:00,-2.141,-,-2.26
4/16/2019,11:00,-2.157,-,-2.57
4/16/2019,12:00,-1.792,-,-2.25
4/16/2019,13:00,-1.139,-,-1.72
4/16/2019,14:00,-0.329,-,-1.02
4/16/2019,15:00,0.419,-,-0.21
4/16/2019,16:00,0.897,-,0.4
4/16/2019,17:00,1.016,-,0.77
4/16/2019,18:00,0.791,-,0.85
4/16/2019,19:00,0.298,-,0.58
4/16/2019,20:00,-0.354,-,0.01
4/16/2019,21:00,-1.023,-,-0.6
4/16/2019,22:00,-1.497,-,-1.18
4/16/2019,23:00,-1.589,-,-1.38
4/17/2019,0:00,-1.277,-,-1.33
4/17/2019,1:00,-0.657,-,-0.91
4/17/2019,2:00,0.14,-,-0.22
4/17/2019,3:00,0.908,-,0.64
4/17/2019,4:00,1.413,-,1.34
4/17/2019,5:00,1.533,-,1.52
4/17/2019,6:00,1.263,-,1.3
4/17/2019,7:00,0.676,-,0.75
4/17/2019,8:00,-0.116,-,-0.01
4/17/2019,9:00,-0.975,-,-0.77
4/17/2019,10:00,-1.713,-,-1.46
4/17/2019,11:00,-2.106,-,-1.93
4/17/2019,12:00,-2.039,-,-1.86
4/17/2019,13:00,-1.559,-,-1.37
4/17/2019,14:00,-0.786,-,-0.63
4/17/2019,15:00,0.092,-,0.24
4/17/2019,16:00,0.817,-,1.1
4/17/2019,17:00,1.197,-,1.67
4/17/2019,18:00,1.168,-,1.86
4/17/2019,19:00,0.765,-,1.52
4/17/2019,20:00,0.092,-,0.82
4/17/2019,21:00,-0.709,-,-0.02
4/17/2019,22:00,-1.47,-,-0.84
4/17/2019,23:00,-1.966,-,-1.52
4/18/2019,0:00,-2.01,-,-1.78
4/18/2019,1:00,-1.59,-,-1.36
4/18/2019,2:00,-0.822,-,-0.69
4/18/2019,3:00,0.115,-,0.28
4/18/2019,4:00,0.971,-,1.2
4/18/2019,5:00,1.511,-,2.1
4/18/2019,6:00,1.621,-,2.31
4/18/2019,7:00,1.309,-,1.93
4/18/2019,8:00,0.668,-,1.33
4/18/2019,9:00,-0.158,-,0.52
4/18/2019,10:00,-1.014,-,-0.29
4/18/2019,11:00,-1.698,-,-0.99
4/18/2019,12:00,-1.981,-,-1.33
4/18/2019,13:00,-1.769,-,-0.99
4/18/2019,14:00,-1.148,-,-0.28
4/18/2019,15:00,-0.288,-,0.58
4/18/2019,16:00,0.582,-,1.55
4/18/2019,17:00,1.206,-,2.26
4/18/2019,18:00,1.42,-,2.62
4/18/2019,19:00,1.192,-,2.28
4/18/2019,20:00,0.595,-,1.64
4/18/2019,21:00,-0.226,-,0.74
4/18/2019,22:00,-1.12,-,-0.21
4/18/2019,23:00,-1.914,-,-1.01
4/19/2019,0:00,-2.368,-,-1.5
4/19/2019,1:00,-2.304,-,-1.22
4/19/2019,2:00,-1.748,-,-0.61
4/19/2019,3:00,-0.859,-,0.3
4/19/2019,4:00,0.153,-,1.34
4/19/2019,5:00,1.024,-,2.29
4/19/2019,6:00,1.531,-,2.93
4/19/2019,7:00,1.579,-,3.09
4/19/2019,8:00,1.205,-,2.64
4/19/2019,9:00,0.538,-,2.07
4/19/2019,10:00,-0.27,-,1.44
4/19/2019,11:00,-1.065,-,0.89
4/19/2019,12:00,-1.63,-,0.53
4/19/2019,13:00,-1.741,-,0.58
4/19/2019,14:00,-1.355,-,1.15
4/19/2019,15:00,-0.62,-,1.82
4/19/2019,16:00,0.262,-,2.85
4/19/2019,17:00,1.051,-,3.58
4/19/2019,18:00,1.509,-,4.02
4/19/2019,19:00,1.508,-,3.78
4/19/2019,20:00,1.07,-,3.35
4/19/2019,21:00,0.315,-,2.68
4/19/2019,22:00,-0.598,-,1.76
4/19/2019,23:00,-1.527,-,0.93
4/20/2019,0:00,-2.288,-,0.06
4/20/2019,1:00,-2.632,-,-0.38
4/20/2019,2:00,-2.425,-,-0.34
4/20/2019,3:00,-1.751,-,-0.22
4/20/2019,4:00,-0.796,-,0.2
4/20/2019,5:00,0.221,-,0.88
4/20/2019,6:00,1.039,-,1.44
4/20/2019,7:00,1.454,-,1.63
4/20/2019,8:00,1.413,-,1.68
4/20/2019,9:00,0.994,-,1.34
4/20/2019,10:00,0.338,-,1.17
4/20/2019,11:00,-0.412,-,0.49
4/20/2019,12:00,-1.097,-,0.18
4/20/2019,13:00,-1.485,-,-0.17
4/20/2019,14:00,-1.392,-,-0.29
4/20/2019,15:00,-0.854,-,-0.08
4/20/2019,16:00,-0.061,-,0.22
4/20/2019,17:00,0.776,-,0.69
4/20/2019,18:00,1.421,-,1.15
4/20/2019,19:00,1.665,-,1.36
4/20/2019,20:00,1.442,-,1.23
4/20/2019,21:00,0.83,-,0.76
4/20/2019,22:00,-0.024,-,0.28
4/20/2019,23:00,-0.972,-,-0.37
4/21/2019,0:00,-1.875,-,-1.03
4/21/2019,1:00,-2.532,-,-1.66
4/21/2019,2:00,-2.72,-,-1.86
4/21/2019,3:00,-2.375,-,-1.76
4/21/2019,4:00,-1.626,-,-1.35
4/21/2019,5:00,-0.664,-,-0.76
4/21/2019,6:00,0.293,-,-0.16
4/21/2019,7:00,0.996,-,0.34
4/21/2019,8:00,1.287,-,0.71
4/21/2019,9:00,1.166,-,0.71
4/21/2019,10:00,0.729,-,0.36
4/21/2019,11:00,0.111,-,-0.12
4/21/2019,12:00,-0.549,-,-0.62
4/21/2019,13:00,-1.077,-,-0.97
4/21/2019,14:00,-1.259,-,-1.06
4/21/2019,15:00,-0.979,-,-0.77
4/21/2019,16:00,-0.341,-,-0.18
4/21/2019,17:00,0.448,-,0.47
4/21/2019,18:00,1.181,-,1.12
4/21/2019,19:00,1.634,-,1.52
4/21/2019,20:00,1.654,-,1.45
4/21/2019,21:00,1.245,-,0.97
4/21/2019,22:00,0.519,-,0.31
4/21/2019,23:00,-0.379,-,-0.48
4/22/2019,0:00,-1.304,-,-1.3
4/22/2019,1:00,-2.111,-,-2.04
4/22/2019,2:00,-2.613,-,-2.57
4/22/2019,3:00,-2.639,-,-2.59
4/22/2019,4:00,-2.189,-,-2.16
4/22/2019,5:00,-1.414,-,-1.57
4/22/2019,6:00,-0.502,-,-0.84
4/22/2019,7:00,0.338,-,-0.17
4/22/2019,8:00,0.894,-,0.29
4/22/2019,9:00,1.069,-,0.51
4/22/2019,10:00,0.891,-,0.39
4/22/2019,11:00,0.455,-,0.03
4/22/2019,12:00,-0.104,-,-0.46
4/22/2019,13:00,-0.639,-,-0.91
4/22/2019,14:00,-0.988,-,-1.21
4/22/2019,15:00,-0.978,-,-1.16
4/22/2019,16:00,-0.562,-,-0.74
4/22/2019,17:00,0.116,-,-0.13
4/22/2019,18:00,0.843,-,0.58
4/22/2019,19:00,1.42,-,1.25
4/22/2019,20:00,1.668,-,1.57
4/22/2019,21:00,1.499,-,1.45
4/22/2019,22:00,0.963,-,0.91
4/22/2019,23:00,0.179,-,0.18
4/23/2019,0:00,-0.704,-,-0.59
4/23/2019,1:00,-1.541,-,-1.42
4/23/2019,2:00,-2.202,-,-2.07
4/23/2019,3:00,-2.537,-,-2.44
4/23/2019,4:00,-2.426,-,-2.27
4/23/2019,5:00,-1.912,-,-1.65
4/23/2019,6:00,-1.164,-,-1.11
4/23/2019,7:00,-0.354,-,-0.43
4/23/2019,8:00,0.338,-,0.14
4/23/2019,9:00,0.756,-,0.54
4/23/2019,10:00,0.84,-,0.68
4/23/2019,11:00,0.624,-,0.47
4/23/2019,12:00,0.209,-,0.06
4/23/2019,13:00,-0.262,-,-0.34
4/23/2019,14:00,-0.655,-,-0.62
4/23/2019,15:00,-0.841,-,-0.76
4/23/2019,16:00,-0.685,-,-0.49
4/23/2019,17:00,-0.192,-,-0.05
4/23/2019,18:00,0.463,-,0.63
4/23/2019,19:00,1.073,-,1.31
4/23/2019,20:00,1.475,-,1.74
4/23/2019,21:00,1.548,-,1.75
4/23/2019,22:00,1.25,-,1.39
4/23/2019,23:00,0.645,-,0.71
4/24/2019,0:00,-0.138,-,-0.05
4/24/2019,1:00,-0.944,-,-0.86
4/24/2019,2:00,-1.646,-,-1.54
4/24/2019,3:00,-2.152,-,-2.06
4/24/2019,4:00,-2.341,-,-2.24
4/24/2019,5:00,-2.131,-,-1.88
4/24/2019,6:00,-1.606,-,-1.4
4/24/2019,7:00,-0.936,-,-0.77
4/24/2019,8:00,-0.257,-,-0.14
4/24/2019,9:00,0.299,-,0.38
4/24/2019,10:00,0.609,-,0.59
4/24/2019,11:00,0.627,-,0.67
4/24/2019,12:00,0.397,-,0.51
4/24/2019,13:00,0.034,-,0.17
4/24/2019,14:00,-0.332,-,-0.1
4/24/2019,15:00,-0.601,-,-0.26
4/24/2019,16:00,-0.666,-,-0.26
4/24/2019,17:00,-0.422,-,0
4/24/2019,18:00,0.082,-,0.55
4/24/2019,19:00,0.651,-,1.18
4/24/2019,20:00,1.117,-,1.64
4/24/2019,21:00,1.372,-,1.83
4/24/2019,22:00,1.327,-,1.7
4/24/2019,23:00,0.959,-,1.21
4/25/2019,0:00,0.348,-,0.62
4/25/2019,1:00,-0.37,-,-0.08
4/25/2019,2:00,-1.053,-,-0.73
4/25/2019,3:00,-1.616,-,-1.32
4/25/2019,4:00,-1.991,-,-1.68
4/25/2019,5:00,-2.071,-,-1.68
4/25/2019,6:00,-1.816,-,-1.39
4/25/2019,7:00,-1.339,-,-0.82
4/25/2019,8:00,-0.778,-,-0.26
4/25/2019,9:00,-0.216,-,0.27
4/25/2019,10:00,0.239,-,0.71
4/25/2019,11:00,0.474,-,0.98
4/25/2019,12:00,0.459,-,1.01
4/25/2019,13:00,0.253,-,0.87
4/25/2019,14:00,-0.038,-,0.63
4/25/2019,15:00,-0.316,-,0.36
4/25/2019,16:00,-0.505,-,0.26
4/25/2019,17:00,-0.504,-,0.28
4/25/2019,18:00,-0.237,-,0.54
4/25/2019,19:00,0.209,-,1.07
4/25/2019,20:00,0.658,-,1.51
4/25/2019,21:00,1.002,-,1.83
4/25/2019,22:00,1.164,-,1.81
4/25/2019,23:00,1.063,-,1.7
4/26/2019,0:00,0.691,-,1.31
4/26/2019,1:00,0.139,-,0.83
4/26/2019,2:00,-0.468,-,0.4
4/26/2019,3:00,-1.027,-,-0.09
4/26/2019,4:00,-1.48,-,-0.45
4/26/2019,5:00,-1.765,-,-0.73
4/26/2019,6:00,-1.793,-,-0.57
4/26/2019,7:00,-1.556,-,-0.19
4/26/2019,8:00,-1.162,-,0.32
4/26/2019,9:00,-0.697,-,0.27
4/26/2019,10:00,-0.213,-,0.69
4/26/2019,11:00,0.18,-,0.93
4/26/2019,12:00,0.382,-,1.37
4/26/2019,13:00,0.378,-,1.35
4/26/2019,14:00,0.218,-,1.41
4/26/2019,15:00,-0.016,-,1.35
4/26/2019,16:00,-0.249,-,1.57
4/26/2019,17:00,-0.409,-,1.38
4/26/2019,18:00,-0.404,-,1.26
4/26/2019,19:00,-0.183,-,1.21
4/26/2019,20:00,0.164,-,1.13
4/26/2019,21:00,0.51,-,1.12
4/26/2019,22:00,0.785,-,1.26
4/26/2019,23:00,0.915,-,1.22
4/27/2019,0:00,0.823,-,1.03
4/27/2019,1:00,0.516,-,0.81
4/27/2019,2:00,0.068,-,0.41
4/27/2019,3:00,-0.43,-,0
4/27/2019,4:00,-0.897,-,-0.53
4/27/2019,5:00,-1.286,-,-0.98
4/27/2019,6:00,-1.538,-,-1.38
4/27/2019,7:00,-1.576,-,-1.51
4/27/2019,8:00,-1.397,-,-1.53
4/27/2019,9:00,-1.076,-,-1.32
4/27/2019,10:00,-0.665,-,-1.04
