Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
5/4/2018,13:00,-0.189,-,-0.37
5/4/2018,14:00,-0.552,-,-0.52
5/4/2018,15:00,-0.73,-,-0.52
5/4/2018,16:00,-0.61,-,-0.31
5/4/2018,17:00,-0.164,-,0.14
5/4/2018,18:00,0.446,-,0.81
5/4/2018,19:00,1.006,-,1.45
5/4/2018,20:00,1.37,-,1.81
5/4/2018,21:00,1.437,-,1.67
5/4/2018,22:00,1.158,-,1.21
5/4/2018,23:00,0.583,-,0.54
5/5/2018,0:00,-0.164,-,-0.28
5/5/2018,1:00,-0.924,-,-1.02
5/5/2018,2:00,-1.558,-,-1.64
5/5/2018,3:00,-1.991,-,-2
5/5/2018,4:00,-2.136,-,-2
5/5/2018,5:00,-1.914,-,-1.61
5/5/2018,6:00,-1.393,-,-1.12
5/5/2018,7:00,-0.751,-,-0.52
5/5/2018,8:00,-0.123,-,0.06
5/5/2018,9:00,0.393,-,0.47
5/5/2018,10:00,0.688,-,0.65
5/5/2018,11:00,0.703,-,0.59
5/5/2018,12:00,0.471,-,0.26
5/5/2018,13:00,0.1,-,-0.04
5/5/2018,14:00,-0.272,-,-0.24
5/5/2018,15:00,-0.542,-,-0.44
5/5/2018,16:00,-0.624,-,-0.38
5/5/2018,17:00,-0.418,-,-0.18
5/5/2018,18:00,0.056,-,0.27
5/5/2018,19:00,0.606,-,0.86
5/5/2018,20:00,1.047,-,1.29
5/5/2018,21:00,1.286,-,1.48
5/5/2018,22:00,1.248,-,1.37
5/5/2018,23:00,0.899,-,0.83
5/6/2018,0:00,0.303,-,0.17
5/6/2018,1:00,-0.401,-,-0.45
5/6/2018,2:00,-1.063,-,-1.15
5/6/2018,3:00,-1.58,-,-1.65
5/6/2018,4:00,-1.896,-,-1.99
5/6/2018,5:00,-1.931,-,-2.08
5/6/2018,6:00,-1.64,-,-1.68
5/6/2018,7:00,-1.13,-,-1.17
5/6/2018,8:00,-0.563,-,-0.56
5/6/2018,9:00,-0.026,-,0
5/6/2018,10:00,0.405,-,0.37
5/6/2018,11:00,0.624,-,0.56
5/6/2018,12:00,0.59,-,0.46
5/6/2018,13:00,0.356,-,0.17
5/6/2018,14:00,0.028,-,-0.09
5/6/2018,15:00,-0.283,-,-0.33
5/6/2018,16:00,-0.495,-,-0.43
5/6/2018,17:00,-0.522,-,-0.35
5/6/2018,18:00,-0.286,-,-0.08
5/6/2018,19:00,0.154,-,0.34
5/6/2018,20:00,0.612,-,0.76
5/6/2018,21:00,0.957,-,1.07
5/6/2018,22:00,1.122,-,1.2
5/6/2018,23:00,1.035,-,1.03
5/7/2018,0:00,0.675,-,0.6
5/7/2018,1:00,0.121,-,0.1
5/7/2018,2:00,-0.5,-,-0.43
5/7/2018,3:00,-1.064,-,-0.97
5/7/2018,4:00,-1.493,-,-1.41
5/7/2018,5:00,-1.733,-,-1.63
5/7/2018,6:00,-1.712,-,-1.52
5/7/2018,7:00,-1.415,-,-1.21
5/7/2018,8:00,-0.957,-,-0.84
5/7/2018,9:00,-0.459,-,-0.45
5/7/2018,10:00,0.021,-,-0.07
5/7/2018,11:00,0.399,-,0.23
5/7/2018,12:00,0.578,-,0.38
5/7/2018,13:00,0.537,-,0.37
5/7/2018,14:00,0.325,-,0.28
5/7/2018,15:00,0.029,-,0.05
5/7/2018,16:00,-0.256,-,-0.19
5/7/2018,17:00,-0.452,-,-0.36
5/7/2018,18:00,-0.476,-,-0.37
5/7/2018,19:00,-0.269,-,-0.16
5/7/2018,20:00,0.101,-,0.22
5/7/2018,21:00,0.482,-,0.6
5/7/2018,22:00,0.779,-,0.9
5/7/2018,23:00,0.927,-,0.96
5/8/2018,0:00,0.852,-,0.78
5/8/2018,1:00,0.543,-,0.44
5/8/2018,2:00,0.072,-,-0.07
5/8/2018,3:00,-0.464,-,-0.58
5/8/2018,4:00,-0.961,-,-1.05
5/8/2018,5:00,-1.342,-,-1.41
5/8/2018,6:00,-1.557,-,-1.66
5/8/2018,7:00,-1.538,-,-1.75
5/8/2018,8:00,-1.275,-,-1.46
5/8/2018,9:00,-0.864,-,-1.07
5/8/2018,10:00,-0.4,-,-0.62
5/8/2018,11:00,0.058,-,-0.15
5/8/2018,12:00,0.421,-,0.14
5/8/2018,13:00,0.6,-,0.45
5/8/2018,14:00,0.572,-,0.53
5/8/2018,15:00,0.369,-,0.45
5/8/2018,16:00,0.067,-,0.23
5/8/2018,17:00,-0.235,-,-0.07
5/8/2018,18:00,-0.466,-,-0.31
5/8/2018,19:00,-0.543,-,-0.4
5/8/2018,20:00,-0.4,-,-0.28
5/8/2018,21:00,-0.089,-,-0.07
5/8/2018,22:00,0.261,-,0.2
5/8/2018,23:00,0.566,-,0.47
5/9/2018,0:00,0.756,-,0.66
5/9/2018,1:00,0.755,-,0.69
5/9/2018,2:00,0.538,-,0.48
5/9/2018,3:00,0.146,-,0.13
5/9/2018,4:00,-0.336,-,-0.26
5/9/2018,5:00,-0.803,-,-0.66
5/9/2018,6:00,-1.186,-,-1.13
5/9/2018,7:00,-1.428,-,-1.49
5/9/2018,8:00,-1.444,-,-1.54
5/9/2018,9:00,-1.206,-,-1.32
5/9/2018,10:00,-0.808,-,-0.94
5/9/2018,11:00,-0.339,-,-0.42
5/9/2018,12:00,0.137,-,0.13
5/9/2018,13:00,0.523,-,0.59
5/9/2018,14:00,0.717,-,0.93
5/9/2018,15:00,0.681,-,1
5/9/2018,16:00,0.442,-,0.85
5/9/2018,17:00,0.091,-,0.34
5/9/2018,18:00,-0.278,-,-0.06
5/9/2018,19:00,-0.595,-,-0.44
5/9/2018,20:00,-0.752,-,-0.65
5/9/2018,21:00,-0.658,-,-0.62
5/9/2018,22:00,-0.364,-,-0.42
5/9/2018,23:00,0.008,-,-0.11
5/10/2018,0:00,0.38,-,0.27
5/10/2018,1:00,0.671,-,0.65
5/10/2018,2:00,0.776,-,0.95
5/10/2018,3:00,0.642,-,0.94
5/10/2018,4:00,0.296,-,0.6
5/10/2018,5:00,-0.17,-,0.21
5/10/2018,6:00,-0.652,-,-0.36
5/10/2018,7:00,-1.082,-,-0.86
5/10/2018,8:00,-1.376,-,-1.22
5/10/2018,9:00,-1.41,-,-1.37
5/10/2018,10:00,-1.161,-,-1.17
5/10/2018,11:00,-0.734,-,-0.71
5/10/2018,12:00,-0.22,-,-0.14
5/10/2018,13:00,0.311,-,0.52
5/10/2018,14:00,0.728,-,1.06
5/10/2018,15:00,0.907,-,1.37
5/10/2018,16:00,0.812,-,1.36
5/10/2018,17:00,0.49,-,1.02
5/10/2018,18:00,0.043,-,0.53
5/10/2018,19:00,-0.44,-,-0.14
5/10/2018,20:00,-0.864,-,-0.66
5/10/2018,21:00,-1.081,-,-0.96
5/10/2018,22:00,-0.992,-,-0.95
5/10/2018,23:00,-0.664,-,-0.76
5/11/2018,0:00,-0.214,-,-0.31
5/11/2018,1:00,0.28,-,0.3
5/11/2018,2:00,0.699,-,0.87
5/11/2018,3:00,0.895,-,1.28
5/11/2018,4:00,0.804,-,1.26
5/11/2018,5:00,0.465,-,0.92
5/11/2018,6:00,-0.025,-,0.34
5/11/2018,7:00,-0.561,-,-0.33
5/11/2018,8:00,-1.055,-,-0.9
5/11/2018,9:00,-1.376,-,-1.38
5/11/2018,10:00,-1.386,-,-1.58
5/11/2018,11:00,-1.086,-,-1.3
5/11/2018,12:00,-0.591,-,-0.85
5/11/2018,13:00,0.006,-,-0.17
5/11/2018,14:00,0.596,-,0.6
5/11/2018,15:00,1.005,-,1.21
5/11/2018,16:00,1.111,-,1.58
5/11/2018,17:00,0.904,-,1.39
5/11/2018,18:00,0.455,-,0.97
5/11/2018,19:00,-0.129,-,0.3
5/11/2018,20:00,-0.739,-,-0.39
5/11/2018,21:00,-1.245,-,-1.04
5/11/2018,22:00,-1.473,-,-1.43
5/11/2018,23:00,-1.341,-,-1.38
5/12/2018,0:00,-0.929,-,-0.94
5/12/2018,1:00,-0.347,-,-0.27
5/12/2018,2:00,0.293,-,0.51
5/12/2018,3:00,0.817,-,1.18
5/12/2018,4:00,1.059,-,1.65
5/12/2018,5:00,0.97,-,1.53
5/12/2018,6:00,0.599,-,1.19
5/12/2018,7:00,0.054,-,0.59
5/12/2018,8:00,-0.547,-,-0.05
5/12/2018,9:00,-1.078,-,-0.7
5/12/2018,10:00,-1.379,-,-1.21
5/12/2018,11:00,-1.322,-,-1.28
5/12/2018,12:00,-0.932,-,-0.84
5/12/2018,13:00,-0.334,-,-0.24
5/12/2018,14:00,0.349,-,0.54
5/12/2018,15:00,0.954,-,1.34
5/12/2018,16:00,1.291,-,1.84
5/12/2018,17:00,1.268,-,1.93
5/12/2018,18:00,0.905,-,1.58
5/12/2018,19:00,0.295,-,0.92
5/12/2018,20:00,-0.432,-,0.13
5/12/2018,21:00,-1.142,-,-0.7
5/12/2018,22:00,-1.68,-,-1.45
5/12/2018,23:00,-1.87,-,-1.92
5/13/2018,0:00,-1.648,-,-1.68
5/13/2018,1:00,-1.103,-,-1.06
5/13/2018,2:00,-0.369,-,-0.2
5/13/2018,3:00,0.394,-,0.79
5/13/2018,4:00,0.973,-,1.51
5/13/2018,5:00,1.215,-,1.85
5/13/2018,6:00,1.089,-,1.61
5/13/2018,7:00,0.66,-,1.14
5/13/2018,8:00,0.054,-,0.47
5/13/2018,9:00,-0.581,-,-0.24
5/13/2018,10:00,-1.103,-,-0.91
5/13/2018,11:00,-1.341,-,-1.31
5/13/2018,12:00,-1.18,-,-1.06
5/13/2018,13:00,-0.668,-,-0.55
5/13/2018,14:00,0.037,-,0.21
5/13/2018,15:00,0.765,-,1.06
5/13/2018,16:00,1.319,-,1.74
5/13/2018,17:00,1.526,-,2.07
5/13/2018,18:00,1.33,-,1.88
5/13/2018,19:00,0.785,-,1.26
5/13/2018,20:00,0.013,-,0.36
5/13/2018,21:00,-0.824,-,-0.56
5/13/2018,22:00,-1.586,-,-1.38
5/13/2018,23:00,-2.109,-,-2.03
5/14/2018,0:00,-2.218,-,-2.32
5/14/2018,1:00,-1.863,-,-1.76
5/14/2018,2:00,-1.166,-,-1.03
5/14/2018,3:00,-0.302,-,-0.08
5/14/2018,4:00,0.529,-,0.75
5/14/2018,5:00,1.115,-,1.44
5/14/2018,6:00,1.319,-,1.84
5/14/2018,7:00,1.13,-,1.79
5/14/2018,8:00,0.64,-,1.26
5/14/2018,9:00,0.005,-,0.58
5/14/2018,10:00,-0.622,-,-0.14
5/14/2018,11:00,-1.096,-,-0.74
5/14/2018,12:00,-1.236,-,-0.99
5/14/2018,13:00,-0.938,-,-0.63
5/14/2018,14:00,-0.299,-,0.06
5/14/2018,15:00,0.475,-,0.95
5/14/2018,16:00,1.184,-,1.81
5/14/2018,17:00,1.63,-,2.36
5/14/2018,18:00,1.667,-,2.31
5/14/2018,19:00,1.276,-,1.56
5/14/2018,20:00,0.552,-,0.91
5/14/2018,21:00,-0.341,-,0
5/14/2018,22:00,-1.242,-,-1.01
5/14/2018,23:00,-2.014,-,-1.82
5/15/2018,0:00,-2.482,-,-2.47
5/15/2018,1:00,-2.466,-,-2.35
5/15/2018,2:00,-1.96,-,-1.48
5/15/2018,3:00,-1.136,-,-0.54
5/15/2018,4:00,-0.195,-,0.5
5/15/2018,5:00,0.656,-,1.52
5/15/2018,6:00,1.206,-,2.19
5/15/2018,7:00,1.342,-,2.5
5/15/2018,8:00,1.088,-,2.2
5/15/2018,9:00,0.568,-,1.67
5/15/2018,10:00,-0.058,-,1.11
5/15/2018,11:00,-0.647,-,0.53
5/15/2018,12:00,-1.044,-,0.17
5/15/2018,13:00,-1.053,-,0.32
5/15/2018,14:00,-0.611,-,0.72
5/15/2018,15:00,0.121,-,1.49
5/15/2018,16:00,0.909,-,2.28
5/15/2018,17:00,1.548,-,2.9
5/15/2018,18:00,1.848,-,3.19
5/15/2018,19:00,1.693,-,2.98
5/15/2018,20:00,1.117,-,2.38
5/15/2018,21:00,0.26,-,1.59
5/15/2018,22:00,-0.704,-,0.61
5/15/2018,23:00,-1.628,-,-0.36
5/16/2018,0:00,-2.375,-,-1.21
5/16/2018,1:00,-2.746,-,-1.71
5/16/2018,2:00,-2.587,-,-1.32
5/16/2018,3:00,-1.954,-,-0.91
5/16/2018,4:00,-1.05,-,-0.15
5/16/2018,5:00,-0.08,-,0.72
5/16/2018,6:00,0.745,-,1.51
5/16/2018,7:00,1.224,-,2.04
5/16/2018,8:00,1.285,-,2.28
5/16/2018,9:00,0.991,-,2.02
5/16/2018,10:00,0.473,-,1.64
5/16/2018,11:00,-0.121,-,1.05
5/16/2018,12:00,-0.652,-,0.52
5/16/2018,13:00,-0.941,-,0.21
5/16/2018,14:00,-0.806,-,0.46
5/16/2018,15:00,-0.249,-,1.04
5/16/2018,16:00,0.525,-,1.83
5/16/2018,17:00,1.279,-,2.71
5/16/2018,18:00,1.812,-,3.23
5/16/2018,19:00,1.945,-,3.33
5/16/2018,20:00,1.612,-,2.98
5/16/2018,21:00,0.901,-,2.41
5/16/2018,22:00,-0.031,-,1.56
5/16/2018,23:00,-1.025,-,0.62
5/17/2018,0:00,-1.939,-,-0.24
5/17/2018,1:00,-2.619,-,-0.87
5/17/2018,2:00,-2.869,-,-1.26
5/17/2018,3:00,-2.583,-,-1.06
5/17/2018,4:00,-1.868,-,-0.53
5/17/2018,5:00,-0.933,-,0.26
5/17/2018,6:00,0.019,-,1.11
5/17/2018,7:00,0.775,-,1.82
5/17/2018,8:00,1.169,-,2.26
5/17/2018,9:00,1.174,-,2.29
5/17/2018,10:00,0.867,-,1.97
5/17/2018,11:00,0.367,-,1.62
5/17/2018,12:00,-0.183,-,0.93
5/17/2018,13:00,-0.632,-,0.44
5/17/2018,14:00,-0.8,-,0.27
5/17/2018,15:00,-0.543,-,0.58
5/17/2018,16:00,0.084,-,1.2
5/17/2018,17:00,0.855,-,1.91
5/17/2018,18:00,1.54,-,2.56
5/17/2018,19:00,1.943,-,2.96
5/17/2018,20:00,1.921,-,2.81
5/17/2018,21:00,1.463,-,2.33
5/17/2018,22:00,0.679,-,1.56
5/17/2018,23:00,-0.282,-,0.63
5/18/2018,0:00,-1.266,-,-0.38
5/18/2018,1:00,-2.127,-,-1.22
5/18/2018,2:00,-2.711,-,-1.92
5/18/2018,3:00,-2.847,-,-2.06
5/18/2018,4:00,-2.473,-,-1.57
5/18/2018,5:00,-1.72,-,-0.88
5/18/2018,6:00,-0.802,-,0.01
5/18/2018,7:00,0.085,-,0.92
5/18/2018,8:00,0.749,-,1.55
5/18/2018,9:00,1.068,-,1.94
5/18/2018,10:00,1.039,-,2.01
5/18/2018,11:00,0.729,-,1.6
5/18/2018,12:00,0.257,-,1.09
5/18/2018,13:00,-0.231,-,0.55
5/18/2018,14:00,-0.589,-,0.21
5/18/2018,15:00,-0.654,-,0.19
5/18/2018,16:00,-0.316,-,0.53
5/18/2018,17:00,0.335,-,1.16
5/18/2018,18:00,1.064,-,1.93
5/18/2018,19:00,1.651,-,2.46
5/18/2018,20:00,1.93,-,2.64
5/18/2018,21:00,1.801,-,2.44
5/18/2018,22:00,1.283,-,1.84
5/18/2018,23:00,0.481,-,1.08
5/19/2018,0:00,-0.463,-,0.19
5/19/2018,1:00,-1.388,-,-0.71
5/19/2018,2:00,-2.162,-,-1.49
5/19/2018,3:00,-2.649,-,-2.01
5/19/2018,4:00,-2.698,-,-2.19
5/19/2018,5:00,-2.273,-,-1.61
5/19/2018,6:00,-1.532,-,-0.95
5/19/2018,7:00,-0.68,-,-0.17
5/19/2018,8:00,0.114,-,0.64
5/19/2018,9:00,0.692,-,1.27
5/19/2018,10:00,0.956,-,1.66
5/19/2018,11:00,0.901,-,1.63
5/19/2018,12:00,0.595,-,1.22
5/19/2018,13:00,0.163,-,0.71
5/19/2018,14:00,-0.256,-,0.14
5/19/2018,15:00,-0.541,-,-0.17
5/19/2018,16:00,-0.541,-,-0.1
5/19/2018,17:00,-0.168,-,0.23
5/19/2018,18:00,0.46,-,0.94
5/19/2018,19:00,1.109,-,1.77
5/19/2018,20:00,1.594,-,2.35
5/19/2018,21:00,1.79,-,2.52
5/19/2018,22:00,1.618,-,2.19
5/19/2018,23:00,1.097,-,1.81
5/20/2018,0:00,0.329,-,0.87
5/20/2018,1:00,-0.541,-,0.03
5/20/2018,2:00,-1.368,-,-0.8
5/20/2018,3:00,-2.049,-,-1.49
5/20/2018,4:00,-2.456,-,-1.98
5/20/2018,5:00,-2.445,-,-2
5/20/2018,6:00,-2.015,-,-1.46
5/20/2018,7:00,-1.335,-,-0.8
5/20/2018,8:00,-0.578,-,-0.01
5/20/2018,9:00,0.127,-,0.61
5/20/2018,10:00,0.638,-,1.2
5/20/2018,11:00,0.857,-,1.43
5/20/2018,12:00,0.784,-,1.29
5/20/2018,13:00,0.496,-,0.97
5/20/2018,14:00,0.111,-,0.49
5/20/2018,15:00,-0.263,-,0.03
5/20/2018,16:00,-0.515,-,-0.26
5/20/2018,17:00,-0.493,-,-0.34
5/20/2018,18:00,-0.134,-,0.1
5/20/2018,19:00,0.421,-,0.65
5/20/2018,20:00,0.972,-,1.35
5/20/2018,21:00,1.388,-,1.8
5/20/2018,22:00,1.558,-,1.9
5/20/2018,23:00,1.399,-,1.6
5/21/2018,0:00,0.93,-,1.38
5/21/2018,1:00,0.254,-,0.68
5/21/2018,2:00,-0.499,-,0.28
5/21/2018,3:00,-1.219,-,-0.49
5/21/2018,4:00,-1.819,-,-1.14
5/21/2018,5:00,-2.167,-,-1.57
5/21/2018,6:00,-2.133,-,-1.4
5/21/2018,7:00,-1.745,-,-1.03
5/21/2018,8:00,-1.155,-,-0.45
5/21/2018,9:00,-0.483,-,0.24
5/21/2018,10:00,0.157,-,0.94
5/21/2018,11:00,0.615,-,1.27
5/21/2018,12:00,0.801,-,1.33
5/21/2018,13:00,0.726,-,1.19
5/21/2018,14:00,0.462,-,0.91
5/21/2018,15:00,0.1,-,0.51
5/21/2018,16:00,-0.27,-,0.2
5/21/2018,17:00,-0.532,-,0
5/21/2018,18:00,-0.538,-,0.15
5/21/2018,19:00,-0.249,-,0.65
5/21/2018,20:00,0.205,-,1
5/21/2018,21:00,0.682,-,1.54
5/21/2018,22:00,1.077,-,2.09
5/21/2018,23:00,1.271,-,1.97
5/22/2018,0:00,1.178,-,1.86
5/22/2018,1:00,0.818,-,1.22
5/22/2018,2:00,0.276,-,0.65
5/22/2018,3:00,-0.353,-,0.03
5/22/2018,4:00,-0.981,-,-0.56
5/22/2018,5:00,-1.522,-,-1.05
5/22/2018,6:00,-1.84,-,-1.35
5/22/2018,7:00,-1.824,-,-1.19
5/22/2018,8:00,-1.503,-,-0.77
5/22/2018,9:00,-0.988,-,-0.24
5/22/2018,10:00,-0.371,-,0.35
5/22/2018,11:00,0.225,-,0.99
5/22/2018,12:00,0.65,-,1.48
5/22/2018,13:00,0.825,-,1.68
5/22/2018,14:00,0.756,-,1.63
5/22/2018,15:00,0.491,-,1.39
5/22/2018,16:00,0.11,-,0.97
5/22/2018,17:00,-0.3,-,0.49
5/22/2018,18:00,-0.62,-,0.25
5/22/2018,19:00,-0.707,-,0.14
5/22/2018,20:00,-0.52,-,0.66
5/22/2018,21:00,-0.15,-,0.78
5/22/2018,22:00,0.296,-,1.09
5/22/2018,23:00,0.718,-,1.71
5/23/2018,0:00,0.984,-,1.96
5/23/2018,1:00,1.008,-,1.76
5/23/2018,2:00,0.79,-,1.55
5/23/2018,3:00,0.379,-,0.98
5/23/2018,4:00,-0.148,-,0.39
5/23/2018,5:00,-0.71,-,-0.12
5/23/2018,6:00,-1.221,-,-0.6
5/23/2018,7:00,-1.545,-,-0.96
5/23/2018,8:00,-1.565,-,-0.91
5/23/2018,9:00,-1.294,-,-0.57
5/23/2018,10:00,-0.817,-,-0.06
5/23/2018,11:00,-0.222,-,0.53
5/23/2018,12:00,0.359,-,1.09
5/23/2018,13:00,0.777,-,1.52
5/23/2018,14:00,0.947,-,1.7
5/23/2018,15:00,0.857,-,1.58
5/23/2018,16:00,0.549,-,1.25
5/23/2018,17:00,0.106,-,0.75
5/23/2018,18:00,-0.388,-,0.24
5/23/2018,19:00,-0.811,-,-0.24
5/23/2018,20:00,-1.003,-,-0.49
5/23/2018,21:00,-0.902,-,-0.41
5/23/2018,22:00,-0.576,-,-0.05
5/23/2018,23:00,-0.114,-,0.53
5/24/2018,0:00,0.38,-,1.16
5/24/2018,1:00,0.764,-,1.59
5/24/2018,2:00,0.927,-,1.75
5/24/2018,3:00,0.836,-,1.64
5/24/2018,4:00,0.523,-,1.27
5/24/2018,5:00,0.063,-,0.7
5/24/2018,6:00,-0.468,-,0.1
5/24/2018,7:00,-0.984,-,-0.48
5/24/2018,8:00,-1.328,-,-0.95
5/24/2018,9:00,-1.363,-,-0.96
5/24/2018,10:00,-1.099,-,-0.66
5/24/2018,11:00,-0.62,-,-0.14
5/24/2018,12:00,-0.012,-,0.51
5/24/2018,13:00,0.582,-,1.17
5/24/2018,14:00,0.998,-,1.66
5/24/2018,15:00,1.136,-,1.8
5/24/2018,16:00,0.98,-,1.59
5/24/2018,17:00,0.589,-,1.13
5/24/2018,18:00,0.045,-,0.51
5/24/2018,19:00,-0.571,-,-0.13
5/24/2018,20:00,-1.11,-,-0.72
5/24/2018,21:00,-1.383,-,-1.08
5/24/2018,22:00,-1.322,-,-1.07
5/24/2018,23:00,-0.99,-,-0.74
5/25/2018,0:00,-0.464,-,-0.16
5/25/2018,1:00,0.143,-,0.51
5/25/2018,2:00,0.656,-,1.16
5/25/2018,3:00,0.931,-,1.61
5/25/2018,4:00,0.921,-,1.64
5/25/2018,5:00,0.659,-,1.27
5/25/2018,6:00,0.225,-,0.72
5/25/2018,7:00,-0.315,-,0.12
5/25/2018,8:00,-0.85,-,-0.46
5/25/2018,9:00,-1.186,-,-0.83
5/25/2018,10:00,-1.192,-,-0.78
5/25/2018,11:00,-0.896,-,-0.37
5/25/2018,12:00,-0.376,-,0.22
5/25/2018,13:00,0.277,-,0.94
5/25/2018,14:00,0.888,-,1.59
5/25/2018,15:00,1.269,-,1.95
5/25/2018,16:00,1.324,-,1.99
5/25/2018,17:00,1.062,-,1.6
5/25/2018,18:00,0.555,-,1.07
5/25/2018,19:00,-0.117,-,0.35
5/25/2018,20:00,-0.858,-,-0.43
5/25/2018,21:00,-1.477,-,-1.08
5/25/2018,22:00,-1.774,-,-1.38
5/25/2018,23:00,-1.701,-,-0.7
5/26/2018,0:00,-1.312,-,-0.33
5/26/2018,1:00,-0.679,-,0.26
5/26/2018,2:00,0.051,-,0.89
5/26/2018,3:00,0.659,-,1.42
5/26/2018,4:00,0.988,-,1.78
5/26/2018,5:00,1.002,-,1.75
5/26/2018,6:00,0.745,-,1.45
5/26/2018,7:00,0.293,-,1.03
5/26/2018,8:00,-0.272,-,0.47
5/26/2018,9:00,-0.801,-,-0.04
5/26/2018,10:00,-1.087,-,-0.31
5/26/2018,11:00,-1.025,-,-0.18
5/26/2018,12:00,-0.658,-,0.15
5/26/2018,13:00,-0.064,-,0.86
5/26/2018,14:00,0.636,-,1.66
5/26/2018,15:00,1.225,-,2.24
5/26/2018,16:00,1.515,-,2.49
5/26/2018,17:00,1.445,-,2.29
5/26/2018,18:00,1.047,-,1.85
5/26/2018,19:00,0.403,-,1.17
5/26/2018,20:00,-0.393,-,0.42
5/26/2018,21:00,-1.213,-,-0.28
5/26/2018,22:00,-1.846,-,-0.77
5/26/2018,23:00,-2.109,-,-1.16
5/27/2018,0:00,-1.968,-,-1.01
5/27/2018,1:00,-1.474,-,-0.57
5/27/2018,2:00,-0.719,-,0.11
5/27/2018,3:00,0.098,-,0.86
5/27/2018,4:00,0.736,-,1.47
5/27/2018,5:00,1.058,-,1.62
5/27/2018,6:00,1.044,-,1.6
5/27/2018,7:00,0.747,-,1.26
5/27/2018,8:00,0.257,-,0.76
5/27/2018,9:00,-0.314,-,0.17
5/27/2018,10:00,-0.796,-,-0.27
