Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
10/4/2017,12:00,-1.307,-,-1.29
10/4/2017,13:00,-0.963,-,-0.91
10/4/2017,14:00,-0.309,-,-0.32
10/4/2017,15:00,0.489,-,0.61
10/4/2017,16:00,1.237,-,1.33
10/4/2017,17:00,1.728,-,1.7
10/4/2017,18:00,1.83,-,1.76
10/4/2017,19:00,1.536,-,1.38
10/4/2017,20:00,0.932,-,0.77
10/4/2017,21:00,0.169,-,0.16
10/4/2017,22:00,-0.607,-,-0.49
10/4/2017,23:00,-1.247,-,-1.21
10/5/2017,0:00,-1.555,-,-1.62
10/5/2017,1:00,-1.402,-,-1.42
10/5/2017,2:00,-0.859,-,-0.88
10/5/2017,3:00,-0.099,-,-0.16
10/5/2017,4:00,0.695,-,0.72
10/5/2017,5:00,1.314,-,1.42
10/5/2017,6:00,1.583,-,1.71
10/5/2017,7:00,1.445,-,1.53
10/5/2017,8:00,0.956,-,0.92
10/5/2017,9:00,0.253,-,0.18
10/5/2017,10:00,-0.511,-,-0.56
10/5/2017,11:00,-1.195,-,-1.17
10/5/2017,12:00,-1.609,-,-1.53
10/5/2017,13:00,-1.563,-,-1.35
10/5/2017,14:00,-1.051,-,-0.78
10/5/2017,15:00,-0.247,-,0
10/5/2017,16:00,0.648,-,0.89
10/5/2017,17:00,1.423,-,1.46
10/5/2017,18:00,1.869,-,1.85
10/5/2017,19:00,1.876,-,1.65
10/5/2017,20:00,1.474,-,1.06
10/5/2017,21:00,0.789,-,0.52
10/5/2017,22:00,-0.011,-,-0.16
10/5/2017,23:00,-0.781,-,-0.88
10/6/2017,0:00,-1.349,-,-1.37
10/6/2017,1:00,-1.502,-,-1.5
10/6/2017,2:00,-1.158,-,-0.89
10/6/2017,3:00,-0.46,-,-0.07
10/6/2017,4:00,0.375,-,0.74
10/6/2017,5:00,1.145,-,1.58
10/6/2017,6:00,1.64,-,2.13
10/6/2017,7:00,1.712,-,2.38
10/6/2017,8:00,1.361,-,2.05
10/6/2017,9:00,0.697,-,1.44
10/6/2017,10:00,-0.121,-,0.66
10/6/2017,11:00,-0.943,-,-0.07
10/6/2017,12:00,-1.617,-,-0.58
10/6/2017,13:00,-1.927,-,-0.61
10/6/2017,14:00,-1.715,-,-0.11
10/6/2017,15:00,-1.044,-,0.73
10/6/2017,16:00,-0.132,-,1.68
10/6/2017,17:00,0.809,-,2.68
10/6/2017,18:00,1.558,-,3.5
10/6/2017,19:00,1.914,-,3.78
10/6/2017,20:00,1.811,-,3.6
10/6/2017,21:00,1.324,-,2.96
10/6/2017,22:00,0.6,-,2.13
10/6/2017,23:00,-0.197,-,1.18
10/7/2017,0:00,-0.913,-,0.32
10/7/2017,1:00,-1.349,-,-0.07
10/7/2017,2:00,-1.308,-,0.11
10/7/2017,3:00,-0.784,-,0.67
10/7/2017,4:00,0.02,-,1.6
10/7/2017,5:00,0.869,-,2.53
10/7/2017,6:00,1.552,-,3.21
10/7/2017,7:00,1.866,-,3.34
10/7/2017,8:00,1.719,-,3.02
10/7/2017,9:00,1.175,-,2.39
10/7/2017,10:00,0.374,-,1.59
10/7/2017,11:00,-0.522,-,0.66
10/7/2017,12:00,-1.36,-,-0.13
10/7/2017,13:00,-1.967,-,-0.61
10/7/2017,14:00,-2.135,-,-0.49
10/7/2017,15:00,-1.761,-,0.16
10/7/2017,16:00,-0.974,-,1
10/7/2017,17:00,-0.003,-,2.13
10/7/2017,18:00,0.93,-,3.09
10/7/2017,19:00,1.601,-,3.78
10/7/2017,20:00,1.846,-,4.04
10/7/2017,21:00,1.653,-,3.83
10/7/2017,22:00,1.12,-,3.27
10/7/2017,23:00,0.394,-,2.53
10/8/2017,0:00,-0.359,-,1.89
10/8/2017,1:00,-0.965,-,1.32
10/8/2017,2:00,-1.227,-,1.16
10/8/2017,3:00,-0.996,-,1.57
10/8/2017,4:00,-0.335,-,2.34
10/8/2017,5:00,0.517,-,3.17
10/8/2017,6:00,1.318,-,3.71
10/8/2017,7:00,1.855,-,4.07
10/8/2017,8:00,1.964,-,3.94
10/8/2017,9:00,1.621,-,3.45
10/8/2017,10:00,0.928,-,2.8
10/8/2017,11:00,0.033,-,1.93
10/8/2017,12:00,-0.895,-,1.2
10/8/2017,13:00,-1.694,-,0.39
10/8/2017,14:00,-2.192,-,-0.02
10/8/2017,15:00,-2.216,-,-0.1
10/8/2017,16:00,-1.719,-,0.38
10/8/2017,17:00,-0.866,-,1.12
10/8/2017,18:00,0.102,-,2.01
10/8/2017,19:00,0.968,-,2.73
10/8/2017,20:00,1.532,-,3.15
10/8/2017,21:00,1.68,-,3.19
10/8/2017,22:00,1.431,-,2.92
10/8/2017,23:00,0.887,-,2.37
10/9/2017,0:00,0.198,-,1.74
10/9/2017,1:00,-0.458,-,1.21
10/9/2017,2:00,-0.916,-,0.84
10/9/2017,3:00,-1.002,-,0.93
10/9/2017,4:00,-0.619,-,1.53
10/9/2017,5:00,0.122,-,2.2
10/9/2017,6:00,0.958,-,2.88
10/9/2017,7:00,1.65,-,3.39
10/9/2017,8:00,2.013,-,3.6
10/9/2017,9:00,1.941,-,3.31
10/9/2017,10:00,1.452,-,2.72
10/9/2017,11:00,0.661,-,1.96
10/9/2017,12:00,-0.273,-,1.12
10/9/2017,13:00,-1.172,-,0.26
10/9/2017,14:00,-1.884,-,-0.48
10/9/2017,15:00,-2.267,-,-0.95
10/9/2017,16:00,-2.176,-,-0.82
10/9/2017,17:00,-1.607,-,-0.3
10/9/2017,18:00,-0.755,-,0.43
10/9/2017,19:00,0.145,-,1.27
10/9/2017,20:00,0.905,-,1.98
10/9/2017,21:00,1.366,-,2.32
10/9/2017,22:00,1.447,-,2.29
10/9/2017,23:00,1.176,-,1.91
10/10/2017,0:00,0.657,-,1.36
10/10/2017,1:00,0.054,-,0.81
10/10/2017,2:00,-0.47,-,0.43
10/10/2017,3:00,-0.778,-,0.24
10/10/2017,4:00,-0.723,-,0.36
10/10/2017,5:00,-0.241,-,0.93
10/10/2017,6:00,0.511,-,1.68
10/10/2017,7:00,1.263,-,2.4
10/10/2017,8:00,1.813,-,2.86
10/10/2017,9:00,2.024,-,2.95
10/10/2017,10:00,1.822,-,2.65
10/10/2017,11:00,1.246,-,2.05
10/10/2017,12:00,0.422,-,1.32
10/10/2017,13:00,-0.478,-,0.49
10/10/2017,14:00,-1.293,-,-0.28
10/10/2017,15:00,-1.907,-,-0.92
10/10/2017,16:00,-2.196,-,-1.19
10/10/2017,17:00,-2.036,-,-1.04
10/10/2017,18:00,-1.462,-,-0.47
10/10/2017,19:00,-0.685,-,0.33
10/10/2017,20:00,0.101,-,1.12
10/10/2017,21:00,0.754,-,1.75
10/10/2017,22:00,1.139,-,2.1
10/10/2017,23:00,1.184,-,2.03
10/11/2017,0:00,0.926,-,1.69
10/11/2017,1:00,0.481,-,1.28
10/11/2017,2:00,-0.003,-,0.76
10/11/2017,3:00,-0.398,-,0.43
10/11/2017,4:00,-0.592,-,0.33
10/11/2017,5:00,-0.446,-,0.52
10/11/2017,6:00,0.063,-,0.93
10/11/2017,7:00,0.748,-,1.55
10/11/2017,8:00,1.376,-,2.14
10/11/2017,9:00,1.799,-,2.46
10/11/2017,10:00,1.907,-,2.48
10/11/2017,11:00,1.64,-,2.16
10/11/2017,12:00,1.051,-,1.55
10/11/2017,13:00,0.276,-,0.85
10/11/2017,14:00,-0.529,-,0.14
10/11/2017,15:00,-1.241,-,-0.51
10/11/2017,16:00,-1.773,-,-1.05
10/11/2017,17:00,-2.007,-,-1.31
10/11/2017,18:00,-1.838,-,-1.03
10/11/2017,19:00,-1.336,-,-0.53
10/11/2017,20:00,-0.683,-,0.19
10/11/2017,21:00,-0.013,-,0.9
10/11/2017,22:00,0.557,-,1.44
10/11/2017,23:00,0.896,-,1.68
10/12/2017,0:00,0.943,-,1.6
10/12/2017,1:00,0.745,-,1.4
10/12/2017,2:00,0.403,-,1.07
10/12/2017,3:00,0.031,-,0.79
10/12/2017,4:00,-0.275,-,0.44
10/12/2017,5:00,-0.407,-,0.35
10/12/2017,6:00,-0.243,-,0.59
10/12/2017,7:00,0.21,-,0.98
10/12/2017,8:00,0.779,-,1.45
10/12/2017,9:00,1.289,-,1.84
10/12/2017,10:00,1.632,-,2.16
10/12/2017,11:00,1.701,-,2.16
10/12/2017,12:00,1.445,-,1.96
10/12/2017,13:00,0.928,-,1.49
10/12/2017,14:00,0.268,-,0.91
10/12/2017,15:00,-0.419,-,0.32
10/12/2017,16:00,-1.043,-,-0.35
10/12/2017,17:00,-1.527,-,-0.86
10/12/2017,18:00,-1.758,-,-1.09
10/12/2017,19:00,-1.651,-,-0.95
10/12/2017,20:00,-1.269,-,-0.52
10/12/2017,21:00,-0.741,-,0.01
10/12/2017,22:00,-0.159,-,0.6
10/12/2017,23:00,0.364,-,1.08
10/13/2017,0:00,0.698,-,1.43
10/13/2017,1:00,0.793,-,1.5
10/13/2017,2:00,0.681,-,1.33
10/13/2017,3:00,0.43,-,0.99
10/13/2017,4:00,0.126,-,0.67
10/13/2017,5:00,-0.148,-,0.25
10/13/2017,6:00,-0.291,-,0.13
10/13/2017,7:00,-0.189,-,0.04
10/13/2017,8:00,0.153,-,0.23
10/13/2017,9:00,0.604,-,0.6
10/13/2017,10:00,1.04,-,1.03
10/13/2017,11:00,1.363,-,1.42
10/13/2017,12:00,1.466,-,1.64
10/13/2017,13:00,1.305,-,1.64
10/13/2017,14:00,0.922,-,1.4
10/13/2017,15:00,0.395,-,0.91
10/13/2017,16:00,-0.189,-,0.26
10/13/2017,17:00,-0.757,-,-0.37
10/13/2017,18:00,-1.243,-,-0.91
10/13/2017,19:00,-1.531,-,-1.32
10/13/2017,20:00,-1.527,-,-1.38
10/13/2017,21:00,-1.261,-,-1.11
10/13/2017,22:00,-0.821,-,-0.55
10/13/2017,23:00,-0.281,-,0.19
10/14/2017,0:00,0.241,-,0.57
10/14/2017,1:00,0.617,-,0.99
10/14/2017,2:00,0.784,-,1.22
10/14/2017,3:00,0.74,-,1.26
10/14/2017,4:00,0.531,-,1.02
10/14/2017,5:00,0.234,-,0.63
10/14/2017,6:00,-0.08,-,0.2
10/14/2017,7:00,-0.31,-,-0.18
10/14/2017,8:00,-0.323,-,-0.31
10/14/2017,9:00,-0.095,-,-0.14
10/14/2017,10:00,0.277,-,0.31
10/14/2017,11:00,0.696,-,0.88
10/14/2017,12:00,1.069,-,1.52
10/14/2017,13:00,1.282,-,1.95
10/14/2017,14:00,1.267,-,2.06
10/14/2017,15:00,1.027,-,1.91
10/14/2017,16:00,0.61,-,1.43
10/14/2017,17:00,0.091,-,0.83
10/14/2017,18:00,-0.471,-,0.1
10/14/2017,19:00,-1.012,-,-0.59
10/14/2017,20:00,-1.388,-,-1.05
10/14/2017,21:00,-1.473,-,-1.12
10/14/2017,22:00,-1.278,-,-0.77
10/14/2017,23:00,-0.871,-,-0.17
10/15/2017,0:00,-0.319,-,0.48
10/15/2017,1:00,0.254,-,1.17
10/15/2017,2:00,0.694,-,1.71
10/15/2017,3:00,0.909,-,1.93
10/15/2017,4:00,0.879,-,1.81
10/15/2017,5:00,0.65,-,1.44
10/15/2017,6:00,0.291,-,0.96
10/15/2017,7:00,-0.136,-,0.38
10/15/2017,8:00,-0.496,-,-0.07
10/15/2017,9:00,-0.621,-,-0.22
10/15/2017,10:00,-0.468,-,-0.07
10/15/2017,11:00,-0.12,-,0.42
10/15/2017,12:00,0.349,-,1.08
10/15/2017,13:00,0.839,-,1.76
10/15/2017,14:00,1.203,-,2.29
10/15/2017,15:00,1.329,-,2.52
10/15/2017,16:00,1.195,-,2.31
10/15/2017,17:00,0.842,-,1.82
10/15/2017,18:00,0.336,-,1.13
10/15/2017,19:00,-0.275,-,0.4
10/15/2017,20:00,-0.896,-,-0.35
10/15/2017,21:00,-1.336,-,-0.91
10/15/2017,22:00,-1.458,-,-1
10/15/2017,23:00,-1.273,-,-0.7
10/16/2017,0:00,-0.835,-,-0.15
10/16/2017,1:00,-0.212,-,0.73
10/16/2017,2:00,0.433,-,1.63
10/16/2017,3:00,0.909,-,2.25
10/16/2017,4:00,1.113,-,2.4
10/16/2017,5:00,1.032,-,2.16
10/16/2017,6:00,0.718,-,1.63
10/16/2017,7:00,0.231,-,0.99
10/16/2017,8:00,-0.344,-,0.27
10/16/2017,9:00,-0.822,-,-0.28
10/16/2017,10:00,-1.012,-,-0.51
10/16/2017,11:00,-0.88,-,-0.24
10/16/2017,12:00,-0.488,-,0.26
10/16/2017,13:00,0.097,-,0.99
10/16/2017,14:00,0.737,-,1.78
10/16/2017,15:00,1.231,-,2.34
10/16/2017,16:00,1.448,-,2.57
10/16/2017,17:00,1.362,-,2.39
10/16/2017,18:00,1.015,-,1.89
10/16/2017,19:00,0.465,-,1.17
10/16/2017,20:00,-0.22,-,0.41
10/16/2017,21:00,-0.895,-,-0.31
10/16/2017,22:00,-1.343,-,-0.85
10/16/2017,23:00,-1.437,-,-1.03
10/17/2017,0:00,-1.193,-,-0.65
10/17/2017,1:00,-0.659,-,0.02
10/17/2017,2:00,0.059,-,0.89
10/17/2017,3:00,0.744,-,1.59
10/17/2017,4:00,1.193,-,2.06
10/17/2017,5:00,1.317,-,2.12
10/17/2017,6:00,1.123,-,1.7
10/17/2017,7:00,0.665,-,1.03
10/17/2017,8:00,0.023,-,0.27
10/17/2017,9:00,-0.678,-,-0.5
10/17/2017,10:00,-1.219,-,-1.16
10/17/2017,11:00,-1.414,-,-1.61
10/17/2017,12:00,-1.234,-,-1.32
10/17/2017,13:00,-0.732,-,-0.76
10/17/2017,14:00,0,-,0.05
10/17/2017,15:00,0.763,-,0.87
10/17/2017,16:00,1.328,-,1.54
10/17/2017,17:00,1.567,-,1.92
10/17/2017,18:00,1.464,-,1.84
10/17/2017,19:00,1.063,-,1.38
10/17/2017,20:00,0.442,-,0.74
10/17/2017,21:00,-0.295,-,-0.07
10/17/2017,22:00,-0.969,-,-0.71
10/17/2017,23:00,-1.358,-,-1.24
10/18/2017,0:00,-1.357,-,-1.27
10/18/2017,1:00,-0.989,-,-1.01
10/18/2017,2:00,-0.331,-,-0.46
10/18/2017,3:00,0.45,-,0.22
10/18/2017,4:00,1.109,-,0.87
10/18/2017,5:00,1.46,-,1.31
10/18/2017,6:00,1.444,-,1.39
10/18/2017,7:00,1.083,-,1.05
10/18/2017,8:00,0.462,-,0.47
10/18/2017,9:00,-0.31,-,-0.29
10/18/2017,10:00,-1.078,-,-0.92
10/18/2017,11:00,-1.614,-,-1.47
10/18/2017,12:00,-1.743,-,-1.63
10/18/2017,13:00,-1.445,-,-1.35
10/18/2017,14:00,-0.797,-,-0.84
10/18/2017,15:00,0.058,-,0.02
10/18/2017,16:00,0.881,-,0.8
10/18/2017,17:00,1.443,-,1.45
10/18/2017,18:00,1.636,-,1.76
10/18/2017,19:00,1.453,-,1.5
10/18/2017,20:00,0.967,-,1.03
10/18/2017,21:00,0.29,-,0.39
10/18/2017,22:00,-0.452,-,-0.26
10/18/2017,23:00,-1.064,-,-0.77
10/19/2017,0:00,-1.331,-,-1.02
10/19/2017,1:00,-1.171,-,-0.78
10/19/2017,2:00,-0.649,-,-0.33
10/19/2017,3:00,0.105,-,0.25
10/19/2017,4:00,0.884,-,0.86
10/19/2017,5:00,1.444,-,1.33
10/19/2017,6:00,1.635,-,1.46
10/19/2017,7:00,1.427,-,1.23
10/19/2017,8:00,0.885,-,0.64
10/19/2017,9:00,0.13,-,0.03
10/19/2017,10:00,-0.713,-,-0.64
10/19/2017,11:00,-1.481,-,-1.24
10/19/2017,12:00,-1.939,-,-1.62
10/19/2017,13:00,-1.928,-,-1.57
10/19/2017,14:00,-1.472,-,-1.09
10/19/2017,15:00,-0.692,-,-0.35
10/19/2017,16:00,0.229,-,0.52
10/19/2017,17:00,1.04,-,1.29
10/19/2017,18:00,1.53,-,1.81
10/19/2017,19:00,1.613,-,1.75
10/19/2017,20:00,1.318,-,1.28
10/19/2017,21:00,0.759,-,0.56
10/19/2017,22:00,0.063,-,-0.05
10/19/2017,23:00,-0.636,-,-0.76
10/20/2017,0:00,-1.129,-,-1.29
10/20/2017,1:00,-1.212,-,-1.37
10/20/2017,2:00,-0.863,-,-1.04
10/20/2017,3:00,-0.211,-,-0.48
10/20/2017,4:00,0.578,-,0.3
10/20/2017,5:00,1.282,-,1.02
10/20/2017,6:00,1.68,-,1.46
10/20/2017,7:00,1.66,-,1.36
10/20/2017,8:00,1.246,-,0.83
10/20/2017,9:00,0.553,-,0.15
10/20/2017,10:00,-0.281,-,-0.63
10/20/2017,11:00,-1.135,-,-1.34
10/20/2017,12:00,-1.831,-,-1.91
10/20/2017,13:00,-2.133,-,-2.12
10/20/2017,14:00,-1.936,-,-1.62
10/20/2017,15:00,-1.328,-,-0.96
10/20/2017,16:00,-0.464,-,-0.09
10/20/2017,17:00,0.458,-,0.72
10/20/2017,18:00,1.19,-,1.36
10/20/2017,19:00,1.547,-,1.59
10/20/2017,20:00,1.487,-,1.45
10/20/2017,21:00,1.09,-,1.05
10/20/2017,22:00,0.489,-,0.54
10/20/2017,23:00,-0.19,-,-0.14
10/21/2017,0:00,-0.798,-,-0.62
10/21/2017,1:00,-1.113,-,-0.87
10/21/2017,2:00,-0.981,-,-0.55
10/21/2017,3:00,-0.464,-,-0.08
10/21/2017,4:00,0.264,-,0.67
10/21/2017,5:00,1.019,-,1.41
10/21/2017,6:00,1.583,-,1.91
10/21/2017,7:00,1.766,-,1.96
10/21/2017,8:00,1.52,-,1.56
10/21/2017,9:00,0.93,-,0.95
10/21/2017,10:00,0.138,-,0.24
10/21/2017,11:00,-0.721,-,-0.47
10/21/2017,12:00,-1.522,-,-1.05
10/21/2017,13:00,-2.072,-,-1.47
10/21/2017,14:00,-2.168,-,-1.41
10/21/2017,15:00,-1.785,-,-0.91
10/21/2017,16:00,-1.063,-,-0.23
10/21/2017,17:00,-0.17,-,0.66
10/21/2017,18:00,0.691,-,1.41
10/21/2017,19:00,1.285,-,1.94
10/21/2017,20:00,1.477,-,1.99
10/21/2017,21:00,1.284,-,1.66
10/21/2017,22:00,0.813,-,1.19
10/21/2017,23:00,0.199,-,0.52
10/22/2017,0:00,-0.424,-,-0.06
10/22/2017,1:00,-0.889,-,-0.41
10/22/2017,2:00,-0.992,-,-0.33
10/22/2017,3:00,-0.658,-,0.05
10/22/2017,4:00,-0.024,-,0.76
10/22/2017,5:00,0.716,-,1.46
10/22/2017,6:00,1.374,-,2.05
10/22/2017,7:00,1.742,-,2.36
10/22/2017,8:00,1.692,-,2.21
10/22/2017,9:00,1.247,-,1.71
10/22/2017,10:00,0.53,-,1
10/22/2017,11:00,-0.311,-,0.21
10/22/2017,12:00,-1.14,-,-0.51
10/22/2017,13:00,-1.82,-,-1.17
10/22/2017,14:00,-2.17,-,-1.49
10/22/2017,15:00,-2.053,-,-1.16
10/22/2017,16:00,-1.517,-,-0.6
10/22/2017,17:00,-0.731,-,0.2
10/22/2017,18:00,0.133,-,1.06
10/22/2017,19:00,0.874,-,1.84
10/22/2017,20:00,1.296,-,2.32
10/22/2017,21:00,1.333,-,2.33
10/22/2017,22:00,1.035,-,2.02
10/22/2017,23:00,0.517,-,1.66
10/23/2017,0:00,-0.075,-,0.96
10/23/2017,1:00,-0.596,-,0.59
10/23/2017,2:00,-0.88,-,0.61
10/23/2017,3:00,-0.776,-,0.49
10/23/2017,4:00,-0.288,-,1.01
10/23/2017,5:00,0.404,-,1.73
10/23/2017,6:00,1.093,-,2.56
10/23/2017,7:00,1.595,-,2.93
10/23/2017,8:00,1.746,-,3.13
10/23/2017,9:00,1.487,-,2.69
10/23/2017,10:00,0.893,-,2.14
10/23/2017,11:00,0.099,-,1.39
10/23/2017,12:00,-0.739,-,0.56
10/23/2017,13:00,-1.475,-,-0.06
10/23/2017,14:00,-1.985,-,-0.49
10/23/2017,15:00,-2.125,-,-0.5
10/23/2017,16:00,-1.825,-,-0.05
10/23/2017,17:00,-1.185,-,0.65
10/23/2017,18:00,-0.392,-,1.32
10/23/2017,19:00,0.383,-,2.1
10/23/2017,20:00,0.968,-,2.48
10/23/2017,21:00,1.228,-,2.67
10/23/2017,22:00,1.138,-,2.24
10/23/2017,23:00,0.764,-,1.91
10/24/2017,0:00,0.234,-,1.26
10/24/2017,1:00,-0.29,-,0.88
10/24/2017,2:00,-0.672,-,0.53
10/24/2017,3:00,-0.778,-,0.66
10/24/2017,4:00,-0.504,-,0.99
10/24/2017,5:00,0.084,-,1.63
10/24/2017,6:00,0.769,-,2.28
10/24/2017,7:00,1.345,-,2.76
10/24/2017,8:00,1.664,-,2.96
10/24/2017,9:00,1.617,-,2.5
10/24/2017,10:00,1.2,-,1.86
10/24/2017,11:00,0.508,-,1.06
10/24/2017,12:00,-0.308,-,0.26
10/24/2017,13:00,-1.079,-,-0.5
10/24/2017,14:00,-1.676,-,-1.03
10/24/2017,15:00,-2.006,-,-1.19
10/24/2017,16:00,-1.963,-,-1.12
10/24/2017,17:00,-1.527,-,-0.7
10/24/2017,18:00,-0.845,-,-0.06
10/24/2017,19:00,-0.111,-,0.64
10/24/2017,20:00,0.537,-,1.18
10/24/2017,21:00,0.971,-,1.46
10/24/2017,22:00,1.098,-,1.37
10/24/2017,23:00,0.913,-,1.07
10/25/2017,0:00,0.501,-,0.62
10/25/2017,1:00,0.008,-,0.29
10/25/2017,2:00,-0.412,-,0.07
10/25/2017,3:00,-0.655,-,0.07
10/25/2017,4:00,-0.611,-,0.34
10/25/2017,5:00,-0.219,-,0.84
10/25/2017,6:00,0.4,-,1.21
10/25/2017,7:00,1.011,-,1.45
10/25/2017,8:00,1.442,-,1.45
10/25/2017,9:00,1.594,-,1.18
10/25/2017,10:00,1.401,-,0.81
10/25/2017,11:00,0.881,-,0.25
10/25/2017,12:00,0.152,-,-0.32
10/25/2017,13:00,-0.621,-,-0.94
10/25/2017,14:00,-1.278,-,-1.54
10/25/2017,15:00,-1.728,-,-1.94
10/25/2017,16:00,-1.904,-,-2.03
10/25/2017,17:00,-1.724,-,-1.83
10/25/2017,18:00,-1.217,-,-1.53
10/25/2017,19:00,-0.565,-,-0.93
10/25/2017,20:00,0.067,-,-0.31
10/25/2017,21:00,0.589,-,0.23
10/25/2017,22:00,0.902,-,0.42
10/25/2017,23:00,0.931,-,0.45
10/26/2017,0:00,0.694,-,0.31
10/26/2017,1:00,0.294,-,0.03
10/26/2017,2:00,-0.123,-,-0.18
10/26/2017,3:00,-0.439,-,-0.34
10/26/2017,4:00,-0.571,-,-0.42
10/26/2017,5:00,-0.425,-,-0.35
10/26/2017,6:00,0.019,-,-0.05
10/26/2017,7:00,0.596,-,0.3
10/26/2017,8:00,1.093,-,0.63
10/26/2017,9:00,1.392,-,0.87
10/26/2017,10:00,1.427,-,0.72
10/26/2017,11:00,1.145,-,0.39
10/26/2017,12:00,0.589,-,-0.07
10/26/2017,13:00,-0.107,-,-0.57
10/26/2017,14:00,-0.785,-,-1.09
10/26/2017,15:00,-1.321,-,-1.51
10/26/2017,16:00,-1.651,-,-1.8
10/26/2017,17:00,-1.718,-,-1.81
10/26/2017,18:00,-1.465,-,-1.54
10/26/2017,19:00,-0.965,-,-1.1
10/26/2017,20:00,-0.394,-,-0.49
10/26/2017,21:00,0.135,-,0.05
10/26/2017,22:00,0.562,-,0.49
10/26/2017,23:00,0.793,-,0.74
10/27/2017,0:00,0.769,-,0.66
10/27/2017,1:00,0.534,-,0.53
10/27/2017,2:00,0.186,-,0.35
10/27/2017,3:00,-0.155,-,0.25
10/27/2017,4:00,-0.397,-,0.23
10/27/2017,5:00,-0.465,-,0.28
10/27/2017,6:00,-0.281,-,0.51
10/27/2017,7:00,0.14,-,0.81
10/27/2017,8:00,0.628,-,1.06
10/27/2017,9:00,1.019,-,1.28
10/27/2017,10:00,1.235,-,1.35
10/27/2017,11:00,1.211,-,1.24
10/27/2017,12:00,0.91,-,0.9
10/27/2017,13:00,0.393,-,0.48
10/27/2017,14:00,-0.216,-,-0.01
10/27/2017,15:00,-0.791,-,-0.5
