Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
2/5/2018,4:00,-2.055,-,-1.15
2/5/2018,5:00,-1.802,-,-0.88
2/5/2018,6:00,-1.227,-,-0.27
2/5/2018,7:00,-0.527,-,0.39
2/5/2018,8:00,0.126,-,0.98
2/5/2018,9:00,0.573,-,1.36
2/5/2018,10:00,0.691,-,1.29
2/5/2018,11:00,0.454,-,0.77
2/5/2018,12:00,-0.064,-,0.12
2/5/2018,13:00,-0.721,-,-0.61
2/5/2018,14:00,-1.365,-,-1.25
2/5/2018,15:00,-1.877,-,-1.78
2/5/2018,16:00,-2.121,-,-2.12
2/5/2018,17:00,-1.963,-,-1.84
2/5/2018,18:00,-1.438,-,-1.3
2/5/2018,19:00,-0.735,-,-0.5
2/5/2018,20:00,-0.035,-,0.29
2/5/2018,21:00,0.519,-,0.86
2/5/2018,22:00,0.787,-,1.2
2/5/2018,23:00,0.699,-,1.08
2/6/2018,0:00,0.298,-,0.55
2/6/2018,1:00,-0.296,-,-0.08
2/6/2018,2:00,-0.937,-,-0.77
2/6/2018,3:00,-1.514,-,-1.36
2/6/2018,4:00,-1.921,-,-1.75
2/6/2018,5:00,-2.013,-,-1.75
2/6/2018,6:00,-1.74,-,-1.4
2/6/2018,7:00,-1.231,-,-0.89
2/6/2018,8:00,-0.654,-,-0.26
2/6/2018,9:00,-0.123,-,0.28
2/6/2018,10:00,0.23,-,0.63
2/6/2018,11:00,0.296,-,0.63
2/6/2018,12:00,0.068,-,0.36
2/6/2018,13:00,-0.367,-,-0.07
2/6/2018,14:00,-0.873,-,-0.58
2/6/2018,15:00,-1.334,-,-1.05
2/6/2018,16:00,-1.659,-,-1.29
2/6/2018,17:00,-1.728,-,-1.35
2/6/2018,18:00,-1.452,-,-0.97
2/6/2018,19:00,-0.917,-,-0.34
2/6/2018,20:00,-0.305,-,0.28
2/6/2018,21:00,0.256,-,0.91
2/6/2018,22:00,0.655,-,1.35
2/6/2018,23:00,0.772,-,1.39
2/7/2018,0:00,0.57,-,0.98
2/7/2018,1:00,0.122,-,0.48
2/7/2018,2:00,-0.451,-,-0.15
2/7/2018,3:00,-1.032,-,-0.72
2/7/2018,4:00,-1.541,-,-1.22
2/7/2018,5:00,-1.885,-,-1.44
2/7/2018,6:00,-1.947,-,-1.41
2/7/2018,7:00,-1.718,-,-1.1
2/7/2018,8:00,-1.32,-,-0.65
2/7/2018,9:00,-0.862,-,-0.13
2/7/2018,10:00,-0.423,-,0.25
2/7/2018,11:00,-0.123,-,0.53
2/7/2018,12:00,-0.059,-,0.5
2/7/2018,13:00,-0.22,-,0.44
2/7/2018,14:00,-0.527,-,0.12
2/7/2018,15:00,-0.877,-,-0.22
2/7/2018,16:00,-1.181,-,-0.51
2/7/2018,17:00,-1.366,-,-0.63
2/7/2018,18:00,-1.329,-,-0.38
2/7/2018,19:00,-1.024,-,-0.07
2/7/2018,20:00,-0.55,-,0.42
2/7/2018,21:00,-0.048,-,0.91
2/7/2018,22:00,0.393,-,1.28
2/7/2018,23:00,0.672,-,1.44
2/8/2018,0:00,0.692,-,1.29
2/8/2018,1:00,0.448,-,0.99
2/8/2018,2:00,0.014,-,0.49
2/8/2018,3:00,-0.511,-,-0.06
2/8/2018,4:00,-1.037,-,-0.6
2/8/2018,5:00,-1.502,-,-1.08
2/8/2018,6:00,-1.828,-,-1.43
2/8/2018,7:00,-1.923,-,-1.61
2/8/2018,8:00,-1.785,-,-1.34
2/8/2018,9:00,-1.497,-,-1.11
2/8/2018,10:00,-1.122,-,-0.63
2/8/2018,11:00,-0.726,-,-0.21
2/8/2018,12:00,-0.425,-,0.07
2/8/2018,13:00,-0.299,-,0.22
2/8/2018,14:00,-0.348,-,0.11
2/8/2018,15:00,-0.524,-,-0.13
2/8/2018,16:00,-0.748,-,-0.3
2/8/2018,17:00,-0.947,-,-0.7
2/8/2018,18:00,-1.062,-,-1.01
2/8/2018,19:00,-1.008,-,-0.84
2/8/2018,20:00,-0.746,-,-0.77
2/8/2018,21:00,-0.358,-,-0.44
2/8/2018,22:00,0.049,-,0.09
2/8/2018,23:00,0.405,-,0.5
2/9/2018,0:00,0.62,-,0.71
2/9/2018,1:00,0.616,-,0.8
2/9/2018,2:00,0.39,-,0.63
2/9/2018,3:00,-0.005,-,0.16
2/9/2018,4:00,-0.489,-,-0.37
2/9/2018,5:00,-0.986,-,-0.97
2/9/2018,6:00,-1.454,-,-1.54
2/9/2018,7:00,-1.823,-,-1.98
2/9/2018,8:00,-1.994,-,-2.2
2/9/2018,9:00,-1.945,-,-2.03
2/9/2018,10:00,-1.729,-,-1.74
2/9/2018,11:00,-1.384,-,-1.27
2/9/2018,12:00,-0.97,-,-0.71
2/9/2018,13:00,-0.601,-,-0.25
2/9/2018,14:00,-0.369,-,0.13
2/9/2018,15:00,-0.306,-,0.34
2/9/2018,16:00,-0.386,-,0.31
2/9/2018,17:00,-0.536,-,0.12
2/9/2018,18:00,-0.703,-,-0.13
2/9/2018,19:00,-0.834,-,-0.37
2/9/2018,20:00,-0.829,-,-0.46
2/9/2018,21:00,-0.634,-,-0.43
2/9/2018,22:00,-0.318,-,-0.23
2/9/2018,23:00,0.031,-,0.15
2/10/2018,0:00,0.358,-,0.54
2/10/2018,1:00,0.578,-,0.95
2/10/2018,2:00,0.605,-,1.14
2/10/2018,3:00,0.415,-,1.02
2/10/2018,4:00,0.046,-,0.75
2/10/2018,5:00,-0.426,-,0.23
2/10/2018,6:00,-0.94,-,-0.3
2/10/2018,7:00,-1.468,-,-0.82
2/10/2018,8:00,-1.918,-,-1.36
2/10/2018,9:00,-2.16,-,-1.63
2/10/2018,10:00,-2.163,-,-1.67
2/10/2018,11:00,-1.964,-,-1.36
2/10/2018,12:00,-1.583,-,-0.87
2/10/2018,13:00,-1.083,-,-0.29
2/10/2018,14:00,-0.605,-,0.3
2/10/2018,15:00,-0.273,-,0.73
2/10/2018,16:00,-0.139,-,0.94
2/10/2018,17:00,-0.176,-,0.83
2/10/2018,18:00,-0.323,-,0.61
2/10/2018,19:00,-0.537,-,0.32
2/10/2018,20:00,-0.742,-,0.05
2/10/2018,21:00,-0.802,-,-0.17
2/10/2018,22:00,-0.658,-,-0.16
2/10/2018,23:00,-0.378,-,0.04
2/11/2018,0:00,-0.03,-,0.4
2/11/2018,1:00,0.335,-,0.94
2/11/2018,2:00,0.608,-,1.28
2/11/2018,3:00,0.674,-,1.42
2/11/2018,4:00,0.498,-,1.33
2/11/2018,5:00,0.123,-,0.99
2/11/2018,6:00,-0.381,-,0.54
2/11/2018,7:00,-0.968,-,-0.18
2/11/2018,8:00,-1.59,-,-0.81
2/11/2018,9:00,-2.11,-,-1.38
2/11/2018,10:00,-2.382,-,-1.84
2/11/2018,11:00,-2.382,-,-1.92
2/11/2018,12:00,-2.132,-,-1.6
2/11/2018,13:00,-1.645,-,-1.09
2/11/2018,14:00,-1.022,-,-0.4
2/11/2018,15:00,-0.447,-,0.26
2/11/2018,16:00,-0.063,-,0.79
2/11/2018,17:00,0.084,-,1.17
2/11/2018,18:00,0.023,-,1.18
2/11/2018,19:00,-0.194,-,1.12
2/11/2018,20:00,-0.507,-,0.76
2/11/2018,21:00,-0.793,-,0.34
2/11/2018,22:00,-0.893,-,0.09
2/11/2018,23:00,-0.761,-,-0.04
2/12/2018,0:00,-0.462,-,0.25
2/12/2018,1:00,-0.05,-,0.66
2/12/2018,2:00,0.396,-,1.2
2/12/2018,3:00,0.72,-,1.67
2/12/2018,4:00,0.793,-,1.92
2/12/2018,5:00,0.594,-,1.8
2/12/2018,6:00,0.167,-,1.28
2/12/2018,7:00,-0.42,-,0.69
2/12/2018,8:00,-1.11,-,-0.06
2/12/2018,9:00,-1.812,-,-0.85
2/12/2018,10:00,-2.356,-,-1.55
2/12/2018,11:00,-2.602,-,-1.96
2/12/2018,12:00,-2.53,-,-1.99
2/12/2018,13:00,-2.158,-,-1.57
2/12/2018,14:00,-1.527,-,-1.02
2/12/2018,15:00,-0.798,-,-0.37
2/12/2018,16:00,-0.182,-,0.23
2/12/2018,17:00,0.191,-,0.63
2/12/2018,18:00,0.283,-,0.78
2/12/2018,19:00,0.128,-,0.61
2/12/2018,20:00,-0.204,-,0.17
2/12/2018,21:00,-0.616,-,-0.33
2/12/2018,22:00,-0.952,-,-0.77
2/12/2018,23:00,-1.049,-,-1.15
2/13/2018,0:00,-0.874,-,-1.05
2/13/2018,1:00,-0.49,-,-0.56
2/13/2018,2:00,0.027,-,-0.08
2/13/2018,3:00,0.545,-,0.59
2/13/2018,4:00,0.88,-,1.06
2/13/2018,5:00,0.916,-,1.31
2/13/2018,6:00,0.644,-,1.08
2/13/2018,7:00,0.117,-,0.55
2/13/2018,8:00,-0.58,-,-0.17
2/13/2018,9:00,-1.358,-,-0.92
2/13/2018,10:00,-2.092,-,-1.73
2/13/2018,11:00,-2.601,-,-2.43
2/13/2018,12:00,-2.752,-,-2.74
2/13/2018,13:00,-2.537,-,-2.47
2/13/2018,14:00,-2,-,-1.88
2/13/2018,15:00,-1.242,-,-1.15
2/13/2018,16:00,-0.465,-,-0.35
2/13/2018,17:00,0.124,-,0.27
2/13/2018,18:00,0.414,-,0.65
2/13/2018,19:00,0.383,-,0.7
2/13/2018,20:00,0.093,-,0.31
2/13/2018,21:00,-0.352,-,-0.18
2/13/2018,22:00,-0.831,-,-0.74
2/13/2018,23:00,-1.171,-,-1.2
2/14/2018,0:00,-1.208,-,-1.35
2/14/2018,1:00,-0.926,-,-1.13
2/14/2018,2:00,-0.416,-,-0.61
2/14/2018,3:00,0.199,-,0
2/14/2018,4:00,0.747,-,0.64
2/14/2018,5:00,1.041,-,1.06
2/14/2018,6:00,0.988,-,1.06
2/14/2018,7:00,0.595,-,0.61
2/14/2018,8:00,-0.057,-,-0.07
2/14/2018,9:00,-0.848,-,-0.86
2/14/2018,10:00,-1.67,-,-1.63
2/14/2018,11:00,-2.381,-,-2.29
2/14/2018,12:00,-2.785,-,-2.72
2/14/2018,13:00,-2.766,-,-2.65
2/14/2018,14:00,-2.361,-,-2.08
2/14/2018,15:00,-1.669,-,-1.33
2/14/2018,16:00,-0.839,-,-0.56
2/14/2018,17:00,-0.085,-,0.13
2/14/2018,18:00,0.403,-,0.63
2/14/2018,19:00,0.541,-,0.78
2/14/2018,20:00,0.347,-,0.59
2/14/2018,21:00,-0.076,-,0.08
2/14/2018,22:00,-0.606,-,-0.51
2/14/2018,23:00,-1.111,-,-1.1
2/15/2018,0:00,-1.397,-,-1.46
2/15/2018,1:00,-1.308,-,-1.37
2/15/2018,2:00,-0.875,-,-0.91
2/15/2018,3:00,-0.242,-,-0.14
2/15/2018,4:00,0.43,-,0.68
2/15/2018,5:00,0.953,-,1.32
2/15/2018,6:00,1.153,-,1.6
2/15/2018,7:00,0.961,-,1.34
2/15/2018,8:00,0.423,-,0.81
2/15/2018,9:00,-0.338,-,0.03
2/15/2018,10:00,-1.185,-,-0.84
2/15/2018,11:00,-2.003,-,-1.7
2/15/2018,12:00,-2.624,-,-2.42
2/15/2018,13:00,-2.845,-,-2.84
2/15/2018,14:00,-2.606,-,-2.44
2/15/2018,15:00,-2.013,-,-1.77
2/15/2018,16:00,-1.212,-,-0.87
2/15/2018,17:00,-0.375,-,0.02
2/15/2018,18:00,0.281,-,0.7
2/15/2018,19:00,0.598,-,1.17
2/15/2018,20:00,0.541,-,1.17
2/15/2018,21:00,0.182,-,0.73
2/15/2018,22:00,-0.35,-,0.12
2/15/2018,23:00,-0.931,-,-0.58
2/16/2018,0:00,-1.409,-,-1.23
2/16/2018,1:00,-1.574,-,-1.41
2/16/2018,2:00,-1.312,-,-1.05
2/16/2018,3:00,-0.727,-,-0.37
2/16/2018,4:00,-0.008,-,0.48
2/16/2018,5:00,0.672,-,1.37
2/16/2018,6:00,1.117,-,1.99
2/16/2018,7:00,1.171,-,2.07
2/16/2018,8:00,0.816,-,1.59
2/16/2018,9:00,0.148,-,0.91
2/16/2018,10:00,-0.687,-,0
2/16/2018,11:00,-1.549,-,-0.89
2/16/2018,12:00,-2.303,-,-1.68
2/16/2018,13:00,-2.758,-,-2.22
2/16/2018,14:00,-2.741,-,-2.14
2/16/2018,15:00,-2.277,-,-1.49
2/16/2018,16:00,-1.533,-,-0.72
2/16/2018,17:00,-0.681,-,0.16
2/16/2018,18:00,0.089,-,0.95
2/16/2018,19:00,0.575,-,1.46
2/16/2018,20:00,0.673,-,1.53
2/16/2018,21:00,0.418,-,1.16
2/16/2018,22:00,-0.085,-,0.55
2/16/2018,23:00,-0.699,-,-0.19
2/17/2018,0:00,-1.288,-,-0.85
2/17/2018,1:00,-1.675,-,-1.33
2/17/2018,2:00,-1.666,-,-1.29
2/17/2018,3:00,-1.226,-,-0.75
2/17/2018,4:00,-0.521,-,-0.01
2/17/2018,5:00,0.242,-,0.88
2/17/2018,6:00,0.877,-,1.63
2/17/2018,7:00,1.191,-,1.99
2/17/2018,8:00,1.075,-,1.82
2/17/2018,9:00,0.572,-,1.25
2/17/2018,10:00,-0.192,-,0.44
2/17/2018,11:00,-1.062,-,-0.44
2/17/2018,12:00,-1.886,-,-1.28
2/17/2018,13:00,-2.506,-,-1.96
2/17/2018,14:00,-2.735,-,-2.29
2/17/2018,15:00,-2.469,-,-1.87
2/17/2018,16:00,-1.811,-,-1.19
2/17/2018,17:00,-0.97,-,-0.4
2/17/2018,18:00,-0.138,-,0.51
2/17/2018,19:00,0.491,-,1.27
2/17/2018,20:00,0.756,-,1.58
2/17/2018,21:00,0.632,-,1.41
2/17/2018,22:00,0.195,-,0.93
2/17/2018,23:00,-0.427,-,0.22
2/18/2018,0:00,-1.085,-,-0.54
2/18/2018,1:00,-1.623,-,-1.19
2/18/2018,2:00,-1.868,-,-1.48
2/18/2018,3:00,-1.676,-,-1.21
2/18/2018,4:00,-1.084,-,-0.53
2/18/2018,5:00,-0.3,-,0.34
2/18/2018,6:00,0.455,-,1.23
2/18/2018,7:00,0.991,-,1.86
2/18/2018,8:00,1.148,-,2.05
2/18/2018,9:00,0.879,-,1.65
2/18/2018,10:00,0.265,-,0.97
2/18/2018,11:00,-0.554,-,0.14
2/18/2018,12:00,-1.408,-,-0.76
2/18/2018,13:00,-2.128,-,-1.56
2/18/2018,14:00,-2.557,-,-2.24
2/18/2018,15:00,-2.543,-,-2.33
2/18/2018,16:00,-2.053,-,-1.73
2/18/2018,17:00,-1.253,-,-0.99
2/18/2018,18:00,-0.386,-,-0.04
2/18/2018,19:00,0.349,-,0.77
2/18/2018,20:00,0.782,-,1.25
2/18/2018,21:00,0.819,-,1.24
2/18/2018,22:00,0.49,-,0.85
2/18/2018,23:00,-0.103,-,0.21
2/19/2018,0:00,-0.807,-,-0.58
2/19/2018,1:00,-1.453,-,-1.26
2/19/2018,2:00,-1.892,-,-1.82
2/19/2018,3:00,-1.981,-,-1.86
2/19/2018,4:00,-1.628,-,-1.3
2/19/2018,5:00,-0.927,-,-0.59
2/19/2018,6:00,-0.12,-,0.41
2/19/2018,7:00,0.57,-,1.17
2/19/2018,8:00,0.978,-,1.61
2/19/2018,9:00,0.993,-,1.56
2/19/2018,10:00,0.614,-,1.07
2/19/2018,11:00,-0.064,-,0.37
2/19/2018,12:00,-0.883,-,-0.46
2/19/2018,13:00,-1.654,-,-1.2
2/19/2018,14:00,-2.214,-,-1.85
2/19/2018,15:00,-2.432,-,-2.12
2/19/2018,16:00,-2.198,-,-1.64
2/19/2018,17:00,-1.536,-,-0.99
2/19/2018,18:00,-0.67,-,-0.12
2/19/2018,19:00,0.142,-,0.76
2/19/2018,20:00,0.722,-,1.36
2/19/2018,21:00,0.948,-,1.62
2/19/2018,22:00,0.777,-,1.37
2/19/2018,23:00,0.272,-,0.8
2/20/2018,0:00,-0.433,-,0.02
2/20/2018,1:00,-1.16,-,-0.76
2/20/2018,2:00,-1.745,-,-1.38
2/20/2018,3:00,-2.073,-,-1.68
2/20/2018,4:00,-2.027,-,-1.55
2/20/2018,5:00,-1.557,-,-1.01
2/20/2018,6:00,-0.811,-,-0.25
2/20/2018,7:00,-0.047,-,0.51
2/20/2018,8:00,0.542,-,1.12
2/20/2018,9:00,0.835,-,1.42
2/20/2018,10:00,0.754,-,1.23
2/20/2018,11:00,0.316,-,0.75
2/20/2018,12:00,-0.364,-,0.11
2/20/2018,13:00,-1.11,-,-0.53
2/20/2018,14:00,-1.738,-,-1.18
2/20/2018,15:00,-2.119,-,-1.6
2/20/2018,16:00,-2.148,-,-1.56
2/20/2018,17:00,-1.742,-,-0.97
2/20/2018,18:00,-0.987,-,-0.27
2/20/2018,19:00,-0.145,-,0.58
2/20/2018,20:00,0.547,-,1.33
2/20/2018,21:00,0.956,-,1.76
2/20/2018,22:00,0.997,-,1.77
2/20/2018,23:00,0.655,-,1.34
2/21/2018,0:00,0.026,-,0.65
2/21/2018,1:00,-0.725,-,-0.08
2/21/2018,2:00,-1.421,-,-0.83
2/21/2018,3:00,-1.932,-,-1.43
2/21/2018,4:00,-2.169,-,-1.65
2/21/2018,5:00,-2.032,-,-1.28
2/21/2018,6:00,-1.515,-,-0.7
2/21/2018,7:00,-0.802,-,0.02
2/21/2018,8:00,-0.129,-,0.65
2/21/2018,9:00,0.367,-,1.11
2/21/2018,10:00,0.587,-,1.25
2/21/2018,11:00,0.466,-,1.04
2/21/2018,12:00,0.038,-,0.59
2/21/2018,13:00,-0.565,-,-0.01
2/21/2018,14:00,-1.175,-,-0.62
2/21/2018,15:00,-1.641,-,-1.13
2/21/2018,16:00,-1.865,-,-1.36
2/21/2018,17:00,-1.751,-,-1.15
2/21/2018,18:00,-1.251,-,-0.61
2/21/2018,19:00,-0.5,-,0.16
2/21/2018,20:00,0.244,-,0.9
2/21/2018,21:00,0.798,-,1.4
2/21/2018,22:00,1.059,-,1.63
2/21/2018,23:00,0.956,-,1.38
2/22/2018,0:00,0.504,-,0.84
2/22/2018,1:00,-0.172,-,0.19
2/22/2018,2:00,-0.907,-,-0.51
2/22/2018,3:00,-1.552,-,-1.14
2/22/2018,4:00,-2.01,-,-1.62
2/22/2018,5:00,-2.2,-,-1.71
2/22/2018,6:00,-2.043,-,-1.32
2/22/2018,7:00,-1.564,-,-0.88
2/22/2018,8:00,-0.945,-,-0.28
2/22/2018,9:00,-0.364,-,0.19
2/22/2018,10:00,0.075,-,0.57
2/22/2018,11:00,0.277,-,0.66
2/22/2018,12:00,0.186,-,0.46
2/22/2018,13:00,-0.15,-,0.13
2/22/2018,14:00,-0.612,-,-0.25
2/22/2018,15:00,-1.066,-,-0.7
2/22/2018,16:00,-1.393,-,-0.97
2/22/2018,17:00,-1.506,-,-1.08
2/22/2018,18:00,-1.325,-,-0.87
2/22/2018,19:00,-0.829,-,-0.32
2/22/2018,20:00,-0.16,-,0.32
2/22/2018,21:00,0.465,-,0.93
2/22/2018,22:00,0.902,-,1.38
2/22/2018,23:00,1.061,-,1.48
2/23/2018,0:00,0.88,-,1.18
2/23/2018,1:00,0.402,-,0.7
2/23/2018,2:00,-0.251,-,0.21
2/23/2018,3:00,-0.945,-,-0.45
2/23/2018,4:00,-1.555,-,-1.06
2/23/2018,5:00,-2,-,-1.57
2/23/2018,6:00,-2.212,-,-1.82
2/23/2018,7:00,-2.118,-,-1.67
2/23/2018,8:00,-1.742,-,-1.34
2/23/2018,9:00,-1.229,-,-0.88
2/23/2018,10:00,-0.71,-,-0.42
2/23/2018,11:00,-0.276,-,-0.04
2/23/2018,12:00,-0.025,-,0.24
2/23/2018,13:00,-0.009,-,0.36
2/23/2018,14:00,-0.194,-,0.23
2/23/2018,15:00,-0.501,-,-0.03
2/23/2018,16:00,-0.823,-,-0.28
2/23/2018,17:00,-1.059,-,-0.59
2/23/2018,18:00,-1.137,-,-0.63
2/23/2018,19:00,-0.98,-,-0.37
2/23/2018,20:00,-0.562,-,0.03
2/23/2018,21:00,-0.002,-,0.62
2/23/2018,22:00,0.524,-,1.17
2/23/2018,23:00,0.892,-,1.54
2/24/2018,0:00,1.017,-,1.53
2/24/2018,1:00,0.847,-,1.31
2/24/2018,2:00,0.415,-,0.81
2/24/2018,3:00,-0.188,-,0.18
2/24/2018,4:00,-0.849,-,-0.49
2/24/2018,5:00,-1.459,-,-0.98
2/24/2018,6:00,-1.952,-,-1.47
2/24/2018,7:00,-2.261,-,-1.87
2/24/2018,8:00,-2.29,-,-1.88
2/24/2018,9:00,-2.033,-,-1.68
2/24/2018,10:00,-1.599,-,-1.27
2/24/2018,11:00,-1.094,-,-0.8
2/24/2018,12:00,-0.603,-,-0.31
2/24/2018,13:00,-0.233,-,0.07
2/24/2018,14:00,-0.06,-,0.37
2/24/2018,15:00,-0.091,-,0.47
2/24/2018,16:00,-0.275,-,0.39
2/24/2018,17:00,-0.519,-,0.19
2/24/2018,18:00,-0.737,-,-0.07
2/24/2018,19:00,-0.866,-,-0.16
2/24/2018,20:00,-0.802,-,-0.07
2/24/2018,21:00,-0.486,-,0.21
2/24/2018,22:00,-0.014,-,0.69
2/24/2018,23:00,0.458,-,1.18
2/25/2018,0:00,0.827,-,1.63
2/25/2018,1:00,1.003,-,1.84
2/25/2018,2:00,0.912,-,1.81
2/25/2018,3:00,0.553,-,1.51
2/25/2018,4:00,-0.008,-,1.08
2/25/2018,5:00,-0.664,-,0.54
2/25/2018,6:00,-1.323,-,-0.16
2/25/2018,7:00,-1.93,-,-0.82
2/25/2018,8:00,-2.383,-,-1.35
2/25/2018,9:00,-2.541,-,-1.58
2/25/2018,10:00,-2.373,-,-1.42
2/25/2018,11:00,-1.971,-,-1.01
2/25/2018,12:00,-1.419,-,-0.42
2/25/2018,13:00,-0.808,-,0.22
2/25/2018,14:00,-0.282,-,0.84
2/25/2018,15:00,0.037,-,1.3
2/25/2018,16:00,0.114,-,1.47
2/25/2018,17:00,-0.007,-,1.34
2/25/2018,18:00,-0.245,-,1.01
2/25/2018,19:00,-0.531,-,0.6
2/25/2018,20:00,-0.772,-,0.22
2/25/2018,21:00,-0.815,-,-0.02
2/25/2018,22:00,-0.579,-,0.07
2/25/2018,23:00,-0.153,-,0.43
2/26/2018,0:00,0.332,-,0.89
2/26/2018,1:00,0.781,-,1.41
2/26/2018,2:00,1.068,-,1.79
2/26/2018,3:00,1.074,-,1.85
2/26/2018,4:00,0.774,-,1.59
2/26/2018,5:00,0.231,-,1.09
2/26/2018,6:00,-0.462,-,0.42
2/26/2018,7:00,-1.224,-,-0.37
2/26/2018,8:00,-1.978,-,-1.15
2/26/2018,9:00,-2.565,-,-1.78
2/26/2018,10:00,-2.811,-,-2.21
2/26/2018,11:00,-2.682,-,-2.05
2/26/2018,12:00,-2.249,-,-1.57
2/26/2018,13:00,-1.587,-,-0.87
2/26/2018,14:00,-0.825,-,-0.11
2/26/2018,15:00,-0.167,-,0.66
2/26/2018,16:00,0.239,-,1.27
2/26/2018,17:00,0.355,-,1.56
2/26/2018,18:00,0.22,-,1.5
2/26/2018,19:00,-0.095,-,1.12
2/26/2018,20:00,-0.504,-,0.68
2/26/2018,21:00,-0.867,-,0.18
2/26/2018,22:00,-0.99,-,-0.05
2/26/2018,23:00,-0.792,-,-0.09
2/27/2018,0:00,-0.352,-,0.21
2/27/2018,1:00,0.221,-,0.81
2/27/2018,2:00,0.801,-,1.45
