Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
7/27/2018,14:00,0.023,-,0.22
7/27/2018,15:00,0.588,-,0.92
7/27/2018,16:00,1.185,-,1.64
7/27/2018,17:00,1.645,-,2.17
7/27/2018,18:00,1.805,-,2.38
7/27/2018,19:00,1.605,-,2.1
7/27/2018,20:00,1.093,-,1.5
7/27/2018,21:00,0.384,-,0.67
7/27/2018,22:00,-0.4,-,-0.25
7/27/2018,23:00,-1.173,-,-1.1
7/28/2018,0:00,-1.798,-,-1.77
7/28/2018,1:00,-2.083,-,-2.13
7/28/2018,2:00,-1.946,-,-1.76
7/28/2018,3:00,-1.465,-,-1.24
7/28/2018,4:00,-0.76,-,-0.47
7/28/2018,5:00,0.024,-,0.41
7/28/2018,6:00,0.685,-,1.15
7/28/2018,7:00,1.06,-,1.57
7/28/2018,8:00,1.106,-,1.63
7/28/2018,9:00,0.878,-,1.29
7/28/2018,10:00,0.485,-,0.83
7/28/2018,11:00,0.025,-,0.19
7/28/2018,12:00,-0.38,-,-0.26
7/28/2018,13:00,-0.539,-,-0.49
7/28/2018,14:00,-0.333,-,-0.24
7/28/2018,15:00,0.158,-,0.34
7/28/2018,16:00,0.77,-,1.21
7/28/2018,17:00,1.351,-,1.89
7/28/2018,18:00,1.732,-,2.34
7/28/2018,19:00,1.766,-,2.33
7/28/2018,20:00,1.435,-,1.81
7/28/2018,21:00,0.827,-,1.1
7/28/2018,22:00,0.071,-,0.23
7/28/2018,23:00,-0.719,-,-0.64
7/29/2018,0:00,-1.443,-,-1.44
7/29/2018,1:00,-1.936,-,-1.98
7/29/2018,2:00,-2.025,-,-1.9
7/29/2018,3:00,-1.701,-,-1.45
7/29/2018,4:00,-1.093,-,-0.65
7/29/2018,5:00,-0.336,-,0.22
7/29/2018,6:00,0.41,-,1.05
7/29/2018,7:00,0.948,-,1.67
7/29/2018,8:00,1.162,-,1.89
7/29/2018,9:00,1.062,-,1.67
7/29/2018,10:00,0.727,-,1.18
7/29/2018,11:00,0.266,-,0.57
7/29/2018,12:00,-0.214,-,-0.03
7/29/2018,13:00,-0.562,-,-0.46
7/29/2018,14:00,-0.594,-,-0.48
7/29/2018,15:00,-0.254,-,-0.07
7/29/2018,16:00,0.322,-,0.6
7/29/2018,17:00,0.957,-,1.43
7/29/2018,18:00,1.495,-,2.2
7/29/2018,19:00,1.764,-,2.57
7/29/2018,20:00,1.658,-,2.4
7/29/2018,21:00,1.208,-,1.81
7/29/2018,22:00,0.524,-,0.99
7/29/2018,23:00,-0.263,-,0.07
7/30/2018,0:00,-1.034,-,-0.81
7/30/2018,1:00,-1.66,-,-1.58
7/30/2018,2:00,-1.971,-,-1.96
7/30/2018,3:00,-1.848,-,-1.63
7/30/2018,4:00,-1.351,-,-0.97
7/30/2018,5:00,-0.643,-,-0.14
7/30/2018,6:00,0.123,-,0.84
7/30/2018,7:00,0.775,-,1.47
7/30/2018,8:00,1.151,-,2
7/30/2018,9:00,1.195,-,2.02
7/30/2018,10:00,0.951,-,1.77
7/30/2018,11:00,0.51,-,1.15
7/30/2018,12:00,-0.007,-,0.53
7/30/2018,13:00,-0.468,-,-0.03
7/30/2018,14:00,-0.718,-,-0.33
7/30/2018,15:00,-0.608,-,-0.13
7/30/2018,16:00,-0.146,-,0.44
7/30/2018,17:00,0.495,-,1.24
7/30/2018,18:00,1.127,-,2.02
7/30/2018,19:00,1.586,-,2.54
7/30/2018,20:00,1.725,-,2.65
7/30/2018,21:00,1.49,-,2.31
7/30/2018,22:00,0.943,-,1.57
7/30/2018,23:00,0.2,-,0.91
7/31/2018,0:00,-0.596,-,0.02
7/31/2018,1:00,-1.3,-,-0.71
7/31/2018,2:00,-1.779,-,-1.22
7/31/2018,3:00,-1.886,-,-1.19
7/31/2018,4:00,-1.558,-,-0.93
7/31/2018,5:00,-0.913,-,-0.29
7/31/2018,6:00,-0.148,-,0.48
7/31/2018,7:00,0.57,-,1.4
7/31/2018,8:00,1.085,-,2.12
7/31/2018,9:00,1.286,-,2.37
7/31/2018,10:00,1.16,-,2.03
7/31/2018,11:00,0.772,-,1.57
7/31/2018,12:00,0.236,-,0.9
7/31/2018,13:00,-0.3,-,0.2
7/31/2018,14:00,-0.703,-,-0.19
7/31/2018,15:00,-0.836,-,-0.15
7/31/2018,16:00,-0.59,-,0.32
7/31/2018,17:00,-0.025,-,1.22
7/31/2018,18:00,0.65,-,1.89
7/31/2018,19:00,1.239,-,2.17
7/31/2018,20:00,1.597,-,2.11
7/31/2018,21:00,1.616,-,2.28
7/31/2018,22:00,1.277,-,1.75
7/31/2018,23:00,0.655,-,1.04
