Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
4/5/2018,10:00,0.664,-,0.16
4/5/2018,11:00,0.53,-,-0.07
4/5/2018,12:00,0.157,-,-0.48
4/5/2018,13:00,-0.318,-,-0.89
4/5/2018,14:00,-0.745,-,-1.3
4/5/2018,15:00,-1.02,-,-1.37
4/5/2018,16:00,-1.034,-,-1.04
4/5/2018,17:00,-0.702,-,-0.57
4/5/2018,18:00,-0.109,-,0.18
4/5/2018,19:00,0.525,-,0.96
4/5/2018,20:00,1.025,-,1.55
4/5/2018,21:00,1.282,-,1.78
4/5/2018,22:00,1.208,-,1.47
4/5/2018,23:00,0.796,-,0.91
4/6/2018,0:00,0.142,-,0.17
4/6/2018,1:00,-0.6,-,-0.6
4/6/2018,2:00,-1.277,-,-1.21
4/6/2018,3:00,-1.795,-,-1.78
4/6/2018,4:00,-2.085,-,-2.1
4/6/2018,5:00,-2.047,-,-2.02
4/6/2018,6:00,-1.676,-,-1.59
4/6/2018,7:00,-1.12,-,-0.96
4/6/2018,8:00,-0.532,-,-0.38
4/6/2018,9:00,-0.004,-,0.17
4/6/2018,10:00,0.359,-,0.5
4/6/2018,11:00,0.462,-,0.59
4/6/2018,12:00,0.303,-,0.39
4/6/2018,13:00,-0.03,-,0.14
4/6/2018,14:00,-0.405,-,-0.21
4/6/2018,15:00,-0.708,-,-0.29
4/6/2018,16:00,-0.862,-,-0.32
4/6/2018,17:00,-0.768,-,-0.15
4/6/2018,18:00,-0.383,-,0.35
4/6/2018,19:00,0.164,-,0.99
4/6/2018,20:00,0.674,-,1.54
4/6/2018,21:00,1.031,-,1.88
4/6/2018,22:00,1.157,-,1.79
4/6/2018,23:00,0.983,-,1.5
4/7/2018,0:00,0.525,-,1
4/7/2018,1:00,-0.102,-,0.39
4/7/2018,2:00,-0.754,-,-0.2
4/7/2018,3:00,-1.313,-,-0.8
4/7/2018,4:00,-1.72,-,-1.13
4/7/2018,5:00,-1.914,-,-1.13
4/7/2018,6:00,-1.82,-,-0.91
4/7/2018,7:00,-1.471,-,-0.39
4/7/2018,8:00,-1.006,-,0.12
4/7/2018,9:00,-0.525,-,0.61
4/7/2018,10:00,-0.084,-,0.99
4/7/2018,11:00,0.215,-,1.18
4/7/2018,12:00,0.292,-,1.33
4/7/2018,13:00,0.162,-,1.2
4/7/2018,14:00,-0.093,-,1.02
4/7/2018,15:00,-0.373,-,1
4/7/2018,16:00,-0.59,-,0.88
4/7/2018,17:00,-0.675,-,0.96
4/7/2018,18:00,-0.546,-,1.24
4/7/2018,19:00,-0.19,-,1.45
4/7/2018,20:00,0.259,-,1.84
4/7/2018,21:00,0.651,-,2.27
4/7/2018,22:00,0.909,-,2.29
4/7/2018,23:00,0.966,-,2.16
4/8/2018,0:00,0.763,-,1.82
4/8/2018,1:00,0.338,-,1.53
4/8/2018,2:00,-0.206,-,1.06
4/8/2018,3:00,-0.757,-,0.43
4/8/2018,4:00,-1.227,-,-0.12
4/8/2018,5:00,-1.569,-,-0.24
4/8/2018,6:00,-1.73,-,-0.42
4/8/2018,7:00,-1.652,-,-0.49
4/8/2018,8:00,-1.375,-,-0.33
4/8/2018,9:00,-1,-,-0.24
4/8/2018,10:00,-0.585,-,0.12
4/8/2018,11:00,-0.184,-,0.34
4/8/2018,12:00,0.103,-,0.54
4/8/2018,13:00,0.211,-,0.74
4/8/2018,14:00,0.146,-,0.76
4/8/2018,15:00,-0.039,-,0.51
4/8/2018,16:00,-0.261,-,0.29
4/8/2018,17:00,-0.446,-,0.1
4/8/2018,18:00,-0.531,-,0
4/8/2018,19:00,-0.441,-,0.12
4/8/2018,20:00,-0.166,-,0.35
4/8/2018,21:00,0.185,-,0.68
4/8/2018,22:00,0.502,-,0.96
4/8/2018,23:00,0.723,-,1.2
4/9/2018,0:00,0.781,-,1.27
4/9/2018,1:00,0.628,-,1.13
4/9/2018,2:00,0.29,-,0.84
4/9/2018,3:00,-0.164,-,0.41
4/9/2018,4:00,-0.644,-,-0.07
4/9/2018,5:00,-1.071,-,-0.59
4/9/2018,6:00,-1.409,-,-0.96
4/9/2018,7:00,-1.605,-,-1.12
4/9/2018,8:00,-1.591,-,-1.12
4/9/2018,9:00,-1.383,-,-0.76
4/9/2018,10:00,-1.058,-,-0.32
4/9/2018,11:00,-0.66,-,0.25
4/9/2018,12:00,-0.245,-,0.77
4/9/2018,13:00,0.086,-,1.1
4/9/2018,14:00,0.256,-,1.43
4/9/2018,15:00,0.244,-,1.58
4/9/2018,16:00,0.088,-,1.53
4/9/2018,17:00,-0.133,-,1.4
4/9/2018,18:00,-0.35,-,1.15
4/9/2018,19:00,-0.504,-,0.9
4/9/2018,20:00,-0.499,-,0.72
4/9/2018,21:00,-0.303,-,0.63
4/9/2018,22:00,-0.007,-,0.74
4/9/2018,23:00,0.295,-,0.87
4/10/2018,0:00,0.549,-,1.11
4/10/2018,1:00,0.682,-,1.28
4/10/2018,2:00,0.626,-,1.41
4/10/2018,3:00,0.375,-,1.07
4/10/2018,4:00,-0.021,-,0.84
4/10/2018,5:00,-0.475,-,0.39
4/10/2018,6:00,-0.919,-,-0.13
4/10/2018,7:00,-1.317,-,-0.57
4/10/2018,8:00,-1.587,-,-1.03
4/10/2018,9:00,-1.627,-,-1.19
4/10/2018,10:00,-1.447,-,-1.02
4/10/2018,11:00,-1.119,-,-0.62
4/10/2018,12:00,-0.68,-,-0.19
4/10/2018,13:00,-0.196,-,0.43
4/10/2018,14:00,0.204,-,0.95
4/10/2018,15:00,0.415,-,1.55
4/10/2018,16:00,0.405,-,1.65
4/10/2018,17:00,0.22,-,1.54
4/10/2018,18:00,-0.06,-,1.26
4/10/2018,19:00,-0.375,-,0.69
4/10/2018,20:00,-0.636,-,-0.04
4/10/2018,21:00,-0.705,-,-0.21
4/10/2018,22:00,-0.545,-,-0.4
4/10/2018,23:00,-0.248,-,-0.31
4/11/2018,0:00,0.107,-,-0.13
4/11/2018,1:00,0.463,-,0.14
4/11/2018,2:00,0.711,-,0.45
4/11/2018,3:00,0.745,-,0.64
4/11/2018,4:00,0.542,-,0.76
4/11/2018,5:00,0.155,-,0.44
4/11/2018,6:00,-0.329,-,-0.06
4/11/2018,7:00,-0.847,-,-0.57
4/11/2018,8:00,-1.336,-,-1.08
4/11/2018,9:00,-1.66,-,-1.47
4/11/2018,10:00,-1.708,-,-1.68
4/11/2018,11:00,-1.502,-,-1.43
4/11/2018,12:00,-1.11,-,-1.05
4/11/2018,13:00,-0.573,-,-0.63
4/11/2018,14:00,-0.001,-,-0.17
4/11/2018,15:00,0.438,-,0.27
4/11/2018,16:00,0.63,-,0.45
4/11/2018,17:00,0.56,-,0.52
4/11/2018,18:00,0.286,-,0.35
4/11/2018,19:00,-0.114,-,-0.06
4/11/2018,20:00,-0.558,-,-0.5
4/11/2018,21:00,-0.907,-,-0.97
4/11/2018,22:00,-1.004,-,-1.16
4/11/2018,23:00,-0.825,-,-1.11
4/12/2018,0:00,-0.461,-,-0.88
4/12/2018,1:00,0.015,-,-0.43
4/12/2018,2:00,0.507,-,0.12
4/12/2018,3:00,0.852,-,0.54
4/12/2018,4:00,0.928,-,0.89
4/12/2018,5:00,0.721,-,0.74
4/12/2018,6:00,0.29,-,0.36
4/12/2018,7:00,-0.275,-,-0.16
4/12/2018,8:00,-0.89,-,-0.72
4/12/2018,9:00,-1.445,-,-1.27
4/12/2018,10:00,-1.77,-,-1.72
4/12/2018,11:00,-1.767,-,-1.85
4/12/2018,12:00,-1.473,-,-1.5
4/12/2018,13:00,-0.961,-,-1.08
4/12/2018,14:00,-0.309,-,-0.4
4/12/2018,15:00,0.316,-,0.29
4/12/2018,16:00,0.725,-,0.86
4/12/2018,17:00,0.831,-,1.18
4/12/2018,18:00,0.639,-,1.09
4/12/2018,19:00,0.219,-,0.76
4/12/2018,20:00,-0.326,-,0.26
4/12/2018,21:00,-0.877,-,-0.39
4/12/2018,22:00,-1.264,-,-0.91
4/12/2018,23:00,-1.331,-,-1.15
4/13/2018,0:00,-1.07,-,-0.97
4/13/2018,1:00,-0.576,-,-0.52
4/13/2018,2:00,0.051,-,0.16
4/13/2018,3:00,0.658,-,1
4/13/2018,4:00,1.048,-,1.62
4/13/2018,5:00,1.11,-,1.74
4/13/2018,6:00,0.846,-,1.44
4/13/2018,7:00,0.326,-,0.93
4/13/2018,8:00,-0.337,-,0.24
4/13/2018,9:00,-1.023,-,-0.4
4/13/2018,10:00,-1.587,-,-0.94
4/13/2018,11:00,-1.853,-,-1.26
4/13/2018,12:00,-1.738,-,-1.15
4/13/2018,13:00,-1.301,-,-0.68
4/13/2018,14:00,-0.647,-,0.01
4/13/2018,15:00,0.084,-,0.79
4/13/2018,16:00,0.688,-,1.51
4/13/2018,17:00,0.996,-,1.95
4/13/2018,18:00,0.95,-,2
4/13/2018,19:00,0.583,-,1.63
4/13/2018,20:00,-0.002,-,1.02
4/13/2018,21:00,-0.669,-,0.24
4/13/2018,22:00,-1.278,-,-0.49
4/13/2018,23:00,-1.645,-,-1.04
4/14/2018,0:00,-1.622,-,-1.04
4/14/2018,1:00,-1.22,-,-0.56
4/14/2018,2:00,-0.565,-,0.19
4/14/2018,3:00,0.194,-,1.1
4/14/2018,4:00,0.859,-,1.98
4/14/2018,5:00,1.235,-,2.48
4/14/2018,6:00,1.232,-,2.49
4/14/2018,7:00,0.868,-,2.06
4/14/2018,8:00,0.247,-,1.39
4/14/2018,9:00,-0.485,-,0.58
4/14/2018,10:00,-1.189,-,-0.21
4/14/2018,11:00,-1.703,-,-0.82
4/14/2018,12:00,-1.849,-,-1.07
4/14/2018,13:00,-1.567,-,-0.7
4/14/2018,14:00,-0.964,-,-0.12
4/14/2018,15:00,-0.202,-,0.76
4/14/2018,16:00,0.536,-,1.64
4/14/2018,17:00,1.045,-,2.26
4/14/2018,18:00,1.185,-,2.47
4/14/2018,19:00,0.937,-,2.18
4/14/2018,20:00,0.378,-,1.63
4/14/2018,21:00,-0.347,-,0.64
4/14/2018,22:00,-1.09,-,-0.16
4/14/2018,23:00,-1.704,-,-0.88
4/15/2018,0:00,-1.994,-,-1.25
4/15/2018,1:00,-1.823,-,-1.04
4/15/2018,2:00,-1.25,-,-0.39
4/15/2018,3:00,-0.451,-,0.51
4/15/2018,4:00,0.387,-,1.47
4/15/2018,5:00,1.052,-,2.23
4/15/2018,6:00,1.362,-,2.64
4/15/2018,7:00,1.253,-,2.49
4/15/2018,8:00,0.781,-,1.97
4/15/2018,9:00,0.088,-,1.37
4/15/2018,10:00,-0.663,-,0.67
4/15/2018,11:00,-1.332,-,0.12
4/15/2018,12:00,-1.742,-,-0.27
4/15/2018,13:00,-1.711,-,-0.09
4/15/2018,14:00,-1.239,-,0.54
4/15/2018,15:00,-0.5,-,1.55
4/15/2018,16:00,0.304,-,2.33
4/15/2018,17:00,0.977,-,3.05
4/15/2018,18:00,1.325,-,3.76
4/15/2018,19:00,1.247,-,3.51
4/15/2018,20:00,0.781,-,3
4/15/2018,21:00,0.057,-,2.18
4/15/2018,22:00,-0.762,-,1.08
4/15/2018,23:00,-1.536,-,0.06
4/16/2018,0:00,-2.104,-,-0.53
4/16/2018,1:00,-2.259,-,-0.67
4/16/2018,2:00,-1.909,-,-0.55
4/16/2018,3:00,-1.181,-,-0.06
4/16/2018,4:00,-0.287,-,0.66
4/16/2018,5:00,0.574,-,1.29
4/16/2018,6:00,1.188,-,1.8
4/16/2018,7:00,1.392,-,1.91
4/16/2018,8:00,1.168,-,1.49
4/16/2018,9:00,0.618,-,0.84
4/16/2018,10:00,-0.098,-,-0.04
4/16/2018,11:00,-0.825,-,-0.69
4/16/2018,12:00,-1.412,-,-1.49
4/16/2018,13:00,-1.662,-,-2.12
4/16/2018,14:00,-1.429,-,-2.35
4/16/2018,15:00,-0.792,-,-2.14
4/16/2018,16:00,0.024,-,-1.59
4/16/2018,17:00,0.803,-,-0.85
4/16/2018,18:00,1.346,-,0.02
4/16/2018,19:00,1.483,-,0.64
4/16/2018,20:00,1.175,-,0.81
4/16/2018,21:00,0.52,-,0.47
4/16/2018,22:00,-0.322,-,-0.2
4/16/2018,23:00,-1.194,-,-0.98
4/17/2018,0:00,-1.953,-,-1.75
4/17/2018,1:00,-2.421,-,-2.39
4/17/2018,2:00,-2.409,-,-2.63
4/17/2018,3:00,-1.895,-,-2.26
4/17/2018,4:00,-1.059,-,-1.62
4/17/2018,5:00,-0.121,-,-0.83
4/17/2018,6:00,0.711,-,-0.12
4/17/2018,7:00,1.23,-,0.43
4/17/2018,8:00,1.317,-,0.69
4/17/2018,9:00,1.008,-,0.51
4/17/2018,10:00,0.426,-,0.03
4/17/2018,11:00,-0.275,-,-0.56
4/17/2018,12:00,-0.937,-,-1.15
4/17/2018,13:00,-1.394,-,-1.65
4/17/2018,14:00,-1.455,-,-1.67
4/17/2018,15:00,-1.039,-,-1.28
4/17/2018,16:00,-0.292,-,-0.64
4/17/2018,17:00,0.537,-,0.15
4/17/2018,18:00,1.23,-,0.87
4/17/2018,19:00,1.594,-,1.29
4/17/2018,20:00,1.506,-,1.24
4/17/2018,21:00,1,-,0.72
4/17/2018,22:00,0.21,-,0
4/17/2018,23:00,-0.706,-,-0.74
4/18/2018,0:00,-1.587,-,-1.52
4/18/2018,1:00,-2.281,-,-2.23
4/18/2018,2:00,-2.615,-,-2.63
4/18/2018,3:00,-2.446,-,-2.34
4/18/2018,4:00,-1.812,-,-1.7
4/18/2018,5:00,-0.92,-,-0.87
4/18/2018,6:00,0.005,-,0.06
4/18/2018,7:00,0.761,-,0.82
4/18/2018,8:00,1.167,-,1.27
4/18/2018,9:00,1.164,-,1.36
4/18/2018,10:00,0.812,-,0.96
4/18/2018,11:00,0.233,-,0.4
4/18/2018,12:00,-0.416,-,-0.22
4/18/2018,13:00,-0.971,-,-0.77
4/18/2018,14:00,-1.269,-,-1.14
4/18/2018,15:00,-1.154,-,-0.92
4/18/2018,16:00,-0.604,-,-0.39
4/18/2018,17:00,0.192,-,0.34
4/18/2018,18:00,0.973,-,1.24
4/18/2018,19:00,1.528,-,1.92
4/18/2018,20:00,1.697,-,2.14
4/18/2018,21:00,1.42,-,1.74
4/18/2018,22:00,0.774,-,1.04
4/18/2018,23:00,-0.101,-,0.23
4/19/2018,0:00,-1.04,-,-0.67
4/19/2018,1:00,-1.877,-,-1.52
4/19/2018,2:00,-2.471,-,-2.21
4/19/2018,3:00,-2.676,-,-2.45
4/19/2018,4:00,-2.388,-,-1.99
4/19/2018,5:00,-1.689,-,-1.33
4/19/2018,6:00,-0.803,-,-0.4
4/19/2018,7:00,0.055,-,0.48
4/19/2018,8:00,0.708,-,1.15
4/19/2018,9:00,1.021,-,1.58
4/19/2018,10:00,0.966,-,1.59
4/19/2018,11:00,0.606,-,1.14
4/19/2018,12:00,0.066,-,0.51
4/19/2018,13:00,-0.491,-,-0.1
4/19/2018,14:00,-0.912,-,-0.61
4/19/2018,15:00,-1.063,-,-0.75
4/19/2018,16:00,-0.816,-,-0.35
4/19/2018,17:00,-0.193,-,0.25
4/19/2018,18:00,0.586,-,1.11
4/19/2018,19:00,1.264,-,1.9
4/19/2018,20:00,1.663,-,2.34
4/19/2018,21:00,1.67,-,2.22
4/19/2018,22:00,1.267,-,1.65
4/19/2018,23:00,0.542,-,0.88
4/20/2018,0:00,-0.358,-,-0.02
4/20/2018,1:00,-1.259,-,-0.92
4/20/2018,2:00,-2.011,-,-1.72
4/20/2018,3:00,-2.506,-,-2.34
4/20/2018,4:00,-2.614,-,-2.43
4/20/2018,5:00,-2.261,-,-1.94
4/20/2018,6:00,-1.562,-,-1.26
4/20/2018,7:00,-0.744,-,-0.43
4/20/2018,8:00,0.014,-,0.37
4/20/2018,9:00,0.575,-,0.94
4/20/2018,10:00,0.83,-,0.99
4/20/2018,11:00,0.757,-,0.61
4/20/2018,12:00,0.423,-,0.06
4/20/2018,13:00,-0.039,-,-0.5
4/20/2018,14:00,-0.48,-,-0.99
4/20/2018,15:00,-0.783,-,-1.26
4/20/2018,16:00,-0.828,-,-1.03
4/20/2018,17:00,-0.506,-,-0.5
4/20/2018,18:00,0.122,-,0.22
4/20/2018,19:00,0.819,-,1.07
4/20/2018,20:00,1.367,-,1.63
4/20/2018,21:00,1.639,-,1.82
4/20/2018,22:00,1.548,-,1.6
4/20/2018,23:00,1.087,-,1.06
4/21/2018,0:00,0.352,-,0.17
4/21/2018,1:00,-0.501,-,-0.69
4/21/2018,2:00,-1.314,-,-1.53
4/21/2018,3:00,-1.977,-,-2.26
4/21/2018,4:00,-2.399,-,-2.84
4/21/2018,5:00,-2.455,-,-3.02
4/21/2018,6:00,-2.099,-,-2.6
4/21/2018,7:00,-1.47,-,-2.01
4/21/2018,8:00,-0.76,-,-1.34
4/21/2018,9:00,-0.097,-,-0.7
4/21/2018,10:00,0.404,-,-0.09
4/21/2018,11:00,0.634,-,0.26
4/21/2018,12:00,0.576,-,0.44
4/21/2018,13:00,0.307,-,0.34
4/21/2018,14:00,-0.055,-,0.09
4/21/2018,15:00,-0.397,-,-0.28
4/21/2018,16:00,-0.626,-,-0.5
4/21/2018,17:00,-0.622,-,-0.43
4/21/2018,18:00,-0.295,-,-0.18
4/21/2018,19:00,0.265,-,0.34
4/21/2018,20:00,0.845,-,0.96
4/21/2018,21:00,1.286,-,1.52
4/21/2018,22:00,1.489,-,1.76
4/21/2018,23:00,1.369,-,1.62
4/22/2018,0:00,0.926,-,1.06
4/22/2018,1:00,0.261,-,0.44
4/22/2018,2:00,-0.488,-,-0.28
4/22/2018,3:00,-1.202,-,-1.08
4/22/2018,4:00,-1.798,-,-1.72
4/22/2018,5:00,-2.186,-,-2.27
4/22/2018,6:00,-2.247,-,-2.37
4/22/2018,7:00,-1.956,-,-1.98
4/22/2018,8:00,-1.439,-,-1.48
4/22/2018,9:00,-0.832,-,-0.78
4/22/2018,10:00,-0.229,-,-0.12
4/22/2018,11:00,0.245,-,0.39
4/22/2018,12:00,0.484,-,0.72
4/22/2018,13:00,0.481,-,0.87
4/22/2018,14:00,0.295,-,0.75
4/22/2018,15:00,0.012,-,0.4
4/22/2018,16:00,-0.281,-,0.06
4/22/2018,17:00,-0.493,-,-0.12
4/22/2018,18:00,-0.509,-,-0.14
4/22/2018,19:00,-0.252,-,0.11
4/22/2018,20:00,0.196,-,0.6
4/22/2018,21:00,0.671,-,1.11
4/22/2018,22:00,1.059,-,1.66
4/22/2018,23:00,1.261,-,1.71
4/23/2018,0:00,1.187,-,1.62
4/23/2018,1:00,0.841,-,1.25
4/23/2018,2:00,0.303,-,1.02
4/23/2018,3:00,-0.33,-,0.19
4/23/2018,4:00,-0.965,-,-0.48
4/23/2018,5:00,-1.529,-,-1.01
4/23/2018,6:00,-1.931,-,-1.38
4/23/2018,7:00,-2.054,-,-1.55
4/23/2018,8:00,-1.865,-,-1.2
4/23/2018,9:00,-1.452,-,-0.67
4/23/2018,10:00,-0.909,-,-0.26
4/23/2018,11:00,-0.329,-,0.39
4/23/2018,12:00,0.157,-,0.93
4/23/2018,13:00,0.444,-,1.28
4/23/2018,14:00,0.51,-,1.35
4/23/2018,15:00,0.381,-,1.21
4/23/2018,16:00,0.124,-,0.92
4/23/2018,17:00,-0.18,-,0.59
4/23/2018,18:00,-0.446,-,0.24
4/23/2018,19:00,-0.553,-,0.06
4/23/2018,20:00,-0.409,-,0.15
4/23/2018,21:00,-0.067,-,0.51
4/23/2018,22:00,0.351,-,0.97
4/23/2018,23:00,0.748,-,1.38
4/24/2018,0:00,1.017,-,1.65
4/24/2018,1:00,1.063,-,1.69
4/24/2018,2:00,0.864,-,1.43
4/24/2018,3:00,0.46,-,1.03
4/24/2018,4:00,-0.079,-,0.45
4/24/2018,5:00,-0.67,-,-0.14
4/24/2018,6:00,-1.246,-,-0.79
4/24/2018,7:00,-1.711,-,-1.3
4/24/2018,8:00,-1.922,-,-1.63
4/24/2018,9:00,-1.819,-,-1.48
4/24/2018,10:00,-1.464,-,-1.13
4/24/2018,11:00,-0.938,-,-0.6
4/24/2018,12:00,-0.335,-,0.05
4/24/2018,13:00,0.201,-,0.63
4/24/2018,14:00,0.548,-,1.05
4/24/2018,15:00,0.65,-,1.2
4/24/2018,16:00,0.521,-,1.11
4/24/2018,17:00,0.228,-,0.8
4/24/2018,18:00,-0.155,-,0.32
4/24/2018,19:00,-0.54,-,-0.14
4/24/2018,20:00,-0.775,-,-0.52
4/24/2018,21:00,-0.737,-,-0.6
4/24/2018,22:00,-0.457,-,-0.34
4/24/2018,23:00,-0.037,-,0.05
4/25/2018,0:00,0.434,-,0.58
4/25/2018,1:00,0.834,-,1.05
4/25/2018,2:00,1.037,-,1.34
4/25/2018,3:00,0.98,-,1.34
4/25/2018,4:00,0.675,-,1.09
4/25/2018,5:00,0.189,-,0.56
4/25/2018,6:00,-0.401,-,-0.08
4/25/2018,7:00,-1.034,-,-0.76
4/25/2018,8:00,-1.577,-,-1.37
4/25/2018,9:00,-1.848,-,-1.78
4/25/2018,10:00,-1.778,-,-1.78
4/25/2018,11:00,-1.425,-,-1.41
4/25/2018,12:00,-0.861,-,-0.96
4/25/2018,13:00,-0.193,-,-0.32
4/25/2018,14:00,0.403,-,0.31
4/25/2018,15:00,0.771,-,0.77
4/25/2018,16:00,0.848,-,1.06
4/25/2018,17:00,0.654,-,0.96
4/25/2018,18:00,0.262,-,0.61
4/25/2018,19:00,-0.259,-,0.08
4/25/2018,20:00,-0.793,-,-0.5
4/25/2018,21:00,-1.138,-,-0.93
4/25/2018,22:00,-1.158,-,-0.98
4/25/2018,23:00,-0.884,-,-0.76
4/26/2018,0:00,-0.401,-,-0.29
4/26/2018,1:00,0.2,-,0.25
4/26/2018,2:00,0.758,-,0.85
4/26/2018,3:00,1.097,-,1.26
4/26/2018,4:00,1.132,-,1.37
4/26/2018,5:00,0.877,-,1.1
4/26/2018,6:00,0.397,-,0.61
4/26/2018,7:00,-0.237,-,0.02
4/26/2018,8:00,-0.938,-,-0.59
4/26/2018,9:00,-1.524,-,-1.19
4/26/2018,10:00,-1.794,-,-1.64
4/26/2018,11:00,-1.696,-,-1.55
4/26/2018,12:00,-1.285,-,-1.15
4/26/2018,13:00,-0.634,-,-0.59
4/26/2018,14:00,0.109,-,0.18
4/26/2018,15:00,0.723,-,0.85
4/26/2018,16:00,1.045,-,1.33
4/26/2018,17:00,1.029,-,1.45
4/26/2018,18:00,0.712,-,1.23
4/26/2018,19:00,0.169,-,0.69
4/26/2018,20:00,-0.51,-,0.01
4/26/2018,21:00,-1.163,-,-0.65
4/26/2018,22:00,-1.563,-,-1.27
4/26/2018,23:00,-1.582,-,-1.48
4/27/2018,0:00,-1.254,-,-1.14
4/27/2018,1:00,-0.651,-,-0.6
4/27/2018,2:00,0.102,-,0.16
4/27/2018,3:00,0.784,-,0.91
4/27/2018,4:00,1.196,-,1.49
4/27/2018,5:00,1.262,-,1.71
4/27/2018,6:00,1.001,-,1.54
4/27/2018,7:00,0.48,-,1.1
4/27/2018,8:00,-0.212,-,0.44
