Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
9/8/2018,17:00,2.265,-,3.15
9/8/2018,18:00,2.16,-,3.03
9/8/2018,19:00,1.667,-,2.39
9/8/2018,20:00,0.886,-,1.53
9/8/2018,21:00,-0.049,-,0.5
9/8/2018,22:00,-1.002,-,-0.49
9/8/2018,23:00,-1.781,-,-1.34
9/9/2018,0:00,-2.158,-,-1.81
9/9/2018,1:00,-2.032,-,-1.63
9/9/2018,2:00,-1.474,-,-0.86
9/9/2018,3:00,-0.63,-,0.07
9/9/2018,4:00,0.288,-,1.16
9/9/2018,5:00,1.029,-,2.02
9/9/2018,6:00,1.421,-,2.55
9/9/2018,7:00,1.413,-,2.52
9/9/2018,8:00,1.058,-,2.03
9/9/2018,9:00,0.474,-,1.34
9/9/2018,10:00,-0.204,-,0.53
9/9/2018,11:00,-0.814,-,-0.17
9/9/2018,12:00,-1.123,-,-0.61
9/9/2018,13:00,-0.97,-,-0.38
9/9/2018,14:00,-0.395,-,0.25
9/9/2018,15:00,0.438,-,1.19
9/9/2018,16:00,1.323,-,2.22
9/9/2018,17:00,2.019,-,3.06
9/9/2018,18:00,2.329,-,3.4
9/9/2018,19:00,2.186,-,3.14
9/9/2018,20:00,1.639,-,2.4
9/9/2018,21:00,0.817,-,1.49
9/9/2018,22:00,-0.139,-,0.47
9/9/2018,23:00,-1.087,-,-0.52
9/10/2018,0:00,-1.806,-,-1.32
9/10/2018,1:00,-2.06,-,-1.62
9/10/2018,2:00,-1.786,-,-1.08
9/10/2018,3:00,-1.107,-,-0.26
9/10/2018,4:00,-0.204,-,0.8
9/10/2018,5:00,0.693,-,1.81
9/10/2018,6:00,1.336,-,2.58
9/10/2018,7:00,1.575,-,2.85
9/10/2018,8:00,1.399,-,2.48
9/10/2018,9:00,0.898,-,1.8
9/10/2018,10:00,0.207,-,0.92
9/10/2018,11:00,-0.545,-,0.09
9/10/2018,12:00,-1.171,-,-0.69
9/10/2018,13:00,-1.418,-,-1.06
9/10/2018,14:00,-1.155,-,-0.69
9/10/2018,15:00,-0.475,-,0.02
9/10/2018,16:00,0.432,-,1.04
9/10/2018,17:00,1.351,-,2.14
9/10/2018,18:00,2.031,-,2.98
9/10/2018,19:00,2.284,-,3.25
9/10/2018,20:00,2.076,-,2.81
9/10/2018,21:00,1.488,-,2.07
9/10/2018,22:00,0.658,-,1.12
9/10/2018,23:00,-0.279,-,0.14
9/11/2018,0:00,-1.161,-,-0.78
9/11/2018,1:00,-1.742,-,-1.4
9/11/2018,2:00,-1.811,-,-1.21
9/11/2018,3:00,-1.379,-,-0.69
9/11/2018,4:00,-0.61,-,0.26
9/11/2018,5:00,0.301,-,1.26
9/11/2018,6:00,1.113,-,2.22
9/11/2018,7:00,1.591,-,2.65
9/11/2018,8:00,1.636,-,2.52
9/11/2018,9:00,1.288,-,2.02
9/11/2018,10:00,0.661,-,1.24
9/11/2018,11:00,-0.115,-,0.37
9/11/2018,12:00,-0.899,-,-0.55
9/11/2018,13:00,-1.478,-,-1.32
9/11/2018,14:00,-1.613,-,-1.57
9/11/2018,15:00,-1.234,-,-0.94
9/11/2018,16:00,-0.478,-,-0.11
9/11/2018,17:00,0.459,-,0.95
9/11/2018,18:00,1.355,-,2.08
9/11/2018,19:00,1.96,-,2.82
9/11/2018,20:00,2.123,-,2.93
9/11/2018,21:00,1.85,-,2.47
9/11/2018,22:00,1.243,-,1.7
9/11/2018,23:00,0.432,-,0.79
9/12/2018,0:00,-0.439,-,-0.11
9/12/2018,1:00,-1.186,-,-0.87
9/12/2018,2:00,-1.565,-,-1.22
9/12/2018,3:00,-1.433,-,-0.95
9/12/2018,4:00,-0.865,-,-0.24
9/12/2018,5:00,-0.048,-,0.69
9/12/2018,6:00,0.811,-,1.68
9/12/2018,7:00,1.473,-,2.32
9/12/2018,8:00,1.746,-,2.5
9/12/2018,9:00,1.597,-,2.07
9/12/2018,10:00,1.098,-,1.49
9/12/2018,11:00,0.369,-,0.66
9/12/2018,12:00,-0.451,-,-0.21
9/12/2018,13:00,-1.205,-,-1.08
9/12/2018,14:00,-1.681,-,-1.73
9/12/2018,15:00,-1.685,-,-1.59
9/12/2018,16:00,-1.21,-,-0.97
9/12/2018,17:00,-0.416,-,0.05
9/12/2018,18:00,0.5,-,1.1
9/12/2018,19:00,1.312,-,2.02
9/12/2018,20:00,1.801,-,2.55
9/12/2018,21:00,1.869,-,2.52
9/12/2018,22:00,1.548,-,2.01
9/12/2018,23:00,0.938,-,1.25
9/13/2018,0:00,0.18,-,0.46
9/13/2018,1:00,-0.57,-,-0.29
9/13/2018,2:00,-1.127,-,-0.86
9/13/2018,3:00,-1.287,-,-0.96
9/13/2018,4:00,-0.972,-,-0.5
9/13/2018,5:00,-0.307,-,0.2
9/13/2018,6:00,0.501,-,1.21
9/13/2018,7:00,1.246,-,2.03
9/13/2018,8:00,1.715,-,2.45
9/13/2018,9:00,1.785,-,2.3
9/13/2018,10:00,1.465,-,1.79
9/13/2018,11:00,0.843,-,1.08
9/13/2018,12:00,0.056,-,0.24
9/13/2018,13:00,-0.746,-,-0.56
9/13/2018,14:00,-1.412,-,-1.28
9/13/2018,15:00,-1.757,-,-1.58
9/13/2018,16:00,-1.639,-,-1.24
9/13/2018,17:00,-1.099,-,-0.63
9/13/2018,18:00,-0.315,-,0.28
9/13/2018,19:00,0.52,-,1.22
9/13/2018,20:00,1.207,-,1.93
9/13/2018,21:00,1.574,-,2.22
9/13/2018,22:00,1.561,-,2.06
9/13/2018,23:00,1.206,-,1.53
9/14/2018,0:00,0.62,-,0.86
9/14/2018,1:00,-0.04,-,0.22
9/14/2018,2:00,-0.625,-,-0.37
9/14/2018,3:00,-0.977,-,-0.63
9/14/2018,4:00,-0.934,-,-0.37
9/14/2018,5:00,-0.478,-,0.13
9/14/2018,6:00,0.223,-,0.88
9/14/2018,7:00,0.956,-,1.75
9/14/2018,8:00,1.541,-,2.43
9/14/2018,9:00,1.818,-,2.52
9/14/2018,10:00,1.71,-,2.12
9/14/2018,11:00,1.253,-,1.58
9/14/2018,12:00,0.556,-,0.78
9/14/2018,13:00,-0.224,-,-0.01
9/14/2018,14:00,-0.948,-,-0.78
9/14/2018,15:00,-1.494,-,-1.29
9/14/2018,16:00,-1.71,-,-1.33
9/14/2018,17:00,-1.496,-,-0.98
9/14/2018,18:00,-0.939,-,-0.33
9/14/2018,19:00,-0.224,-,0.48
9/14/2018,20:00,0.49,-,1.28
9/14/2018,21:00,1.047,-,1.81
9/14/2018,22:00,1.31,-,2.02
9/14/2018,23:00,1.233,-,1.78
9/15/2018,0:00,0.871,-,1.44
9/15/2018,1:00,0.353,-,0.9
9/15/2018,2:00,-0.171,-,0.44
9/15/2018,3:00,-0.584,-,0.09
9/15/2018,4:00,-0.751,-,0
9/15/2018,5:00,-0.548,-,0.21
9/15/2018,6:00,-0.016,-,0.69
9/15/2018,7:00,0.645,-,1.38
9/15/2018,8:00,1.253,-,1.96
9/15/2018,9:00,1.674,-,2.22
9/15/2018,10:00,1.785,-,2.11
9/15/2018,11:00,1.54,-,1.73
9/15/2018,12:00,1,-,1.25
9/15/2018,13:00,0.299,-,0.59
9/15/2018,14:00,-0.413,-,-0.07
9/15/2018,15:00,-1.029,-,-0.66
9/15/2018,16:00,-1.458,-,-1.02
9/15/2018,17:00,-1.567,-,-1
9/15/2018,18:00,-1.305,-,-0.59
9/15/2018,19:00,-0.794,-,-0.02
9/15/2018,20:00,-0.189,-,0.66
9/15/2018,21:00,0.402,-,1.22
9/15/2018,22:00,0.851,-,1.59
9/15/2018,23:00,1.036,-,1.63
9/16/2018,0:00,0.93,-,1.45
9/16/2018,1:00,0.608,-,1.16
9/16/2018,2:00,0.196,-,0.81
9/16/2018,3:00,-0.189,-,0.57
9/16/2018,4:00,-0.455,-,0.39
9/16/2018,5:00,-0.482,-,0.47
9/16/2018,6:00,-0.188,-,0.75
9/16/2018,7:00,0.335,-,1.2
9/16/2018,8:00,0.898,-,1.75
9/16/2018,9:00,1.373,-,2.14
9/16/2018,10:00,1.657,-,2.33
9/16/2018,11:00,1.646,-,2.18
9/16/2018,12:00,1.323,-,1.79
9/16/2018,13:00,0.774,-,1.29
9/16/2018,14:00,0.134,-,0.61
9/16/2018,15:00,-0.481,-,0
9/16/2018,16:00,-0.996,-,-0.42
9/16/2018,17:00,-1.332,-,-0.61
9/16/2018,18:00,-1.381,-,-0.45
9/16/2018,19:00,-1.138,-,-0.06
9/16/2018,20:00,-0.718,-,0.38
9/16/2018,21:00,-0.225,-,0.94
9/16/2018,22:00,0.271,-,1.39
9/16/2018,23:00,0.646,-,1.65
9/17/2018,0:00,0.795,-,1.69
9/17/2018,1:00,0.714,-,1.55
9/17/2018,2:00,0.472,-,1.36
9/17/2018,3:00,0.168,-,1.11
9/17/2018,4:00,-0.107,-,0.89
9/17/2018,5:00,-0.273,-,0.79
9/17/2018,6:00,-0.229,-,0.84
9/17/2018,7:00,0.07,-,1.1
9/17/2018,8:00,0.519,-,1.47
9/17/2018,9:00,0.972,-,1.94
9/17/2018,10:00,1.34,-,2.17
9/17/2018,11:00,1.531,-,2.23
9/17/2018,12:00,1.461,-,2.15
9/17/2018,13:00,1.136,-,1.81
9/17/2018,14:00,0.644,-,1.34
9/17/2018,15:00,0.089,-,0.84
9/17/2018,16:00,-0.439,-,0.3
9/17/2018,17:00,-0.881,-,-0.16
9/17/2018,18:00,-1.173,-,-0.42
9/17/2018,19:00,-1.23,-,-0.49
9/17/2018,20:00,-1.055,-,-0.32
9/17/2018,21:00,-0.731,-,0.03
9/17/2018,22:00,-0.317,-,0.48
9/17/2018,23:00,0.123,-,0.86
9/18/2018,0:00,0.474,-,1.13
9/18/2018,1:00,0.646,-,1.29
9/18/2018,2:00,0.631,-,1.28
9/18/2018,3:00,0.471,-,1.16
9/18/2018,4:00,0.245,-,1
9/18/2018,5:00,0.033,-,0.81
9/18/2018,6:00,-0.1,-,0.71
9/18/2018,7:00,-0.066,-,0.81
9/18/2018,8:00,0.173,-,0.97
9/18/2018,9:00,0.531,-,1.22
9/18/2018,10:00,0.898,-,1.46
9/18/2018,11:00,1.204,-,1.72
9/18/2018,12:00,1.366,-,1.83
9/18/2018,13:00,1.312,-,1.76
9/18/2018,14:00,1.048,-,1.58
9/18/2018,15:00,0.633,-,1.21
9/18/2018,16:00,0.15,-,0.76
9/18/2018,17:00,-0.322,-,0.32
9/18/2018,18:00,-0.744,-,-0.11
9/18/2018,19:00,-1.058,-,-0.47
9/18/2018,20:00,-1.172,-,-0.65
9/18/2018,21:00,-1.07,-,-0.55
9/18/2018,22:00,-0.81,-,-0.28
9/18/2018,23:00,-0.431,-,0.13
9/19/2018,0:00,0.01,-,0.62
9/19/2018,1:00,0.396,-,1.02
9/19/2018,2:00,0.631,-,1.32
9/19/2018,3:00,0.68,-,1.47
9/19/2018,4:00,0.57,-,1.47
9/19/2018,5:00,0.375,-,1.25
9/19/2018,6:00,0.161,-,0.93
9/19/2018,7:00,-0.015,-,0.65
9/19/2018,8:00,-0.048,-,0.52
9/19/2018,9:00,0.117,-,0.5
9/19/2018,10:00,0.409,-,0.7
9/19/2018,11:00,0.736,-,1.09
9/19/2018,12:00,1.043,-,1.43
9/19/2018,13:00,1.247,-,1.79
9/19/2018,14:00,1.265,-,1.91
9/19/2018,15:00,1.075,-,1.82
9/19/2018,16:00,0.718,-,1.46
9/19/2018,17:00,0.273,-,1
9/19/2018,18:00,-0.197,-,0.41
9/19/2018,19:00,-0.664,-,-0.09
9/19/2018,20:00,-1.043,-,-0.61
9/19/2018,21:00,-1.213,-,-0.87
9/19/2018,22:00,-1.152,-,-0.87
9/19/2018,23:00,-0.908,-,-0.63
9/20/2018,0:00,-0.504,-,-0.16
9/20/2018,1:00,-0.005,-,0.51
9/20/2018,2:00,0.452,-,1.18
9/20/2018,3:00,0.742,-,1.68
9/20/2018,4:00,0.817,-,1.85
9/20/2018,5:00,0.707,-,1.62
9/20/2018,6:00,0.483,-,1.45
9/20/2018,7:00,0.197,-,1.06
9/20/2018,8:00,-0.068,-,0.7
9/20/2018,9:00,-0.172,-,0.34
9/20/2018,10:00,-0.054,-,0.33
9/20/2018,11:00,0.216,-,0.54
9/20/2018,12:00,0.565,-,0.93
9/20/2018,13:00,0.942,-,1.42
9/20/2018,14:00,1.235,-,1.84
9/20/2018,15:00,1.328,-,2.12
9/20/2018,16:00,1.184,-,1.93
9/20/2018,17:00,0.846,-,1.6
9/20/2018,18:00,0.387,-,1.04
9/20/2018,19:00,-0.141,-,0.37
9/20/2018,20:00,-0.689,-,-0.29
9/20/2018,21:00,-1.127,-,-1.03
9/20/2018,22:00,-1.317,-,-1.37
9/20/2018,23:00,-1.247,-,-1.16
9/21/2018,0:00,-0.958,-,-0.94
9/21/2018,1:00,-0.468,-,-0.28
9/21/2018,2:00,0.123,-,0.5
9/21/2018,3:00,0.634,-,1.26
9/21/2018,4:00,0.931,-,1.67
9/21/2018,5:00,0.978,-,1.8
9/21/2018,6:00,0.81,-,1.37
9/21/2018,7:00,0.493,-,1.02
9/21/2018,8:00,0.096,-,0.65
9/21/2018,9:00,-0.255,-,0.22
9/21/2018,10:00,-0.396,-,0.09
9/21/2018,11:00,-0.279,-,0.06
9/21/2018,12:00,0.029,-,0.44
9/21/2018,13:00,0.467,-,1.02
9/21/2018,14:00,0.955,-,1.61
9/21/2018,15:00,1.331,-,2.17
9/21/2018,16:00,1.462,-,2.41
9/21/2018,17:00,1.319,-,2.28
9/21/2018,18:00,0.947,-,1.8
9/21/2018,19:00,0.419,-,1.1
9/21/2018,20:00,-0.2,-,0.36
9/21/2018,21:00,-0.818,-,-0.34
9/21/2018,22:00,-1.269,-,-0.95
9/21/2018,23:00,-1.425,-,-1.04
9/22/2018,0:00,-1.286,-,-1
9/22/2018,1:00,-0.887,-,-0.3
9/22/2018,2:00,-0.279,-,0.3
9/22/2018,3:00,0.381,-,1
9/22/2018,4:00,0.891,-,1.63
9/22/2018,5:00,1.135,-,2
9/22/2018,6:00,1.092,-,2.01
9/22/2018,7:00,0.807,-,1.59
9/22/2018,8:00,0.363,-,1.02
9/22/2018,9:00,-0.137,-,0.33
9/22/2018,10:00,-0.533,-,-0.21
9/22/2018,11:00,-0.662,-,-0.49
9/22/2018,12:00,-0.487,-,-0.24
9/22/2018,13:00,-0.076,-,0.14
9/22/2018,14:00,0.491,-,0.8
9/22/2018,15:00,1.078,-,1.49
9/22/2018,16:00,1.491,-,1.96
9/22/2018,17:00,1.608,-,2.11
9/22/2018,18:00,1.412,-,1.91
9/22/2018,19:00,0.956,-,1.42
9/22/2018,20:00,0.331,-,0.74
9/22/2018,21:00,-0.366,-,-0.06
9/22/2018,22:00,-1.006,-,-0.89
9/22/2018,23:00,-1.415,-,-1.48
9/23/2018,0:00,-1.474,-,-1.43
9/23/2018,1:00,-1.199,-,-0.86
9/23/2018,2:00,-0.654,-,-0.28
9/23/2018,3:00,0.051,-,0.64
9/23/2018,4:00,0.719,-,1.42
9/23/2018,5:00,1.161,-,1.95
9/23/2018,6:00,1.287,-,2.1
9/23/2018,7:00,1.095,-,1.74
9/23/2018,8:00,0.663,-,1.18
9/23/2018,9:00,0.102,-,0.53
9/23/2018,10:00,-0.46,-,-0.13
9/23/2018,11:00,-0.851,-,-0.6
9/23/2018,12:00,-0.908,-,-0.5
9/23/2018,13:00,-0.612,-,-0.06
9/23/2018,14:00,-0.057,-,0.69
9/23/2018,15:00,0.628,-,1.59
9/23/2018,16:00,1.264,-,2.31
9/23/2018,17:00,1.659,-,2.71
9/23/2018,18:00,1.707,-,2.62
9/23/2018,19:00,1.408,-,2.17
9/23/2018,20:00,0.842,-,1.46
9/23/2018,21:00,0.135,-,0.67
9/23/2018,22:00,-0.595,-,-0.17
9/23/2018,23:00,-1.204,-,-0.9
9/24/2018,0:00,-1.504,-,-1.28
9/24/2018,1:00,-1.399,-,-0.9
9/24/2018,2:00,-0.949,-,-0.23
9/24/2018,3:00,-0.274,-,0.53
9/24/2018,4:00,0.469,-,1.41
9/24/2018,5:00,1.076,-,2
9/24/2018,6:00,1.382,-,2.28
9/24/2018,7:00,1.33,-,2
9/24/2018,8:00,0.96,-,1.48
9/24/2018,9:00,0.39,-,0.77
9/24/2018,10:00,-0.251,-,0.04
9/24/2018,11:00,-0.83,-,-0.56
9/24/2018,12:00,-1.157,-,-0.91
9/24/2018,13:00,-1.076,-,-0.65
9/24/2018,14:00,-0.617,-,-0.06
9/24/2018,15:00,0.074,-,0.8
9/24/2018,16:00,0.832,-,1.75
9/24/2018,17:00,1.464,-,2.49
9/24/2018,18:00,1.785,-,2.84
9/24/2018,19:00,1.713,-,2.64
9/24/2018,20:00,1.286,-,2.02
9/24/2018,21:00,0.627,-,1.23
9/24/2018,22:00,-0.123,-,0.35
9/24/2018,23:00,-0.839,-,-0.49
9/25/2018,0:00,-1.356,-,-1.26
9/25/2018,1:00,-1.479,-,-1.29
9/25/2018,2:00,-1.167,-,-0.76
9/25/2018,3:00,-0.552,-,0.04
9/25/2018,4:00,0.201,-,0.83
9/25/2018,5:00,0.915,-,1.76
9/25/2018,6:00,1.392,-,2.26
9/25/2018,7:00,1.501,-,2.22
9/25/2018,8:00,1.238,-,1.71
9/25/2018,9:00,0.699,-,0.98
9/25/2018,10:00,0.025,-,0.22
9/25/2018,11:00,-0.657,-,-0.52
9/25/2018,12:00,-1.2,-,-1.11
9/25/2018,13:00,-1.397,-,-1.17
9/25/2018,14:00,-1.135,-,-0.64
9/25/2018,15:00,-0.514,-,0.1
9/25/2018,16:00,0.276,-,1.03
9/25/2018,17:00,1.057,-,1.83
9/25/2018,18:00,1.629,-,2.47
9/25/2018,19:00,1.825,-,2.58
9/25/2018,20:00,1.61,-,2.13
9/25/2018,21:00,1.071,-,1.48
9/25/2018,22:00,0.354,-,0.61
9/25/2018,23:00,-0.399,-,-0.23
9/26/2018,0:00,-1.05,-,-0.98
9/26/2018,1:00,-1.406,-,-1.3
9/26/2018,2:00,-1.306,-,-0.96
9/26/2018,3:00,-0.792,-,-0.13
9/26/2018,4:00,-0.057,-,0.75
9/26/2018,5:00,0.713,-,1.67
9/26/2018,6:00,1.33,-,2.34
9/26/2018,7:00,1.613,-,2.43
9/26/2018,8:00,1.49,-,2.14
9/26/2018,9:00,1.026,-,1.42
9/26/2018,10:00,0.349,-,0.64
9/26/2018,11:00,-0.396,-,-0.25
9/26/2018,12:00,-1.075,-,-0.98
9/26/2018,13:00,-1.519,-,-1.44
9/26/2018,14:00,-1.537,-,-1.31
9/26/2018,15:00,-1.091,-,-0.63
9/26/2018,16:00,-0.343,-,0.18
9/26/2018,17:00,0.502,-,1.16
9/26/2018,18:00,1.254,-,1.98
9/26/2018,19:00,1.715,-,2.57
9/26/2018,20:00,1.762,-,2.49
9/26/2018,21:00,1.421,-,1.99
9/26/2018,22:00,0.805,-,1.29
9/26/2018,23:00,0.065,-,0.5
9/27/2018,0:00,-0.646,-,-0.31
9/27/2018,1:00,-1.169,-,-0.9
9/27/2018,2:00,-1.317,-,-0.92
9/27/2018,3:00,-0.993,-,-0.4
9/27/2018,4:00,-0.318,-,0.34
9/27/2018,5:00,0.48,-,1.37
9/27/2018,6:00,1.2,-,2.19
9/27/2018,7:00,1.654,-,2.83
9/27/2018,8:00,1.706,-,2.65
9/27/2018,9:00,1.362,-,1.96
9/27/2018,10:00,0.727,-,1.12
9/27/2018,11:00,-0.054,-,0.31
9/27/2018,12:00,-0.829,-,-0.49
9/27/2018,13:00,-1.448,-,-1.14
9/27/2018,14:00,-1.745,-,-1.36
9/27/2018,15:00,-1.578,-,-0.9
9/27/2018,16:00,-0.978,-,-0.2
