Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
1/6/2018,0:00,-0.054,-,0.04
1/6/2018,1:00,-0.64,-,-0.55
1/6/2018,2:00,-1.186,-,-1.06
1/6/2018,3:00,-1.528,-,-1.45
1/6/2018,4:00,-1.492,-,-1.46
1/6/2018,5:00,-1.047,-,-1.01
1/6/2018,6:00,-0.359,-,-0.37
1/6/2018,7:00,0.357,-,0.34
1/6/2018,8:00,0.917,-,0.93
1/6/2018,9:00,1.163,-,1.18
1/6/2018,10:00,1.02,-,0.95
1/6/2018,11:00,0.52,-,0.33
1/6/2018,12:00,-0.228,-,-0.43
1/6/2018,13:00,-1.07,-,-1.24
1/6/2018,14:00,-1.862,-,-2.04
1/6/2018,15:00,-2.471,-,-2.73
1/6/2018,16:00,-2.729,-,-3.14
1/6/2018,17:00,-2.522,-,-2.97
1/6/2018,18:00,-1.936,-,-2.43
1/6/2018,19:00,-1.164,-,-1.66
1/6/2018,20:00,-0.379,-,-0.78
1/6/2018,21:00,0.251,-,-0.08
1/6/2018,22:00,0.583,-,0.38
1/6/2018,23:00,0.564,-,0.58
1/7/2018,0:00,0.242,-,0.31
1/7/2018,1:00,-0.269,-,-0.19
1/7/2018,2:00,-0.829,-,-0.87
1/7/2018,3:00,-1.322,-,-1.47
1/7/2018,4:00,-1.602,-,-1.88
1/7/2018,5:00,-1.518,-,-1.87
1/7/2018,6:00,-1.083,-,-1.44
1/7/2018,7:00,-0.477,-,-0.94
1/7/2018,8:00,0.125,-,-0.37
1/7/2018,9:00,0.588,-,0.06
1/7/2018,10:00,0.776,-,0.2
1/7/2018,11:00,0.623,-,0.09
1/7/2018,12:00,0.171,-,-0.36
1/7/2018,13:00,-0.463,-,-0.98
1/7/2018,14:00,-1.139,-,-1.62
1/7/2018,15:00,-1.746,-,-2.19
1/7/2018,16:00,-2.174,-,-2.61
1/7/2018,17:00,-2.271,-,-2.77
1/7/2018,18:00,-1.971,-,-2.13
1/7/2018,19:00,-1.399,-,-1.52
1/7/2018,20:00,-0.725,-,-0.66
1/7/2018,21:00,-0.078,-,0.11
1/7/2018,22:00,0.404,-,0.72
1/7/2018,23:00,0.593,-,1.03
1/8/2018,0:00,0.465,-,0.86
1/8/2018,1:00,0.091,-,0.42
1/8/2018,2:00,-0.413,-,-0.2
1/8/2018,3:00,-0.939,-,-0.84
1/8/2018,4:00,-1.394,-,-1.38
1/8/2018,5:00,-1.639,-,-1.67
1/8/2018,6:00,-1.554,-,-1.45
1/8/2018,7:00,-1.19,-,-1.07
1/8/2018,8:00,-0.702,-,-0.57
1/8/2018,9:00,-0.207,-,0
1/8/2018,10:00,0.189,-,0.6
1/8/2018,11:00,0.355,-,0.92
1/8/2018,12:00,0.235,-,1.07
1/8/2018,13:00,-0.117,-,0.81
1/8/2018,14:00,-0.597,-,0.45
1/8/2018,15:00,-1.098,-,-0.05
1/8/2018,16:00,-1.537,-,-0.54
1/8/2018,17:00,-1.813,-,-0.83
1/8/2018,18:00,-1.797,-,-0.9
1/8/2018,19:00,-1.471,-,-0.6
1/8/2018,20:00,-0.962,-,-0.07
1/8/2018,21:00,-0.394,-,0.53
1/8/2018,22:00,0.137,-,1.16
1/8/2018,23:00,0.495,-,1.54
1/9/2018,0:00,0.58,-,1.59
1/9/2018,1:00,0.393,-,1.4
1/9/2018,2:00,0.01,-,1.04
1/9/2018,3:00,-0.475,-,0.42
1/9/2018,4:00,-0.98,-,-0.13
1/9/2018,5:00,-1.421,-,-0.58
1/9/2018,6:00,-1.673,-,-0.92
1/9/2018,7:00,-1.646,-,-1.02
1/9/2018,8:00,-1.392,-,-0.76
1/9/2018,9:00,-1.016,-,-0.34
1/9/2018,10:00,-0.59,-,0.09
1/9/2018,11:00,-0.221,-,0.51
1/9/2018,12:00,-0.032,-,0.76
1/9/2018,13:00,-0.064,-,0.82
1/9/2018,14:00,-0.279,-,0.55
1/9/2018,15:00,-0.604,-,0.16
1/9/2018,16:00,-0.956,-,-0.09
1/9/2018,17:00,-1.267,-,-0.53
1/9/2018,18:00,-1.446,-,-0.72
1/9/2018,19:00,-1.389,-,-0.65
1/9/2018,20:00,-1.093,-,-0.32
1/9/2018,21:00,-0.659,-,0.19
1/9/2018,22:00,-0.176,-,0.79
1/9/2018,23:00,0.267,-,1.19
1/10/2018,0:00,0.545,-,1.4
1/10/2018,1:00,0.58,-,1.33
1/10/2018,2:00,0.381,-,1.04
1/10/2018,3:00,0.003,-,0.65
1/10/2018,4:00,-0.476,-,0.09
1/10/2018,5:00,-0.984,-,-0.43
1/10/2018,6:00,-1.45,-,-0.92
1/10/2018,7:00,-1.76,-,-1.34
1/10/2018,8:00,-1.826,-,-1.46
1/10/2018,9:00,-1.674,-,-1.37
1/10/2018,10:00,-1.369,-,-0.98
1/10/2018,11:00,-0.967,-,-0.52
1/10/2018,12:00,-0.571,-,0.02
1/10/2018,13:00,-0.301,-,0.41
1/10/2018,14:00,-0.21,-,0.57
1/10/2018,15:00,-0.293,-,0.56
1/10/2018,16:00,-0.496,-,0.28
1/10/2018,17:00,-0.748,-,-0.09
1/10/2018,18:00,-0.994,-,-0.56
1/10/2018,19:00,-1.15,-,-0.78
1/10/2018,20:00,-1.109,-,-0.8
1/10/2018,21:00,-0.859,-,-0.59
1/10/2018,22:00,-0.482,-,-0.06
1/10/2018,23:00,-0.053,-,0.5
1/11/2018,0:00,0.345,-,1.09
1/11/2018,1:00,0.598,-,1.41
1/11/2018,2:00,0.627,-,1.49
1/11/2018,3:00,0.426,-,1.16
1/11/2018,4:00,0.038,-,0.66
1/11/2018,5:00,-0.458,-,0.07
1/11/2018,6:00,-1.005,-,-0.55
1/11/2018,7:00,-1.543,-,-1.12
1/11/2018,8:00,-1.939,-,-1.51
1/11/2018,9:00,-2.086,-,-1.65
1/11/2018,10:00,-1.993,-,-1.42
1/11/2018,11:00,-1.705,-,-0.99
1/11/2018,12:00,-1.265,-,-0.44
1/11/2018,13:00,-0.783,-,0.13
1/11/2018,14:00,-0.397,-,0.59
1/11/2018,15:00,-0.193,-,0.85
1/11/2018,16:00,-0.183,-,0.83
1/11/2018,17:00,-0.317,-,0.61
1/11/2018,18:00,-0.534,-,0.19
1/11/2018,19:00,-0.788,-,-0.23
1/11/2018,20:00,-0.976,-,-0.5
1/11/2018,21:00,-0.967,-,-0.61
1/11/2018,22:00,-0.748,-,-0.41
1/11/2018,23:00,-0.399,-,-0.05
1/12/2018,0:00,0.02,-,0.44
1/12/2018,1:00,0.427,-,0.99
1/12/2018,2:00,0.692,-,1.39
1/12/2018,3:00,0.718,-,1.49
1/12/2018,4:00,0.493,-,1.23
1/12/2018,5:00,0.071,-,0.83
1/12/2018,6:00,-0.477,-,0.29
1/12/2018,7:00,-1.106,-,-0.37
1/12/2018,8:00,-1.737,-,-0.87
1/12/2018,9:00,-2.2,-,-1.38
1/12/2018,10:00,-2.381,-,-1.61
1/12/2018,11:00,-2.29,-,-1.32
1/12/2018,12:00,-1.953,-,-0.96
1/12/2018,13:00,-1.412,-,-0.29
1/12/2018,14:00,-0.81,-,0.37
1/12/2018,15:00,-0.322,-,1.02
1/12/2018,16:00,-0.05,-,1.49
1/12/2018,17:00,-0.004,-,1.86
1/12/2018,18:00,-0.133,-,1.59
1/12/2018,19:00,-0.387,-,1.3
1/12/2018,20:00,-0.701,-,0.86
1/12/2018,21:00,-0.929,-,0.53
1/12/2018,22:00,-0.933,-,0.2
1/12/2018,23:00,-0.717,-,0.1
1/13/2018,0:00,-0.354,-,0.34
1/13/2018,1:00,0.107,-,0.75
1/13/2018,2:00,0.554,-,1.12
1/13/2018,3:00,0.824,-,1.37
1/13/2018,4:00,0.817,-,1.45
1/13/2018,5:00,0.539,-,1.09
1/13/2018,6:00,0.049,-,0.66
1/13/2018,7:00,-0.589,-,0.04
1/13/2018,8:00,-1.32,-,-0.65
1/13/2018,9:00,-2.018,-,-1.33
1/13/2018,10:00,-2.497,-,-1.91
1/13/2018,11:00,-2.655,-,-2.38
1/13/2018,12:00,-2.499,-,-2.52
1/13/2018,13:00,-2.045,-,-2.21
1/13/2018,14:00,-1.369,-,-1.74
1/13/2018,15:00,-0.665,-,-1.23
1/13/2018,16:00,-0.127,-,-0.72
1/13/2018,17:00,0.153,-,-0.39
1/13/2018,18:00,0.173,-,-0.22
1/13/2018,19:00,-0.017,-,-0.33
1/13/2018,20:00,-0.354,-,-0.58
1/13/2018,21:00,-0.731,-,-0.93
1/13/2018,22:00,-0.975,-,-1.15
1/13/2018,23:00,-0.962,-,-1.37
1/14/2018,0:00,-0.708,-,-1.29
1/14/2018,1:00,-0.278,-,-0.97
1/14/2018,2:00,0.252,-,-0.64
1/14/2018,3:00,0.724,-,-0.38
1/14/2018,4:00,0.96,-,-0.26
1/14/2018,5:00,0.885,-,-0.2
1/14/2018,6:00,0.517,-,-0.56
1/14/2018,7:00,-0.077,-,-1.12
1/14/2018,8:00,-0.821,-,-1.78
1/14/2018,9:00,-1.626,-,-2.47
1/14/2018,10:00,-2.339,-,-3.09
1/14/2018,11:00,-2.774,-,-3.56
1/14/2018,12:00,-2.843,-,-3.66
1/14/2018,13:00,-2.555,-,-3.48
1/14/2018,14:00,-1.948,-,-3.08
1/14/2018,15:00,-1.156,-,-2.46
1/14/2018,16:00,-0.406,-,-1.82
1/14/2018,17:00,0.119,-,-1.26
1/14/2018,18:00,0.344,-,-0.93
1/14/2018,19:00,0.275,-,-0.76
1/14/2018,20:00,-0.017,-,-0.9
1/14/2018,21:00,-0.435,-,-1.09
1/14/2018,22:00,-0.848,-,-1.38
1/14/2018,23:00,-1.073,-,-1.59
1/15/2018,0:00,-0.999,-,-1.62
1/15/2018,1:00,-0.656,-,-1.46
1/15/2018,2:00,-0.131,-,-1.16
1/15/2018,3:00,0.452,-,-0.78
1/15/2018,4:00,0.905,-,-0.42
1/15/2018,5:00,1.064,-,-0.28
1/15/2018,6:00,0.88,-,-0.43
1/15/2018,7:00,0.388,-,-0.92
1/15/2018,8:00,-0.323,-,-1.59
1/15/2018,9:00,-1.147,-,-2.25
1/15/2018,10:00,-1.978,-,-2.91
1/15/2018,11:00,-2.649,-,-3.43
1/15/2018,12:00,-2.975,-,-3.73
1/15/2018,13:00,-2.887,-,-3.6
1/15/2018,14:00,-2.427,-,-3.15
1/15/2018,15:00,-1.682,-,-2.52
1/15/2018,16:00,-0.829,-,-1.75
1/15/2018,17:00,-0.098,-,-1.12
1/15/2018,18:00,0.349,-,-0.75
1/15/2018,19:00,0.456,-,-0.53
1/15/2018,20:00,0.261,-,-0.54
1/15/2018,21:00,-0.13,-,-0.73
1/15/2018,22:00,-0.605,-,-1.04
1/15/2018,23:00,-1.017,-,-1.28
1/16/2018,0:00,-1.176,-,-1.29
1/16/2018,1:00,-0.989,-,-1.12
1/16/2018,2:00,-0.525,-,-0.72
1/16/2018,3:00,0.082,-,-0.21
1/16/2018,4:00,0.675,-,0.26
1/16/2018,5:00,1.061,-,0.49
1/16/2018,6:00,1.1,-,0.44
1/16/2018,7:00,0.771,-,0.03
1/16/2018,8:00,0.141,-,-0.58
1/16/2018,9:00,-0.663,-,-1.25
1/16/2018,10:00,-1.524,-,-1.83
1/16/2018,11:00,-2.33,-,-2.47
1/16/2018,12:00,-2.895,-,-2.91
1/16/2018,13:00,-3.044,-,-3.02
1/16/2018,14:00,-2.757,-,-2.69
1/16/2018,15:00,-2.131,-,-2.13
1/16/2018,16:00,-1.297,-,-1.42
1/16/2018,17:00,-0.448,-,-0.69
1/16/2018,18:00,0.197,-,-0.11
1/16/2018,19:00,0.502,-,0.21
1/16/2018,20:00,0.453,-,0.21
1/16/2018,21:00,0.134,-,-0.08
1/16/2018,22:00,-0.334,-,-0.49
1/16/2018,23:00,-0.833,-,-0.88
1/17/2018,0:00,-1.199,-,-1.22
1/17/2018,1:00,-1.236,-,-1.17
1/17/2018,2:00,-0.899,-,-0.83
1/17/2018,3:00,-0.321,-,-0.21
1/17/2018,4:00,0.33,-,0.52
1/17/2018,5:00,0.886,-,1.16
1/17/2018,6:00,1.158,-,1.51
1/17/2018,7:00,1.038,-,1.35
1/17/2018,8:00,0.548,-,0.74
1/17/2018,9:00,-0.197,-,-0.02
1/17/2018,10:00,-1.056,-,-0.85
1/17/2018,11:00,-1.912,-,-1.62
1/17/2018,12:00,-2.637,-,-2.29
1/17/2018,13:00,-3.027,-,-2.7
1/17/2018,14:00,-2.95,-,-2.65
1/17/2018,15:00,-2.465,-,-2.14
1/17/2018,16:00,-1.713,-,-1.53
1/17/2018,17:00,-0.846,-,-0.83
1/17/2018,18:00,-0.067,-,-0.17
1/17/2018,19:00,0.424,-,0.25
1/17/2018,20:00,0.547,-,0.24
1/17/2018,21:00,0.342,-,-0.1
1/17/2018,22:00,-0.083,-,-0.49
1/17/2018,23:00,-0.602,-,-1.04
1/18/2018,0:00,-1.088,-,-1.54
1/18/2018,1:00,-1.349,-,-1.76
1/18/2018,2:00,-1.22,-,-1.77
1/18/2018,3:00,-0.735,-,-1.68
1/18/2018,4:00,-0.076,-,-1.21
1/18/2018,5:00,0.578,-,-0.79
1/18/2018,6:00,1.049,-,-0.47
1/18/2018,7:00,1.165,-,-0.35
1/18/2018,8:00,0.869,-,-0.6
1/18/2018,9:00,0.239,-,-1.06
1/18/2018,10:00,-0.587,-,-1.67
1/18/2018,11:00,-1.465,-,-2.29
1/18/2018,12:00,-2.27,-,-2.92
1/18/2018,13:00,-2.847,-,-3.47
1/18/2018,14:00,-3.01,-,-3.81
1/18/2018,15:00,-2.7,-,-3.51
1/18/2018,16:00,-2.047,-,-2.96
1/18/2018,17:00,-1.218,-,-2.16
1/18/2018,18:00,-0.382,-,-1.31
1/18/2018,19:00,0.259,-,-0.64
1/18/2018,20:00,0.554,-,-0.25
1/18/2018,21:00,0.49,-,-0.16
1/18/2018,22:00,0.143,-,-0.33
1/18/2018,23:00,-0.368,-,-0.75
1/19/2018,0:00,-0.908,-,-1.14
1/19/2018,1:00,-1.325,-,-1.49
1/19/2018,2:00,-1.435,-,-1.52
1/19/2018,3:00,-1.135,-,-1.2
1/19/2018,4:00,-0.528,-,-0.68
1/19/2018,5:00,0.174,-,0.14
1/19/2018,6:00,0.785,-,0.77
1/19/2018,7:00,1.126,-,1.22
1/19/2018,8:00,1.067,-,1.14
1/19/2018,9:00,0.613,-,0.64
1/19/2018,10:00,-0.123,-,-0.06
1/19/2018,11:00,-0.996,-,-0.84
1/19/2018,12:00,-1.85,-,-1.61
1/19/2018,13:00,-2.543,-,-2.29
1/19/2018,14:00,-2.92,-,-2.79
1/19/2018,15:00,-2.839,-,-2.79
1/19/2018,16:00,-2.321,-,-2.28
1/19/2018,17:00,-1.543,-,-1.61
1/19/2018,18:00,-0.698,-,-0.72
1/19/2018,19:00,0.039,-,-0.02
1/19/2018,20:00,0.494,-,0.47
1/19/2018,21:00,0.586,-,0.6
1/19/2018,22:00,0.348,-,0.46
1/19/2018,23:00,-0.126,-,-0.11
1/20/2018,0:00,-0.694,-,-0.75
1/20/2018,1:00,-1.205,-,-1.25
1/20/2018,2:00,-1.509,-,-1.57
1/20/2018,3:00,-1.455,-,-1.4
1/20/2018,4:00,-1.005,-,-0.91
1/20/2018,5:00,-0.314,-,-0.17
1/20/2018,6:00,0.386,-,0.63
1/20/2018,7:00,0.905,-,1.23
1/20/2018,8:00,1.093,-,1.5
1/20/2018,9:00,0.876,-,1.17
1/20/2018,10:00,0.302,-,0.52
1/20/2018,11:00,-0.505,-,-0.32
1/20/2018,12:00,-1.38,-,-1.08
1/20/2018,13:00,-2.152,-,-1.8
1/20/2018,14:00,-2.681,-,-2.38
1/20/2018,15:00,-2.837,-,-2.54
1/20/2018,16:00,-2.531,-,-2.12
1/20/2018,17:00,-1.846,-,-1.52
1/20/2018,18:00,-1.005,-,-0.73
1/20/2018,19:00,-0.213,-,0.1
1/20/2018,20:00,0.372,-,0.62
1/20/2018,21:00,0.631,-,1.01
1/20/2018,22:00,0.532,-,0.8
1/20/2018,23:00,0.136,-,0.29
1/21/2018,0:00,-0.434,-,-0.28
1/21/2018,1:00,-1.013,-,-0.86
1/21/2018,2:00,-1.452,-,-1.3
1/21/2018,3:00,-1.629,-,-1.35
1/21/2018,4:00,-1.429,-,-1.11
1/21/2018,5:00,-0.865,-,-0.46
1/21/2018,6:00,-0.142,-,0.26
1/21/2018,7:00,0.501,-,0.99
1/21/2018,8:00,0.902,-,1.53
1/21/2018,9:00,0.952,-,1.48
1/21/2018,10:00,0.618,-,1.13
1/21/2018,11:00,-0.033,-,0.35
1/21/2018,12:00,-0.859,-,-0.44
1/21/2018,13:00,-1.674,-,-1.24
1/21/2018,14:00,-2.31,-,-1.9
1/21/2018,15:00,-2.655,-,-2.38
1/21/2018,16:00,-2.605,-,-2.26
1/21/2018,17:00,-2.113,-,-1.77
1/21/2018,18:00,-1.327,-,-0.99
1/21/2018,19:00,-0.5,-,-0.16
1/21/2018,20:00,0.182,-,0.61
1/21/2018,21:00,0.601,-,1.09
1/21/2018,22:00,0.675,-,1.17
1/21/2018,23:00,0.405,-,0.82
1/22/2018,0:00,-0.115,-,0.24
1/22/2018,1:00,-0.731,-,-0.39
1/22/2018,2:00,-1.275,-,-0.99
1/22/2018,3:00,-1.631,-,-1.39
1/22/2018,4:00,-1.698,-,-1.28
1/22/2018,5:00,-1.389,-,-0.9
1/22/2018,6:00,-0.77,-,-0.17
1/22/2018,7:00,-0.077,-,0.57
1/22/2018,8:00,0.474,-,1.14
1/22/2018,9:00,0.769,-,1.42
1/22/2018,10:00,0.725,-,1.25
1/22/2018,11:00,0.325,-,0.78
1/22/2018,12:00,-0.343,-,0.14
1/22/2018,13:00,-1.116,-,-0.57
1/22/2018,14:00,-1.812,-,-1.19
1/22/2018,15:00,-2.293,-,-1.66
1/22/2018,16:00,-2.468,-,-1.66
1/22/2018,17:00,-2.248,-,-1.31
1/22/2018,18:00,-1.638,-,-0.69
1/22/2018,19:00,-0.836,-,0.11
1/22/2018,20:00,-0.088,-,0.84
1/22/2018,21:00,0.465,-,1.45
1/22/2018,22:00,0.73,-,1.59
1/22/2018,23:00,0.643,-,1.45
1/23/2018,0:00,0.242,-,1.06
1/23/2018,1:00,-0.347,-,0.6
1/23/2018,2:00,-0.961,-,0.02
1/23/2018,3:00,-1.459,-,-0.49
1/23/2018,4:00,-1.751,-,-0.78
1/23/2018,5:00,-1.746,-,-0.67
1/23/2018,6:00,-1.388,-,-0.26
1/23/2018,7:00,-0.786,-,0.28
1/23/2018,8:00,-0.171,-,0.93
1/23/2018,9:00,0.296,-,1.43
1/23/2018,10:00,0.528,-,1.61
1/23/2018,11:00,0.445,-,1.53
1/23/2018,12:00,0.048,-,0.98
1/23/2018,13:00,-0.558,-,0.38
1/23/2018,14:00,-1.214,-,-0.3
1/23/2018,15:00,-1.767,-,-0.92
1/23/2018,16:00,-2.106,-,-1.34
1/23/2018,17:00,-2.148,-,-1.32
1/23/2018,18:00,-1.825,-,-0.99
1/23/2018,19:00,-1.186,-,-0.48
1/23/2018,20:00,-0.44,-,0.12
1/23/2018,21:00,0.206,-,0.72
1/23/2018,22:00,0.64,-,1.08
1/23/2018,23:00,0.776,-,1.14
1/24/2018,0:00,0.574,-,0.85
1/24/2018,1:00,0.104,-,0.4
1/24/2018,2:00,-0.501,-,-0.17
1/24/2018,3:00,-1.098,-,-0.75
1/24/2018,4:00,-1.57,-,-1.21
1/24/2018,5:00,-1.837,-,-1.45
1/24/2018,6:00,-1.82,-,-1.3
1/24/2018,7:00,-1.49,-,-1.1
1/24/2018,8:00,-0.963,-,-0.76
1/24/2018,9:00,-0.428,-,-0.4
1/24/2018,10:00,-0.006,-,-0.02
1/24/2018,11:00,0.218,-,0.07
1/24/2018,12:00,0.168,-,-0.14
1/24/2018,13:00,-0.143,-,-0.5
1/24/2018,14:00,-0.619,-,-0.86
1/24/2018,15:00,-1.133,-,-1.33
1/24/2018,16:00,-1.555,-,-1.74
1/24/2018,17:00,-1.788,-,-1.84
1/24/2018,18:00,-1.762,-,-1.62
1/24/2018,19:00,-1.422,-,-1.22
1/24/2018,20:00,-0.827,-,-0.68
1/24/2018,21:00,-0.168,-,-0.15
1/24/2018,22:00,0.385,-,0.34
1/24/2018,23:00,0.73,-,0.55
1/25/2018,0:00,0.786,-,0.53
1/25/2018,1:00,0.534,-,0.18
1/25/2018,2:00,0.05,-,-0.38
1/25/2018,3:00,-0.553,-,-1
1/25/2018,4:00,-1.149,-,-1.66
1/25/2018,5:00,-1.631,-,-2.23
1/25/2018,6:00,-1.932,-,-2.58
1/25/2018,7:00,-1.979,-,-2.78
1/25/2018,8:00,-1.736,-,-2.64
1/25/2018,9:00,-1.296,-,-2.31
1/25/2018,10:00,-0.809,-,-1.86
1/25/2018,11:00,-0.381,-,-1.55
1/25/2018,12:00,-0.097,-,-1.42
1/25/2018,13:00,-0.033,-,-1.44
1/25/2018,14:00,-0.194,-,-1.69
1/25/2018,15:00,-0.517,-,-1.97
1/25/2018,16:00,-0.903,-,-2.27
1/25/2018,17:00,-1.23,-,-2.41
1/25/2018,18:00,-1.419,-,-2.53
1/25/2018,19:00,-1.403,-,-2.27
1/25/2018,20:00,-1.115,-,-1.88
1/25/2018,21:00,-0.595,-,-1.25
1/25/2018,22:00,-0.014,-,-0.62
1/25/2018,23:00,0.476,-,-0.11
1/26/2018,0:00,0.781,-,0.13
1/26/2018,1:00,0.823,-,0.15
1/26/2018,2:00,0.578,-,-0.17
1/26/2018,3:00,0.099,-,-0.78
1/26/2018,4:00,-0.515,-,-1.42
1/26/2018,5:00,-1.14,-,-2.06
1/26/2018,6:00,-1.684,-,-2.61
1/26/2018,7:00,-2.089,-,-3.03
1/26/2018,8:00,-2.254,-,-3.13
1/26/2018,9:00,-2.111,-,-2.89
1/26/2018,10:00,-1.732,-,-2.42
1/26/2018,11:00,-1.248,-,-1.74
1/26/2018,12:00,-0.75,-,-1.03
1/26/2018,13:00,-0.333,-,-0.54
1/26/2018,14:00,-0.102,-,-0.23
1/26/2018,15:00,-0.101,-,-0.17
1/26/2018,16:00,-0.294,-,-0.39
1/26/2018,17:00,-0.588,-,-0.66
1/26/2018,18:00,-0.88,-,-0.93
1/26/2018,19:00,-1.099,-,-1.13
1/26/2018,20:00,-1.154,-,-1.1
1/26/2018,21:00,-0.938,-,-0.73
