DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
9/1/2018 0:00,8.7,54,9.8,25.4,1015.9,,
9/1/2018 1:00,2.1,30,2.5,25.5,1016.8,,
9/1/2018 2:00,3.8,44,4.5,24.3,1017.4,,
9/1/2018 3:00,3.2,78,4,25,1017.8,,
9/1/2018 4:00,4.7,46,5.2,24.7,1018,,
9/1/2018 5:00,2.9,34,3.8,24.3,1017.9,,
9/1/2018 6:00,4,69,5.3,25.5,1017.8,,
9/1/2018 7:00,5.8,63,6.5,25.5,1017.3,,
9/1/2018 8:00,5.8,76,7,26.4,1017.1,,
9/1/2018 9:00,5.9,84,7.4,26.3,1017,,
9/1/2018 10:00,5.6,73,6.6,26.1,1017.1,,
9/1/2018 11:00,6.9,89,8,26.3,1017.3,,
9/1/2018 12:00,6.9,77,8,26.4,1018.2,,
9/1/2018 13:00,6.8,82,8.1,26.5,1018.6,,
9/1/2018 14:00,6.5,80,7,27.1,1018.6,,
9/1/2018 15:00,,0,,,,,
9/1/2018 16:00,3.4,71,4.3,28.7,1018.4,,
9/1/2018 17:00,3,114,3.2,29.2,1018.2,,
9/1/2018 18:00,0.6,154,1.6,30.4,1017.8,,
9/1/2018 19:00,2.1,119,2.5,30.2,1016.9,,
9/1/2018 20:00,6.5,78,14.1,24.7,1016.9,,
9/1/2018 21:00,5,39,6.1,26.3,1016.2,,
9/1/2018 22:00,4.6,49,5.5,26.6,1016.1,,
9/1/2018 23:00,4.3,47,4.7,27,1016.2,,
9/2/2018 0:00,4,68,4.7,27.6,1016.2,,
9/2/2018 1:00,1.9,18,2.8,27.1,1017.4,,
9/2/2018 2:00,5.4,47,6.9,26.9,1018,,
9/2/2018 3:00,5.8,74,6.9,27.3,1018.8,,
9/2/2018 4:00,7.7,70,8.9,26.9,1018.5,,
9/2/2018 5:00,8.6,74,9.5,26.6,1018.2,,
9/2/2018 6:00,7.2,87,9.2,26.7,1018.2,,
9/2/2018 7:00,7.8,84,8.8,26.3,1017.8,,
9/2/2018 8:00,5.1,83,6.2,26.2,1017.7,,
9/2/2018 9:00,4.2,59,5.2,25.5,1017.5,,
9/2/2018 10:00,3.9,75,4.6,25.6,1017.5,,
9/2/2018 11:00,5.1,65,5.9,25.4,1017.5,,
9/2/2018 12:00,5.9,74,6.9,25.7,1018,,
9/2/2018 13:00,6,72,7,26.4,1018.7,,
9/2/2018 14:00,5.9,82,6.6,27.1,1018.8,,
9/2/2018 15:00,5.1,74,5.8,27.7,1019.1,,
9/2/2018 16:00,4.2,74,4.9,28.7,1018.7,,
9/2/2018 17:00,3.3,95,3.8,29.4,1018.2,,
9/2/2018 18:00,2,131,2.8,29.9,1017.3,,
9/2/2018 19:00,1,143,1.6,30.8,1016.5,,
9/2/2018 20:00,5.2,30,8.6,25.7,1017.2,,
9/2/2018 21:00,3.3,29,5.2,25.6,1016.8,,
9/2/2018 22:00,2.7,23,4.2,25.4,1017,,
9/2/2018 23:00,5.8,55,7.1,26,1017.4,,
9/3/2018 0:00,4.7,45,5.3,26,1016.9,,
9/3/2018 1:00,5.3,41,6.4,25.7,1017.9,,
9/3/2018 2:00,5.3,55,6.4,25.9,1018.7,,
9/3/2018 3:00,6,46,7,25.9,1019.1,,
9/3/2018 4:00,6.5,50,7.3,25.2,1018.9,,
9/3/2018 5:00,6.6,53,7.8,25.6,1018.5,,
9/3/2018 6:00,7.4,64,8.4,25.7,1018,,
9/3/2018 7:00,7.4,55,8.3,25.1,1017.3,,
