DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
2/2/2018 14:00,2.6,202,3,14.7,1022.5,,
2/2/2018 15:00,1.5,211,2,14.9,1023.1,,
2/2/2018 16:00,1.3,220,1.4,15.8,1023.1,,
2/2/2018 17:00,3.5,234,4.5,15.9,1022.9,,
2/2/2018 18:00,5.1,273,5.9,17.1,1021.9,,
2/2/2018 19:00,3.6,12,5.1,20.2,1021.1,,
2/2/2018 20:00,2.8,3,5.7,19.4,1021.4,,
2/2/2018 21:00,4.3,35,7.4,18.7,1021.5,,
2/2/2018 22:00,4.1,26,5.3,18.4,1022.1,,
2/2/2018 23:00,3.9,23,5.5,16.7,1022.8,,
2/3/2018 0:00,2.6,14,4.5,15.3,1023.6,,
2/3/2018 1:00,2.3,7,4.2,14.5,1024.5,,
2/3/2018 2:00,2.3,12,3.8,12.9,1024.9,,
2/3/2018 3:00,3.7,15,6.9,12.2,1025.4,,
2/3/2018 4:00,4.4,18,7.2,10.9,1025.3,,
2/3/2018 5:00,4.7,26,6.8,10.2,1025.4,,
2/3/2018 6:00,5.8,28,8.2,9.7,1025.2,,
2/3/2018 7:00,6.2,27,8.2,8.9,1025.3,,
2/3/2018 8:00,5.1,22,8.3,8.3,1025,,
2/3/2018 9:00,6.5,28,8.1,8,1025,,
2/3/2018 10:00,5.9,29,8.8,7.9,1025,,
2/3/2018 11:00,6,33,8.5,7.9,1025.3,,
2/3/2018 12:00,6.8,39,8.9,8,1025.3,,
2/3/2018 13:00,7.2,40,9.1,8.1,1025.5,,
2/3/2018 14:00,7.8,46,10.2,9.1,1025.5,,
2/3/2018 15:00,9.4,50,11.3,10.4,1025.8,,
2/3/2018 16:00,8.8,59,10,12.3,1025.6,,
2/3/2018 17:00,6.6,52,7.7,13.8,1025.1,,
2/3/2018 18:00,6.4,70,7.7,15.3,1023.8,,
2/3/2018 19:00,5.9,79,6.7,15.7,1022.5,,
2/3/2018 20:00,4.6,72,5.1,16,1022,,
2/3/2018 21:00,5.5,71,5.9,16,1021.4,,
2/3/2018 22:00,6.1,67,6.5,16.3,1021.5,,
2/3/2018 23:00,6.2,67,7.2,16.2,1021.6,,
2/4/2018 0:00,5,63,5.5,15.9,1022,,
2/4/2018 1:00,6.1,76,6.6,15.7,1021.8,,
2/4/2018 2:00,5.9,77,6.4,15.4,1021.7,,
2/4/2018 3:00,4.1,73,4.9,15.1,1021.8,,
2/4/2018 4:00,4.7,54,5.2,14.8,1021.3,,
2/4/2018 5:00,4.3,43,4.7,13.6,1020.8,,
2/4/2018 6:00,4.9,64,5.6,13.2,1020,,
2/4/2018 7:00,4.9,74,5.5,13,1019.6,,
2/4/2018 8:00,4.7,81,5.1,12.7,1018.6,,
2/4/2018 9:00,6.1,85,7,13.2,1017.4,,
2/4/2018 10:00,3.9,102,4.5,13.7,1017.4,,
2/4/2018 11:00,3.9,129,4.8,13.9,1016.8,,
2/4/2018 12:00,5.5,146,6.5,15,1016.9,,
2/4/2018 13:00,6.4,153,7.4,15.5,1017.2,,
2/4/2018 14:00,6.2,140,7,15.1,1016.5,,
2/4/2018 15:00,7.1,146,8.7,15.7,1016,,
2/4/2018 16:00,5.4,155,7.4,16.2,1016,,
2/4/2018 17:00,5.9,153,7.4,16.3,1015.4,,
2/4/2018 18:00,8.7,171,12.9,16.2,1013.8,,
2/4/2018 19:00,8.6,175,11.4,16.2,1013.1,,
2/4/2018 20:00,10.3,174,12.5,16.8,1012.5,,
2/4/2018 21:00,12.2,178,14.4,17.5,1012.5,,
2/4/2018 22:00,4.9,205,5.9,15.8,1013.4,,
2/4/2018 23:00,6.1,187,7.3,15.8,1013.4,,
2/5/2018 0:00,6.2,202,7.2,15.1,1014,,
2/5/2018 1:00,5.8,197,6.6,15,1014.2,,
2/5/2018 2:00,5.5,211,6.2,15.2,1014.7,,
2/5/2018 3:00,5.2,241,5.9,15.3,1015.3,,
2/5/2018 4:00,5.3,245,6.4,15.5,1015.9,,
2/5/2018 5:00,4.4,261,5.3,15.7,1016,,
2/5/2018 6:00,3.6,288,5.3,15.7,1016.1,,
2/5/2018 7:00,1.8,309,4,15.1,1016.2,,
2/5/2018 8:00,1.9,329,2.6,14.9,1016.4,,
2/5/2018 9:00,2.1,330,3.1,14.9,1016.9,,
2/5/2018 10:00,1,356,2,14.1,1017.5,,
2/5/2018 11:00,1.8,352,3.3,12.9,1018.5,,
2/5/2018 12:00,1.8,2,3.2,12.1,1019.6,,
2/5/2018 13:00,3.5,19,5.7,12,1020.7,,
2/5/2018 14:00,4.3,34,6.7,12.5,1021.4,,
2/5/2018 15:00,4.6,49,5.1,13.3,1021.9,,
2/5/2018 16:00,3.2,57,3.7,14.8,1022,,
2/5/2018 17:00,1.7,109,2.3,16,1021.6,,
2/5/2018 18:00,2.4,226,2.7,15.4,1020.7,,
2/5/2018 19:00,2.8,229,3,16.2,1019.8,,
2/5/2018 20:00,2.4,229,2.5,16.5,1019.4,,
2/5/2018 21:00,3.3,239,3.6,15.8,1019.6,,
2/5/2018 22:00,2.2,259,2.6,18.2,1019.7,,
2/5/2018 23:00,1.6,273,1.9,17.1,1020.4,,
2/6/2018 0:00,1.2,319,1.3,15.6,1020.8,,
2/6/2018 1:00,1.6,25,2.2,17.4,1021.1,,
2/6/2018 2:00,2.5,50,2.7,16.8,1021.8,,
2/6/2018 3:00,4.3,72,4.8,16.5,1022,,
2/6/2018 4:00,7.1,91,7.9,15.7,1022.2,,
2/6/2018 5:00,6.5,93,7.3,14.9,1022.8,,
2/6/2018 6:00,6.7,96,7.7,14.7,1022.8,,
2/6/2018 7:00,5.9,102,6.5,14.3,1022.7,,
2/6/2018 8:00,5.5,82,6.1,14.1,1022.4,,
2/6/2018 9:00,5.1,92,5.7,13.9,1022.6,,
2/6/2018 10:00,3.4,82,3.8,13.8,1023,,
2/6/2018 11:00,4.5,79,5,13.8,1022.9,,
2/6/2018 12:00,4.2,79,4.8,13.8,1024,,
2/6/2018 13:00,4.8,75,5.8,14.1,1024.4,,
2/6/2018 14:00,4.4,74,4.7,13.8,1025.4,,
2/6/2018 15:00,3.9,56,4.6,15.2,1025.8,,
2/6/2018 16:00,3.2,66,3.5,16.5,1025.9,,
2/6/2018 17:00,2.7,73,3.1,17.6,1025.1,,
2/6/2018 18:00,2.6,53,2.8,19.3,1024.4,,
2/6/2018 19:00,2.9,51,3.2,20.8,1023.6,,
2/6/2018 20:00,0.8,38,0.9,22.2,1023.2,,
2/6/2018 21:00,0.8,250,1.1,25.2,1022.9,,
2/6/2018 22:00,1.7,286,2.1,24.2,1023.2,,
2/6/2018 23:00,1.6,295,2,22.2,1023.3,,
2/7/2018 0:00,1.5,291,1.9,19.7,1023.5,,
2/7/2018 1:00,1.4,331,2.1,18.8,1023.7,,
2/7/2018 2:00,2,55,2.5,19.2,1023.7,,
2/7/2018 3:00,3.2,64,3.5,18.2,1023.6,,
2/7/2018 4:00,4.2,72,4.7,18,1023.5,,
2/7/2018 5:00,4.3,111,4.6,17.4,1023.7,,
2/7/2018 6:00,3.3,125,3.9,16.9,1023.2,,
2/7/2018 7:00,3.3,133,3.7,16.7,1023.1,,
2/7/2018 8:00,3.6,138,4.8,16.7,1022.7,,
2/7/2018 9:00,3.2,120,3.6,16.3,1022,,
2/7/2018 10:00,2.7,101,3.1,16.3,1022,,
2/7/2018 11:00,3.7,97,4.2,16.3,1021.6,,
2/7/2018 12:00,3.6,109,4.3,16.4,1022.2,,
2/7/2018 13:00,5.1,121,5.9,16.3,1022.3,,
2/7/2018 14:00,3.4,128,3.8,16.8,1022.7,,
2/7/2018 15:00,1.9,131,3.1,16.9,1023.2,,
2/7/2018 16:00,2.3,134,2.6,17.3,1023.2,,
2/7/2018 17:00,3.4,150,5.3,19,1023,,
2/7/2018 18:00,2.5,184,3.3,19.5,1022.1,,
2/7/2018 19:00,3.4,204,4.8,18.5,1021.3,,
2/7/2018 20:00,2,242,2.9,19,1021.2,,
2/7/2018 21:00,3.8,284,5.8,18,1021.6,,
2/7/2018 22:00,3.7,284,5.7,18.4,1021.8,,
2/7/2018 23:00,2.2,235,2.6,18.5,1021.9,,
2/8/2018 0:00,3.4,189,4.2,18.9,1021.6,,
2/8/2018 1:00,2.2,215,2.5,17.5,1021.8,,
2/8/2018 2:00,2.3,250,2.5,17.6,1022.7,,
2/8/2018 3:00,1.8,207,2.2,17,1022.6,,
2/8/2018 4:00,1.5,183,2.1,16.9,1022.7,,
2/8/2018 5:00,1.3,120,1.6,16.4,1022.5,,
2/8/2018 6:00,0.9,139,1.1,16.5,1022.5,,
2/8/2018 7:00,2.5,312,3.9,17.1,1022.4,,
2/8/2018 8:00,0.6,316,1.3,17.9,1022.1,,
2/8/2018 9:00,0.7,126,0.7,17.9,1021.8,,
2/8/2018 10:00,2.5,138,2.7,17,1021.8,,
2/8/2018 11:00,0,324,0.4,17.5,1022.6,,
2/8/2018 12:00,1.4,274,1.6,17,1023.5,,
2/8/2018 13:00,1.3,306,1.8,18.1,1024,,
2/8/2018 14:00,1.5,326,2.1,18.5,1024.4,,
2/8/2018 15:00,2,15,3.5,18.2,1025.2,,
2/8/2018 16:00,5.3,22,7.1,17.8,1025.6,,
2/8/2018 17:00,4.7,30,7.6,18.1,1025.4,,
2/8/2018 18:00,5.3,51,6,18.8,1024.8,,
2/8/2018 19:00,4.2,45,4.8,19.1,1024,,
2/8/2018 20:00,3.5,28,4.3,19.1,1023.8,,
2/8/2018 21:00,4.7,38,6.3,19.4,1023.6,,
2/8/2018 22:00,4.7,33,6.5,19.9,1023.7,,
2/8/2018 23:00,5.2,47,5.7,19.2,1024.4,,
2/9/2018 0:00,5,47,5.7,18.9,1024.5,,
2/9/2018 1:00,6.3,51,7.8,18.5,1024.6,,
2/9/2018 2:00,5.6,56,6.5,18.2,1025,,
2/9/2018 3:00,8.8,63,10.1,17.4,1025.6,,
2/9/2018 4:00,8.4,66,10,16.2,1025.7,,
2/9/2018 5:00,7.9,62,9.2,15.3,1025.5,,
2/9/2018 6:00,7.3,52,8.2,14.7,1024.9,,
2/9/2018 7:00,8.1,50,9.1,14.5,1024.6,,
2/9/2018 8:00,6.5,57,7.3,14.7,1024,,
2/9/2018 9:00,6.5,53,7.2,14.7,1023.5,,
2/9/2018 10:00,7.1,57,8.2,14.9,1023.2,,
2/9/2018 11:00,6.1,53,7.2,14.9,1023.5,,
2/9/2018 12:00,6.1,64,7.1,15.1,1023.9,,
2/9/2018 13:00,5.5,57,6.3,15.3,1024.6,,
2/9/2018 14:00,5.7,72,6.3,16.2,1024.9,,
2/9/2018 15:00,3.4,74,3.7,17.1,1025.1,,
2/9/2018 16:00,2,77,2.1,18,1025,,
2/9/2018 17:00,0.8,59,0.9,19.2,1024.4,,
2/9/2018 18:00,0.9,61,1.4,21.9,1023.5,,
2/9/2018 19:00,1,58,1.1,23.2,1022.5,,
2/9/2018 20:00,1.6,232,1.8,21.5,1021.6,,
2/9/2018 21:00,2.1,264,2.4,22.2,1021.3,,
2/9/2018 22:00,1.1,315,1.6,22.3,1021.1,,
2/9/2018 23:00,2.8,311,3.8,20.8,1020.9,,
2/10/2018 0:00,2.3,327,3.3,20.2,1021,,
2/10/2018 1:00,2.5,303,3,20,1021.5,,
2/10/2018 2:00,2.2,324,3.1,20.2,1022,,
2/10/2018 3:00,3.2,330,4.1,19.9,1021.9,,
2/10/2018 4:00,1.3,339,2.9,20.4,1021.7,,
2/10/2018 5:00,1.6,344,2.4,20.4,1021.5,,
2/10/2018 6:00,1.6,32,2.3,19.9,1021.4,,
2/10/2018 7:00,4.2,83,4.5,19.5,1020.7,,
2/10/2018 8:00,3.5,99,4.3,19,1019.9,,
2/10/2018 9:00,4,117,4.7,18.7,1019.9,,
2/10/2018 10:00,3.6,134,4.3,18.6,1020.2,,
2/10/2018 11:00,2.7,85,3.3,18.6,1020.8,,
2/10/2018 12:00,3.3,70,3.7,19.1,1021.5,,
2/10/2018 13:00,3.9,89,4.6,18,1021.9,,
2/10/2018 14:00,3.2,98,3.8,18.4,1022,,
2/10/2018 15:00,2.7,109,3.2,18.5,1022.6,,
2/10/2018 16:00,2.9,118,3.7,18.9,1022.3,,
2/10/2018 17:00,1.8,120,2.3,19.1,1021.8,,
2/10/2018 18:00,1.8,125,2.4,19.8,1020.5,,
2/10/2018 19:00,2.6,173,3.6,22.1,1019.5,,
2/10/2018 20:00,2.3,217,2.8,20.8,1018.8,,
2/10/2018 21:00,3.1,213,3.3,21.2,1018.5,,
2/10/2018 22:00,1.8,245,2,21.7,1018.5,,
2/10/2018 23:00,2.9,249,3.2,20.8,1018.5,,
2/11/2018 0:00,4.1,209,5,20.4,1018.6,,
2/11/2018 1:00,3.1,194,4.1,19.7,1018.7,,
2/11/2018 2:00,2.8,130,3,19.5,1018.9,,
2/11/2018 3:00,2.1,123,2.6,19.6,1018.7,,
2/11/2018 4:00,3.6,125,4.1,19,1018.4,,
2/11/2018 5:00,3.5,160,4.3,19.3,1018.7,,
2/11/2018 6:00,3.8,143,4.9,19,1018.6,,
2/11/2018 7:00,2.8,104,3,18.9,1018.5,,
2/11/2018 8:00,0.8,117,1.1,19.4,1018.8,,
2/11/2018 9:00,3.2,114,3.5,19.3,1018.3,,
2/11/2018 10:00,3.5,145,4.5,19.2,1018.6,,
2/11/2018 11:00,2.9,136,3.4,18.7,1019,,
2/11/2018 12:00,2.2,134,3.2,18.9,1019.7,,
2/11/2018 13:00,3.5,129,4.1,18.8,1019.7,,
2/11/2018 14:00,6.5,134,7.2,19.4,1019.7,,
2/11/2018 15:00,4.4,136,5.2,19.3,1020.2,,
2/11/2018 16:00,5.2,146,6.1,19.8,1020.4,,
2/11/2018 17:00,5.7,150,6.7,20.6,1020,,
2/11/2018 18:00,4.1,153,6.1,21.2,1019.8,,
2/11/2018 19:00,5.1,166,7,21.6,1018.8,,
2/11/2018 20:00,5.8,169,8.5,21.5,1018.2,,
2/11/2018 21:00,4.9,188,6.9,21,1018.1,,
2/11/2018 22:00,5.9,191,7.9,20.7,1018.4,,
2/11/2018 23:00,4.7,197,6.5,19.8,1018.8,,
2/12/2018 0:00,4.2,194,4.8,19.7,1019,,
2/12/2018 1:00,4.3,189,5.4,19.7,1019.4,,
2/12/2018 2:00,3.8,190,5.1,19.6,1019.7,,
2/12/2018 3:00,3.1,179,4.3,19.9,1020.4,,
2/12/2018 4:00,3.1,182,4.7,19.4,1020.6,,
2/12/2018 5:00,3.4,175,4,19.5,1021,,
2/12/2018 6:00,2.2,171,3.1,19.2,1021.4,,
2/12/2018 7:00,2.5,159,3.8,19.3,1021.4,,
2/12/2018 8:00,2.9,166,3.4,19.4,1021.4,,
2/12/2018 9:00,2.5,165,3,19.4,1021.7,,
2/12/2018 10:00,3.2,148,3.5,19.2,1021.9,,
2/12/2018 11:00,2.3,176,3.8,19.7,1022.6,,
2/12/2018 12:00,1.7,183,2.2,19.4,1023.3,,
2/12/2018 13:00,2.4,176,3.2,20,1023.8,,
2/12/2018 14:00,2,194,2.3,20.1,1024.7,,
2/12/2018 15:00,1.4,183,1.5,20,1025.2,,
2/12/2018 16:00,1.3,139,1.4,19.8,1025.4,,
2/12/2018 17:00,2.3,272,3.1,20.4,1025.2,,
2/12/2018 18:00,0.7,292,1.6,21.4,1024.8,,
2/12/2018 19:00,0.4,312,0.6,21.6,1024.3,,
2/12/2018 20:00,1.5,86,1.7,21.2,1023.8,,
2/12/2018 21:00,1.6,185,2,21.1,1024.2,,
2/12/2018 22:00,1,121,2.2,20.6,1024.1,,
2/12/2018 23:00,2,64,2.2,21.3,1024.7,,
2/13/2018 0:00,3.9,133,4.8,21,1024.2,,
2/13/2018 1:00,1.5,33,2.6,21.1,1024.7,,
2/13/2018 2:00,1,318,2.4,21.1,1025.7,,
2/13/2018 3:00,1.6,311,2.7,21,1026.8,,
2/13/2018 4:00,2.4,352,3.6,21.2,1026.7,,
2/13/2018 5:00,1.6,15,2.7,21.1,1026.7,,
2/13/2018 6:00,5,38,5.6,21,1026.2,,
2/13/2018 7:00,4.7,44,5.6,21.1,1026,,
2/13/2018 8:00,5.9,53,6.7,21.1,1025.5,,
2/13/2018 9:00,4.3,40,6.3,20.9,1025.6,,
2/13/2018 10:00,1.2,324,2.1,20.6,1026.4,,
2/13/2018 11:00,4.4,44,5.1,20.3,1026.7,,
2/13/2018 12:00,3.9,38,5.7,20.3,1027.7,,
2/13/2018 13:00,5.5,57,6.2,20.3,1028.5,,
2/13/2018 14:00,4.2,62,4.8,20.6,1029.4,,
2/13/2018 15:00,4.4,64,5.2,21.2,1029.9,,
2/13/2018 16:00,3.3,62,3.6,21.7,1030.3,,
2/13/2018 17:00,3.6,65,4,22,1029.7,,
2/13/2018 18:00,5.4,48,6,21.6,1029.3,,
2/13/2018 19:00,4.8,32,6.3,20.6,1029,,
2/13/2018 20:00,5.8,46,6.5,21.2,1028.5,,
2/13/2018 21:00,4.9,33,7.1,21.1,1028.2,,
2/13/2018 22:00,6.7,49,8,20.3,1028.4,,
2/13/2018 23:00,7.2,44,8.1,19.7,1028.7,,
2/14/2018 0:00,8.7,51,9.8,18.8,1029,,
2/14/2018 1:00,5.8,35,7.9,18,1029.5,,
2/14/2018 2:00,7.9,40,10.1,17.3,1029.9,,
2/14/2018 3:00,7.6,43,9.8,16.8,1030.2,,
2/14/2018 4:00,7.7,51,8.6,15.7,1030.4,,
2/14/2018 5:00,8.2,54,9.3,15.3,1030.1,,
2/14/2018 6:00,7.3,47,8.8,15,1030.1,,
2/14/2018 7:00,8.2,47,9.3,14.9,1029.8,,
2/14/2018 8:00,6.5,41,7.6,15,1029.3,,
2/14/2018 9:00,6.8,47,7.9,14.9,1029.2,,
2/14/2018 10:00,5.2,36,7.6,14.6,1029,,
2/14/2018 11:00,7.4,53,8.3,14.6,1028.9,,
2/14/2018 12:00,6.5,51,7.4,14.5,1029.2,,
2/14/2018 13:00,6,47,7.2,14.4,1029.6,,
2/14/2018 14:00,6.1,50,6.7,14.6,1030,,
2/14/2018 15:00,5.6,53,6.4,14.9,1030.3,,
2/14/2018 16:00,4.5,67,5.5,16.4,1030.3,,
2/14/2018 17:00,2.4,87,2.8,18.3,1029.8,,
2/14/2018 18:00,1.2,98,1.8,19.6,1029,,
2/14/2018 19:00,2.5,252,2.8,20.9,1028.3,,
2/14/2018 20:00,2,213,2.4,19.9,1027.2,,
2/14/2018 21:00,0.4,65,0.9,22.2,1026.7,,
2/14/2018 22:00,0.6,137,0.7,23.1,1026.5,,
2/14/2018 23:00,2.4,284,2.8,21.2,1026.8,,
2/15/2018 0:00,2,313,2.6,19.8,1026.8,,
2/15/2018 1:00,2.1,327,3.1,20,1026.9,,
2/15/2018 2:00,1.4,17,2.1,19.9,1027.2,,
2/15/2018 3:00,4.6,66,5,19.9,1026.8,,
2/15/2018 4:00,4.6,72,5.8,19,1027,,
2/15/2018 5:00,4.1,77,4.8,18.7,1026.7,,
2/15/2018 6:00,3.9,71,4.5,18.3,1026.3,,
2/15/2018 7:00,3.6,83,4.2,18,1026,,
2/15/2018 8:00,4,130,4.6,17,1025.8,,
2/15/2018 9:00,4.1,121,4.7,16.6,1025.5,,
2/15/2018 10:00,2.9,115,4,17,1025.4,,
2/15/2018 11:00,3.2,111,4.3,17.1,1025.5,,
2/15/2018 12:00,3.2,110,3.8,17.2,1025.8,,
2/15/2018 13:00,2.8,75,3.5,16.9,1026.1,,
2/15/2018 14:00,3.3,63,4.2,16.4,1026.3,,
2/15/2018 15:00,3.5,71,4.2,16.7,1026.5,,
2/15/2018 16:00,2.8,97,3.3,17.7,1026.4,,
2/15/2018 17:00,2.5,135,3.1,17.7,1026,,
2/15/2018 18:00,1.9,129,2.3,18.1,1025.3,,
2/15/2018 19:00,1.9,119,2.3,18.4,1024.4,,
2/15/2018 20:00,1.7,219,2.3,20.1,1023.8,,
2/15/2018 21:00,2.1,214,2.8,20.1,1023.4,,
2/15/2018 22:00,3.2,238,4.1,20.5,1023.5,,
2/15/2018 23:00,5.9,260,7.2,18.2,1023.8,,
2/16/2018 0:00,4.3,275,6.3,17.6,1023.8,,
2/16/2018 1:00,4.5,268,5.6,18.2,1023.5,,
2/16/2018 2:00,4.6,265,5.3,18,1023.3,,
2/16/2018 3:00,2.9,281,3.9,18.1,1023.3,,
2/16/2018 4:00,2.7,307,3.5,18.1,1023.4,,
2/16/2018 5:00,3.6,282,5.9,18.2,1022.9,,
2/16/2018 6:00,2.3,296,3.7,18.3,1022.7,,
2/16/2018 7:00,3.5,270,5,18.5,1022.4,,
2/16/2018 8:00,2.8,262,4.4,18.7,1021.6,,
2/16/2018 9:00,2.4,290,3.1,18.3,1021.1,,
2/16/2018 10:00,1.8,254,2.6,18,1021,,
2/16/2018 11:00,1.9,216,2.6,17.8,1020.8,,
2/16/2018 12:00,2.4,216,3.9,17.3,1021.3,,
2/16/2018 13:00,2.6,182,3.6,16.9,1022,,
2/16/2018 14:00,2.5,186,3,16.7,1022.8,,
2/16/2018 15:00,3.4,201,4.8,16.8,1023.4,,
2/16/2018 16:00,3.4,215,3.7,16.7,1023.4,,
2/16/2018 17:00,1.5,193,2.2,16.9,1023,,
2/16/2018 18:00,1.4,223,2.5,17,1022.3,,
2/16/2018 19:00,1.4,221,1.8,17.6,1021.3,,
2/16/2018 20:00,2.4,200,2.7,17.7,1021,,
2/16/2018 21:00,2.4,193,3.1,18,1020.4,,
2/16/2018 22:00,3.7,209,4.3,17.5,1020.6,,
2/16/2018 23:00,4.4,195,5.1,18.8,1020.5,,
2/17/2018 0:00,5.2,194,6.6,19.2,1020.7,,
2/17/2018 1:00,5.5,209,6.3,19.6,1021,,
2/17/2018 2:00,5,206,6.1,19.5,1020.9,,
2/17/2018 3:00,6.6,206,7.3,19.4,1020.9,,
2/17/2018 4:00,6.4,209,7,19.5,1020.8,,
2/17/2018 5:00,5.6,217,6.2,19.7,1020.5,,
2/17/2018 6:00,5.1,206,5.9,19.3,1020.6,,
2/17/2018 7:00,4.1,224,4.7,19.3,1020.5,,
2/17/2018 8:00,3.7,212,4.4,18.5,1020.2,,
2/17/2018 9:00,4.2,214,5.3,18.3,1020.1,,
2/17/2018 10:00,3.3,238,3.8,18.4,1020.3,,
2/17/2018 11:00,1.1,306,2.3,18.3,1020.8,,
2/17/2018 12:00,0.8,313,1.5,18.4,1021.4,,
2/17/2018 13:00,0.9,279,1.2,18.9,1021.7,,
2/17/2018 14:00,1.6,224,2.2,18.7,1022.1,,
2/17/2018 15:00,1.5,277,1.9,19.3,1022.4,,
2/17/2018 16:00,1.2,237,1.8,19.1,1022.6,,
2/17/2018 17:00,2.7,203,3.1,20.2,1022,,
2/17/2018 18:00,1.7,203,2,19.8,1021.5,,
2/17/2018 19:00,4.2,203,4.7,18.8,1021.2,,
2/17/2018 20:00,4.4,204,5.1,19.1,1021.4,,
2/17/2018 21:00,3.7,209,4.6,20.1,1021.6,,
2/17/2018 22:00,3.9,208,4.2,20.1,1021.8,,
2/17/2018 23:00,2.7,221,3.3,20.2,1021.9,,
2/18/2018 0:00,3,189,3.6,19.8,1021.9,,
2/18/2018 1:00,2.9,212,3.2,20.1,1022.2,,
2/18/2018 2:00,3.7,188,4.3,19.6,1022.2,,
2/18/2018 3:00,3.3,185,4.2,19.6,1022.2,,
2/18/2018 4:00,4.5,187,5.6,19.5,1022.2,,
2/18/2018 5:00,4.8,193,6,19.5,1022,,
2/18/2018 6:00,5.4,208,6.2,19.3,1021.8,,
2/18/2018 7:00,4.9,207,6.2,19.2,1021.5,,
2/18/2018 8:00,4.9,211,5.4,19.3,1021,,
2/18/2018 9:00,4.5,202,5,19.4,1020.8,,
2/18/2018 10:00,3.7,215,4.3,19.6,1021.1,,
2/18/2018 11:00,4,204,4.5,19.7,1021,,
2/18/2018 12:00,1.9,257,2.5,19.3,1021.9,,
2/18/2018 13:00,1,328,1.6,20.8,1022.6,,
2/18/2018 14:00,0.2,0,1.1,22.6,1023.2,,
2/18/2018 15:00,2.2,266,2.7,23.6,1023.6,,
2/18/2018 16:00,1.9,248,2.5,23.1,1024.2,,
2/18/2018 17:00,2.2,211,2.4,21.3,1023.9,,
2/18/2018 18:00,3.2,215,3.6,21,1023.3,,
2/18/2018 19:00,3.3,229,3.9,20.8,1022.5,,
2/18/2018 20:00,3.6,235,4,20.7,1022.1,,
2/18/2018 21:00,3.7,255,4.1,21.1,1021.9,,
2/18/2018 22:00,3.6,277,4.5,22,1021.9,,
2/18/2018 23:00,3,305,3.8,21.4,1022,,
2/19/2018 0:00,2.2,289,3.3,20.5,1022.2,,
2/19/2018 1:00,2.9,250,3.3,19.9,1022.9,,
2/19/2018 2:00,1.3,308,1.5,19.4,1023.4,,
2/19/2018 3:00,2.6,67,3,21.1,1023.8,,
2/19/2018 4:00,5.3,89,6.3,22,1023.8,,
2/19/2018 5:00,6,101,7,21.8,1023.6,,
2/19/2018 6:00,6.1,101,7.3,21.2,1023.4,,
2/19/2018 7:00,5.7,97,6.9,20.7,1023.3,,
2/19/2018 8:00,6,90,6.8,20.2,1023.1,,
2/19/2018 9:00,5.2,82,6.2,20,1023.3,,
2/19/2018 10:00,5.1,86,6,20,1023.4,,
2/19/2018 11:00,4.6,94,5.6,20.6,1023.9,,
2/19/2018 12:00,5.5,104,6.2,20.6,1024.4,,
