Date 		Day	Time	Pred	High/Low
2017/09/01	Fri	03:23	2.96	H
2017/09/01	Fri	08:20	2.12	L
2017/09/01	Fri	14:19	3.71	H
2017/09/01	Fri	21:48	0.88	L
2017/09/02	Sat	04:25	3.12	H
2017/09/02	Sat	09:28	2.03	L
2017/09/02	Sat	15:24	3.81	H
2017/09/02	Sat	22:42	0.72	L
2017/09/03	Sun	05:12	3.28	H
2017/09/03	Sun	10:26	1.85	L
2017/09/03	Sun	16:20	3.96	H
2017/09/03	Sun	23:27	0.58	L
2017/09/04	Mon	05:51	3.44	H
2017/09/04	Mon	11:18	1.63	L
2017/09/04	Mon	17:11	4.10	H
2017/09/05	Tue	00:06	0.49	L
2017/09/05	Tue	06:24	3.57	H
2017/09/05	Tue	12:03	1.40	L
2017/09/05	Tue	17:56	4.21	H
2017/09/06	Wed	00:43	0.46	L
2017/09/06	Wed	06:53	3.68	H
2017/09/06	Wed	12:45	1.17	L
2017/09/06	Wed	18:39	4.27	H
2017/09/07	Thu	01:18	0.49	L
2017/09/07	Thu	07:22	3.80	H
2017/09/07	Thu	13:25	0.95	L
2017/09/07	Thu	19:22	4.27	H
2017/09/08	Fri	01:53	0.58	L
2017/09/08	Fri	07:51	3.92	H
2017/09/08	Fri	14:06	0.76	L
2017/09/08	Fri	20:06	4.20	H
2017/09/09	Sat	02:28	0.73	L
2017/09/09	Sat	08:22	4.04	H
2017/09/09	Sat	14:50	0.60	L
2017/09/09	Sat	20:53	4.06	H
2017/09/10	Sun	03:05	0.93	L
2017/09/10	Sun	08:56	4.14	H
2017/09/10	Sun	15:36	0.51	L
2017/09/10	Sun	21:45	3.85	H
2017/09/11	Mon	03:44	1.19	L
2017/09/11	Mon	09:34	4.20	H
2017/09/11	Mon	16:26	0.48	L
2017/09/11	Mon	22:41	3.58	H
2017/09/12	Tue	04:27	1.47	L
2017/09/12	Tue	10:17	4.20	H
2017/09/12	Tue	17:24	0.54	L
2017/09/12	Tue	23:46	3.30	H
2017/09/13	Wed	05:16	1.75	L
2017/09/13	Wed	11:09	4.13	H
2017/09/13	Wed	18:33	0.62	L
2017/09/14	Thu	01:08	3.10	H
2017/09/14	Thu	06:20	1.98	L
2017/09/14	Thu	12:14	4.01	H
2017/09/14	Thu	19:53	0.65	L
2017/09/15	Fri	02:37	3.08	H
2017/09/15	Fri	07:40	2.06	L
2017/09/15	Fri	13:36	3.95	H
2017/09/15	Fri	21:10	0.58	L
2017/09/16	Sat	03:50	3.20	H
2017/09/16	Sat	08:59	1.93	L
2017/09/16	Sat	14:58	4.01	H
2017/09/16	Sat	22:16	0.49	L
2017/09/17	Sun	04:45	3.38	H
2017/09/17	Sun	10:08	1.65	L
2017/09/17	Sun	16:09	4.13	H
2017/09/17	Sun	23:11	0.44	L
2017/09/18	Mon	05:28	3.56	H
2017/09/18	Mon	11:07	1.32	L
2017/09/18	Mon	17:09	4.24	H
2017/09/18	Mon	23:57	0.46	L
2017/09/19	Tue	06:05	3.72	H
2017/09/19	Tue	11:58	1.01	L
2017/09/19	Tue	18:01	4.29	H
2017/09/20	Wed	00:36	0.55	L
2017/09/20	Wed	06:36	3.84	H
2017/09/20	Wed	12:42	0.76	L
2017/09/20	Wed	18:47	4.25	H
2017/09/21	Thu	01:11	0.70	L
2017/09/21	Thu	07:06	3.94	H
2017/09/21	Thu	13:23	0.60	L
2017/09/21	Thu	19:29	4.15	H
2017/09/22	Fri	01:44	0.87	L
2017/09/22	Fri	07:35	4.00	H
2017/09/22	Fri	14:02	0.52	L
2017/09/22	Fri	20:10	4.00	H
2017/09/23	Sat	02:15	1.05	L
2017/09/23	Sat	08:03	4.04	H
2017/09/23	Sat	14:40	0.50	L
2017/09/23	Sat	20:50	3.83	H
2017/09/24	Sun	02:47	1.23	L
2017/09/24	Sun	08:33	4.05	H
2017/09/24	Sun	15:18	0.54	L
2017/09/24	Sun	21:32	3.64	H
2017/09/25	Mon	03:19	1.41	L
2017/09/25	Mon	09:05	4.02	H
2017/09/25	Mon	15:56	0.62	L
2017/09/25	Mon	22:15	3.45	H
2017/09/26	Tue	03:53	1.59	L
2017/09/26	Tue	09:39	3.95	H
2017/09/26	Tue	16:38	0.74	L
2017/09/26	Tue	23:03	3.24	H
2017/09/27	Wed	04:31	1.77	L
2017/09/27	Wed	10:19	3.83	H
2017/09/27	Wed	17:27	0.90	L
2017/09/28	Thu	00:01	3.06	H
2017/09/28	Thu	05:18	1.95	L
2017/09/28	Thu	11:08	3.68	H
2017/09/28	Thu	18:29	1.04	L
2017/09/29	Fri	01:16	2.96	H
2017/09/29	Fri	06:25	2.08	L
2017/09/29	Fri	12:14	3.53	H
2017/09/29	Fri	19:44	1.10	L
2017/09/30	Sat	02:34	2.99	H
2017/09/30	Sat	07:47	2.07	L
2017/09/30	Sat	13:37	3.48	H
2017/09/30	Sat	20:56	1.04	L
