DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
12/1/2017 0:00,1.7,317,2.9,20.4,1018.1,,
12/1/2017 1:00,2.3,323,3.4,20,1018.4,,
12/1/2017 2:00,1.8,3,2.3,19.5,1018.9,,
12/1/2017 3:00,2.4,66,2.6,20.2,1019,,
12/1/2017 4:00,2.5,106,3,20.1,1019,,
12/1/2017 5:00,3.7,92,4,20.1,1018.6,,
12/1/2017 6:00,2.9,88,3.2,19.5,1018.4,,
12/1/2017 7:00,2.3,72,2.8,18.8,1018.3,,
12/1/2017 8:00,1,42,1.4,18.5,1018.1,,
12/1/2017 9:00,3.1,85,3.4,18.5,1018,,
12/1/2017 10:00,2.6,87,2.9,18.8,1018,,
12/1/2017 11:00,1.2,115,1.8,19,1018.6,,
12/1/2017 12:00,1.6,115,1.9,19.2,1019.1,,
12/1/2017 13:00,1.5,106,1.9,19.6,1019.6,,
12/1/2017 14:00,2.5,99,2.9,19.9,1020,,
12/1/2017 15:00,0.6,104,0.9,21.5,1020.7,,
12/1/2017 16:00,1.3,130,1.5,20.6,1020.2,,
12/1/2017 17:00,1,221,1.1,21.7,1019.7,,
12/1/2017 18:00,2.8,268,3.1,22.5,1019.1,,
12/1/2017 19:00,2.3,262,2.8,23,1018.5,,
12/1/2017 20:00,2.8,282,3.4,21.5,1018.5,,
12/1/2017 21:00,2,264,2.6,22.2,1018.2,,
12/1/2017 22:00,3.5,283,4.3,22.3,1018.2,,
12/1/2017 23:00,1.7,301,2.1,20.4,1018.4,,
12/2/2017 0:00,2.2,287,2.8,20.7,1018.9,,
12/2/2017 1:00,1.8,293,2.1,20.8,1019.4,,
12/2/2017 2:00,2.9,315,4.1,20.7,1019.8,,
12/2/2017 3:00,1.1,325,2.2,20.7,1019.9,,
12/2/2017 4:00,0.3,7,0.5,20,1019.8,,
12/2/2017 5:00,1.2,55,1.3,19.9,1019.8,,
12/2/2017 6:00,3.5,88,4.8,20.1,1019.6,,
12/2/2017 7:00,1.3,60,1.9,20.1,1019.4,,
12/2/2017 8:00,2.3,65,2.4,20,1019.5,,
12/2/2017 9:00,1.2,43,1.3,19,1019.4,,
12/2/2017 10:00,1.5,64,1.7,18.9,1019,,
12/2/2017 11:00,1.7,29,2.2,18.3,1019.6,,
12/2/2017 12:00,0.9,34,1.4,18,1020.3,,
12/2/2017 13:00,1.8,43,2.2,18.1,1020.9,,
12/2/2017 14:00,0.9,69,1.3,20.5,1021.2,,
12/2/2017 15:00,1,73,1.4,20.9,1021.7,,
12/2/2017 16:00,1.5,121,1.7,20.7,1021.3,,
12/2/2017 17:00,0.8,183,1.5,21.8,1020.6,,
12/2/2017 18:00,2.5,212,2.7,21,1020,,
12/2/2017 19:00,2.1,206,2.2,21.4,1019.3,,
12/2/2017 20:00,1.8,205,2.2,21.6,1018.7,,
12/2/2017 21:00,2,216,2.3,21.7,1018.5,,
12/2/2017 22:00,2.1,247,2.2,21.9,1018.8,,
12/2/2017 23:00,2.1,252,2.3,20.7,1018.8,,
12/3/2017 0:00,2.2,255,2.5,20.5,1019.4,,
12/3/2017 1:00,2.1,259,2.4,20.3,1020,,
12/3/2017 2:00,1.5,264,2,20.3,1020.2,,
12/3/2017 3:00,1.3,256,1.6,20.2,1020.2,,
12/3/2017 4:00,2,244,2.3,20.4,1020.1,,
12/3/2017 5:00,1.3,278,1.4,19.7,1019.7,,
12/3/2017 6:00,1.7,231,1.9,20,1019.5,,
12/3/2017 7:00,0,218,0,19.7,1019.1,,
12/3/2017 8:00,0.9,193,1.1,20,1019.1,,
12/3/2017 9:00,1.7,210,2.1,20.1,1019.1,,
12/3/2017 10:00,1.6,245,2.5,20,1018.8,,
12/3/2017 11:00,0.1,275,0.8,19.7,1019.2,,
12/3/2017 12:00,0,5,0.4,19.8,1019.9,,
12/3/2017 13:00,1.2,41,1.4,20.3,1019.9,,
12/3/2017 14:00,1.9,50,2.2,20.2,1020.5,,
12/3/2017 15:00,2.9,84,3.2,20,1020.7,,
12/3/2017 16:00,3.2,130,3.9,20.3,1020.4,,
12/3/2017 17:00,3,127,3.5,20.5,1019.7,,
12/3/2017 18:00,2.5,145,3,20.5,1019.1,,
12/3/2017 19:00,2.1,221,2.4,21.2,1018.5,,
12/3/2017 20:00,2.3,242,2.5,21.9,1018.4,,
12/3/2017 21:00,2.7,243,2.9,22,1018.3,,
12/3/2017 22:00,2.9,244,3.3,21,1018.4,,
12/3/2017 23:00,1.4,182,1.6,20.7,1018.6,,
12/4/2017 0:00,1.7,217,2,20.6,1018.9,,
12/4/2017 1:00,2.4,261,2.6,20.3,1019.2,,
12/4/2017 2:00,1.5,304,2.2,19.9,1019.6,,
12/4/2017 3:00,1.3,346,4.2,19,1020.2,,
12/4/2017 4:00,7.5,65,8.6,19,1020.2,,
12/4/2017 5:00,7.8,74,8.6,17.9,1020.4,,
12/4/2017 6:00,6.1,74,7.5,17.6,1020.3,,
12/4/2017 7:00,6.2,60,7.9,17.5,1020,,
12/4/2017 8:00,5.2,40,6.5,16.6,1020.3,,
12/4/2017 9:00,5.9,45,6.7,16.4,1020.2,,
12/4/2017 10:00,7.3,49,8.2,16.3,1020.1,,
12/4/2017 11:00,6.7,50,7.9,16.2,1020.6,,
12/4/2017 12:00,6,49,7.4,15.6,1021.4,,
12/4/2017 13:00,6.5,52,7.7,16.1,1021.8,,
12/4/2017 14:00,6.4,62,8.1,17,1022.1,,
12/4/2017 15:00,7.1,72,8.2,18.2,1022.4,,
12/4/2017 16:00,5.4,73,6.9,19.6,1022.3,,
12/4/2017 17:00,4,85,4.5,20.7,1021.8,,
12/4/2017 18:00,2.2,96,2.8,21.7,1021.1,,
12/4/2017 19:00,0.7,160,1,22,1021,,
12/4/2017 20:00,0.6,93,0.7,23.8,1020.8,,
12/4/2017 21:00,1.3,257,2.2,24.4,1020.8,,
12/4/2017 22:00,1.3,296,1.9,24.2,1020.6,,
12/4/2017 23:00,1.3,357,2.4,21,1020.7,,
12/5/2017 0:00,1.6,353,2.2,20.9,1021.1,,
12/5/2017 1:00,4.2,55,4.9,21.5,1021.4,,
12/5/2017 2:00,4.8,58,5.7,21.1,1021.8,,
12/5/2017 3:00,6.8,82,7.5,20.9,1021.6,,
12/5/2017 4:00,6.2,85,7.1,20.7,1021.7,,
12/5/2017 5:00,4.7,81,5.7,20.5,1021.5,,
12/5/2017 6:00,4.2,69,4.8,20,1021.3,,
12/5/2017 7:00,4.6,72,5.5,19.6,1021.3,,
12/5/2017 8:00,5,75,5.6,19.2,1021.1,,
12/5/2017 9:00,5.2,75,6,19.2,1021,,
12/5/2017 10:00,5.4,81,5.9,19.1,1020.7,,
12/5/2017 11:00,4.9,86,5.4,19.2,1021.3,,
12/5/2017 12:00,4,79,5.3,19.1,1021.8,,
12/5/2017 13:00,3.9,73,5,19.2,1022.1,,
12/5/2017 14:00,4,77,4.4,19.3,1022.7,,
12/5/2017 15:00,2.8,80,3.3,19.9,1023.2,,
12/5/2017 16:00,2.9,111,3.2,20.4,1022.7,,
12/5/2017 17:00,2.2,118,2.6,21.1,1021.8,,
12/5/2017 18:00,2.3,139,3.3,21.8,1020.9,,
12/5/2017 19:00,1.8,138,2,22.4,1020.2,,
12/5/2017 20:00,1.9,158,2.2,22.8,1019.9,,
12/5/2017 21:00,1.6,240,1.9,23.1,1019.6,,
12/5/2017 22:00,2.6,248,2.9,22.6,1019.3,,
12/5/2017 23:00,2.6,267,3,21.6,1019.2,,
12/6/2017 0:00,1.8,283,2.5,21.3,1019.8,,
12/6/2017 1:00,0.4,349,0.8,21.2,1019.8,,
12/6/2017 2:00,0.3,45,0.9,21.3,1019.9,,
12/6/2017 3:00,1.7,63,1.8,20.9,1019.6,,
12/6/2017 4:00,2.3,101,2.5,21,1019.8,,
12/6/2017 5:00,1.7,159,2.1,21,1019.8,,
12/6/2017 6:00,1.2,164,1.8,20.9,1019.3,,
12/6/2017 7:00,1.8,159,2,20.8,1019,,
12/6/2017 8:00,3.4,166,3.8,20.8,1018.4,,
12/6/2017 9:00,2.3,154,2.6,20.8,1018.3,,
12/6/2017 10:00,4.1,146,4.8,20.7,1017.6,,
12/6/2017 11:00,3.2,156,4,20.7,1017.8,,
12/6/2017 12:00,2.4,165,3.1,20.7,1018.2,,
12/6/2017 13:00,3.1,157,3.6,21.1,1018.2,,
12/6/2017 14:00,3.4,157,4.2,21.4,1018.3,,
12/6/2017 15:00,4.6,160,5.5,21.7,1018.8,,
12/6/2017 16:00,5.1,161,5.9,21.8,1018.6,,
12/6/2017 17:00,4.5,165,5.8,22,1018.1,,
12/6/2017 18:00,5.3,172,6.3,22.1,1017,,
12/6/2017 19:00,4.6,185,6.6,22.1,1016.6,,
12/6/2017 20:00,,0,,,,,
12/6/2017 21:00,5.2,193,6.2,22,1016.4,,
12/6/2017 22:00,4.5,183,5.8,21.8,1016,,
12/6/2017 23:00,4.8,189,6,21.6,1016.1,,
12/7/2017 0:00,4,182,5.3,21.7,1016.1,,
12/7/2017 1:00,4.9,18,8,16.5,1016.9,,
12/7/2017 2:00,4.2,23,7.5,14.4,1017.1,,
12/7/2017 3:00,5.1,25,6.8,13.2,1017.1,,
12/7/2017 4:00,7.3,40,8.8,13.8,1016.7,,
12/7/2017 5:00,4.5,33,6.5,13.6,1016.9,,
12/7/2017 6:00,5.5,37,7.2,13.9,1016.4,,
12/7/2017 7:00,5,27,7,13.2,1016.4,,
12/7/2017 8:00,4.7,25,7.1,12.2,1016.3,,
12/7/2017 9:00,6.2,34,8.9,11.9,1016.3,,
12/7/2017 10:00,5.9,25,9.3,10.9,1016.5,,
12/7/2017 11:00,4.5,25,6,10.6,1016.7,,
12/7/2017 12:00,6.4,33,8.5,10.6,1017.1,,
12/7/2017 13:00,8.1,43,10.7,11.5,1017.2,,
12/7/2017 14:00,7.5,42,11.1,11.5,1017.2,,
12/7/2017 15:00,5.8,40,8.6,12.1,1017.9,,
12/7/2017 16:00,6.2,36,7.9,12.1,1017.7,,
12/7/2017 17:00,6,33,8,12.3,1016.9,,
12/7/2017 18:00,7.8,41,10.6,12.8,1015.6,,
12/7/2017 19:00,8,44,9.5,13.4,1014.6,,
12/7/2017 20:00,10,52,11.8,14,1013.8,,
12/7/2017 21:00,8.2,44,9.5,13.8,1013.6,,
12/7/2017 22:00,8.3,42,9.9,13.6,1014,,
12/7/2017 23:00,4.6,23,7.1,13,1014,,
12/8/2017 0:00,5.6,33,7.6,12.8,1014.7,,
12/8/2017 1:00,5.5,27,6.7,12.5,1014.9,,
12/8/2017 2:00,6.4,27,8.8,12.2,1014.8,,
12/8/2017 3:00,5.4,31,7.2,11.7,1015.6,,
12/8/2017 4:00,5.8,27,9.1,11.2,1015.3,,
12/8/2017 5:00,7.4,33,10.7,11,1013.9,,
12/8/2017 6:00,9.7,45,11.2,11,1013.4,,
12/8/2017 7:00,10,52,11.5,10.7,1012.3,,
12/8/2017 8:00,9.6,64,11.3,11.4,1011.9,,
12/8/2017 9:00,7.4,56,9,11.5,1011.9,,
12/8/2017 10:00,7.2,50,9.2,11.5,1011.7,,
12/8/2017 11:00,6.9,45,8.1,11.5,1011.4,,
12/8/2017 12:00,7.8,57,8.8,11.5,1011.1,,
12/8/2017 13:00,7.5,51,8.8,12.1,1010.9,,
12/8/2017 14:00,6.1,47,7.6,11.7,1010.9,,
12/8/2017 15:00,6.6,56,7,12.3,1010.8,,
12/8/2017 16:00,6.4,54,7.3,13.2,1010,,
12/8/2017 17:00,5,48,5.8,13.4,1008.9,,
12/8/2017 18:00,4.8,46,5.3,13.8,1007.3,,
12/8/2017 19:00,2.5,332,4.4,15.3,1006,,
12/8/2017 20:00,7.3,164,9.2,21,1004.4,,
12/8/2017 21:00,10.6,153,12.9,21.5,1003.3,,
12/8/2017 22:00,3.2,358,4.7,15.9,1004.8,,
12/8/2017 23:00,4.8,333,7.3,13.2,1005.8,,
12/9/2017 0:00,6.5,307,9.4,11,1008,,
12/9/2017 1:00,3,336,7,9.6,1007.3,,
12/9/2017 2:00,2.5,11,6.3,9.1,1008.4,,
12/9/2017 3:00,2.8,350,5,8.8,1009.5,,
12/9/2017 4:00,5.6,25,7.6,8.5,1009.2,,
12/9/2017 5:00,4.6,35,6.4,8.3,1008.9,,
12/9/2017 6:00,1.2,324,4.3,8.4,1009.6,,
12/9/2017 7:00,1.6,324,3,8.7,1009.6,,
12/9/2017 8:00,4,323,5.4,9.1,1011.1,,
12/9/2017 9:00,5.9,319,8.7,9.2,1010.9,,
12/9/2017 10:00,5.4,315,8.7,8.9,1012.1,,
12/9/2017 11:00,4.4,313,7.2,9,1012.6,,
12/9/2017 12:00,4.1,326,6.7,8.9,1012.7,,
12/9/2017 13:00,3.3,323,7.1,9.2,1013.2,,
12/9/2017 14:00,3.8,327,6.2,10.5,1014.4,,
12/9/2017 15:00,3,331,4.7,10.1,1015.3,,
12/9/2017 16:00,7.1,300,11.9,10.8,1016.1,,
12/9/2017 17:00,7.8,295,10.7,10.4,1016.4,,
12/9/2017 18:00,6.1,298,11.8,11.5,1016,,
12/9/2017 19:00,9.4,290,12.7,10.6,1015.7,,
12/9/2017 20:00,6.7,301,9.1,10.2,1015.7,,
12/9/2017 21:00,6.6,297,10.1,10.5,1016,,
12/9/2017 22:00,5.8,298,8.9,10.3,1017,,
12/9/2017 23:00,5.2,300,8.7,10.1,1017.8,,
12/10/2017 0:00,5.5,303,8.8,9.8,1018.9,,
12/10/2017 1:00,3.2,334,5.8,8.2,1020,,
12/10/2017 2:00,2.3,349,4.4,7.2,1021,,
12/10/2017 3:00,1.3,2,2.4,6.3,1021.6,,
12/10/2017 4:00,1.5,7,2.6,6.2,1022.5,,
12/10/2017 5:00,2.9,341,4.6,5.8,1022.6,,
12/10/2017 6:00,2.4,332,4.2,5.2,1023.2,,
12/10/2017 7:00,2.7,336,4.6,4.8,1023.1,,
12/10/2017 8:00,2.3,339,4.6,4.9,1024,,
12/10/2017 9:00,2.5,333,5.1,5,1024.3,,
12/10/2017 10:00,2.2,339,4.8,4.8,1024.2,,
